

C1 3.9823380 0.4843960 0.0582458 0.0354118 0.0047044 0.0004882 0.0000738 0.0000087 0.0000065 0.0000011 0.0000012 0.0000783 0.0000129 0.0000026 0.0000013 0.0000118 0.0002559 0.0000073 0.0000221 0.0000032 0.4705454
C2 0.4843960 2.9315400 0.6720377 0.4510087 0.0119115 0.0037652 0.0006250 0.0000462 0.0000461 0.0000050 0.0000074 0.0002641 0.0000353 0.0000095 0.0000087 0.0000647 0.0008059 0.0000252 0.0000495 0.0000180 0.0197974
O3 0.0582458 0.6720377 8.1318538 0.1389279 0.0210629 0.0023059 0.0008378 0.0001736 0.0000360 0.0000062 0.0000123 0.0000662 0.0000103 0.0000092 0.0000106 0.0000615 0.0002515 0.0000380 0.0001324 0.0000256 0.0113193
O4 0.0354118 0.4510087 0.1389279 7.8618873 0.4002340 0.0370043 0.0169246 0.0013945 0.0004498 0.0000435 0.0001219 0.0011127 0.0001724 0.0000645 0.0000814 0.0005924 0.0053874 0.0002661 0.0010022 0.0001945 0.0049189
C5 0.0047044 0.0119115 0.0210629 0.4002340 3.6431182 0.4708134 0.0245815 0.0056758 0.0004656 0.0001235 0.0001051 0.0065564 0.0007094 0.0002820 0.0001577 0.0022692 0.0233176 0.0027498 0.0067719 0.0014542 0.0007768
C6 0.0004882 0.0037652 0.0023059 0.0370043 0.4708134 3.7919003 0.4796537 0.0256401 0.0050035 0.0005514 0.0003991 0.0200909 0.0021265 0.0033954 0.0033982 0.0183871 0.4960710 0.0165061 0.0016469 0.0067580 0.0001198
C7 0.0000738 0.0006250 0.0008378 0.0169246 0.0245815 0.4796537 3.8932427 0.4864240 0.0222322 0.0041640 0.0055468 0.0064405 0.0003690 0.0007613 0.0009102 0.0066097 0.0223195 0.0050354 0.0002292 0.0007061 0.0000084
C8 0.0000087 0.0000462 0.0001736 0.0013945 0.0056758 0.0256401 0.4864240 3.8734708 0.4744940 0.0275632 0.0285734 0.0196575 0.0027774 0.0004552 0.0003989 0.0018297 0.0067936 0.0003384 0.0001453 0.0000783 0.0000012
C9 0.0000065 0.0000461 0.0000360 0.0004498 0.0004656 0.0050035 0.0222322 0.4744940 3.7593534 0.4712945 0.4719055 0.4864364 0.0159159 0.0036507 0.0027289 0.0183734 0.0171532 0.0024821 0.0007214 0.0000989 0.0000012
C10 0.0000011 0.0000050 0.0000062 0.0000435 0.0001235 0.0005514 0.0041640 0.0275632 0.4712945 3.9582965 0.0287174 0.0246130 0.0014689 0.0004775 0.0007726 0.0139791 0.0045190 0.0008150 0.0002020 0.0001204 0.0000005
C11 0.0000012 0.0000074 0.0000123 0.0001219 0.0001051 0.0003991 0.0055468 0.0285734 0.4719055 0.0287174 3.9649100 0.0242246 0.0175184 0.0026397 0.0005928 0.0036962 0.0015183 0.0003080 0.0001850 0.0000647 0.0000002
C12 0.0000783 0.0002641 0.0000662 0.0011127 0.0065564 0.0200909 0.0064405 0.0196575 0.4864364 0.0246130 0.0242246 3.8452102 0.4733059 0.0252938 0.0244084 0.4616511 0.4565819 0.0193809 0.0050088 0.0023050 0.0000215
C13 0.0000129 0.0000353 0.0000103 0.0001724 0.0007094 0.0021265 0.0003690 0.0027774 0.0159159 0.0014689 0.0175184 0.4733059 3.8851836 0.4699732 0.0302912 0.0216624 0.0241627 0.0264947 0.0051942 0.0086647 0.0000026
C14 0.0000026 0.0000095 0.0000092 0.0000645 0.0002820 0.0033954 0.0007613 0.0004552 0.0036507 0.0004775 0.0026397 0.0252938 0.4699732 3.8205351 0.4750631 0.0248312 0.0236348 0.4609519 0.0247593 0.0222908 0.0000006
C15 0.0000013 0.0000087 0.0000106 0.0000814 0.0001577 0.0033982 0.0009102 0.0003989 0.0027289 0.0007726 0.0005928 0.0244084 0.0302912 0.4750631 3.8853385 0.4750211 0.0210137 0.0270347 0.0160277 0.0050492 0.0000004
C16 0.0000118 0.0000647 0.0000615 0.0005924 0.0022692 0.0183871 0.0066097 0.0018297 0.0183734 0.0139791 0.0036962 0.4616511 0.0216624 0.0248312 0.4750211 3.9248802 0.4715214 0.0226541 0.0085064 0.0048467 0.0000030
C17 0.0002559 0.0008059 0.0002515 0.0053874 0.0233176 0.4960710 0.0223195 0.0067936 0.0171532 0.0045190 0.0015183 0.4565819 0.0241627 0.0236348 0.0210137 0.4715214 3.8496285 0.4498857 0.0253766 0.0218172 0.0000538
C18 0.0000073 0.0000252 0.0000380 0.0002661 0.0027498 0.0165061 0.0050354 0.0003384 0.0024821 0.0008150 0.0003080 0.0193809 0.0264947 0.4609519 0.0270347 0.0226541 0.4498857 3.7546921 0.4824489 0.4897307 0.0000019
C19 0.0000221 0.0000495 0.0001324 0.0010022 0.0067719 0.0016469 0.0002292 0.0001453 0.0007214 0.0002020 0.0001850 0.0050088 0.0051942 0.0247593 0.0160277 0.0085064 0.0253766 0.4824489 3.9593062 0.0251066 0.0000056
C20 0.0000032 0.0000180 0.0000256 0.0001945 0.0014542 0.0067580 0.0007061 0.0000783 0.0000989 0.0001204 0.0000647 0.0023050 0.0086647 0.0222908 0.0050492 0.0048467 0.0218172 0.4897307 0.0251066 3.9693376 0.0000011
