

C1 4.0284132 0.4781443 0.0300422 0.0719181 0.4706819
C2 0.4781443 3.1864013 0.4833500 0.7139687 0.0239294
C3 0.0300422 0.4833500 4.0210142 0.0665409 0.0025709
O4 0.0719181 0.7139687 0.0665409 8.1997511 0.0145298
