

C1 3.9737879 0.4977594 0.0263237 0.0060042 0.0013631 0.0001017 0.0001216 0.0000132 0.0000389 0.0000456 0.4752386
C2 0.4977594 3.8675929 0.4913866 0.0281147 0.0056183 0.0010541 0.0012528 0.0000543 0.0001024 0.0001916 0.0204437
C3 0.0263237 0.4913866 3.8773180 0.4889909 0.0234225 0.0080783 0.0118583 0.0004539 0.0007395 0.0010080 0.0116251
C4 0.0060042 0.0281147 0.4889909 3.8731128 0.4825668 0.0305039 0.0085112 0.0012356 0.0039693 0.0081604 0.0012539
C5 0.0013631 0.0056183 0.0234225 0.4825668 3.8707068 0.4950075 0.0347449 0.0041838 0.0062208 0.0294808 0.0000737
C6 0.0001017 0.0010541 0.0080783 0.0305039 0.4950075 3.4870094 0.6947029 0.0299551 0.0726056 0.5619463 0.0000376
N7 0.0001216 0.0012528 0.0118583 0.0085112 0.0347449 0.6947029 6.7060911 0.5898130 0.0843689 0.1400137 0.0001292
C8 0.0000132 0.0000543 0.0004539 0.0012356 0.0041838 0.0299551 0.5898130 3.4669021 0.7288550 0.0688736 0.0000198
C9 0.0000389 0.0001024 0.0007395 0.0039693 0.0062208 0.0726056 0.0843689 0.7288550 4.1928182 0.6279907 0.0000168
S10 0.0000456 0.0001916 0.0010080 0.0081604 0.0294808 0.5619463 0.1400137 0.0688736 0.6279907 14.4296577 0.0000214
