

C1 3.9762041 0.4717322 0.0267894 0.0243730 0.0308468 0.0115509 0.0014335 0.0000941 0.0000660 0.0000116 0.0000402 0.0000132 0.0000733 0.0019825 0.0009419 0.0064507 0.0001008 0.0000405 0.0000222 0.0000526 0.0001378 0.4760130
C2 0.4717322 3.7496204 0.4859575 0.4806740 0.4797499 0.0227079 0.0041251 0.0006125 0.0000725 0.0000109 0.0000337 0.0000414 0.0001995 0.0018595 0.0043839 0.0231778 0.0007888 0.0000407 0.0000520 0.0001709 0.0001353 0.0188844
C3 0.0267894 0.4859575 3.9500393 0.0279036 0.0238168 0.0040047 0.0010712 0.0001922 0.0000527 0.0000108 0.0000466 0.0000109 0.0000925 0.0004645 0.0016266 0.0169296 0.0000932 0.0000309 0.0000512 0.0000208 0.0000685 0.0016113
C4 0.0243730 0.4806740 0.0279036 3.9706661 0.0286568 0.0129038 0.0012213 0.0000869 0.0000653 0.0000070 0.0000251 0.0000105 0.0000490 0.0016647 0.0009036 0.0055966 0.0001282 0.0000400 0.0000192 0.0000554 0.0001241 0.0091811
C5 0.0308468 0.4797499 0.0238168 0.0286568 3.8626749 0.6534274 0.0327895 0.0051097 0.0013726 0.0001798 0.0005421 0.0003493 0.0014752 0.0418817 0.0353332 0.6906001 0.0042082 0.0007440 0.0009347 0.0010757 0.0025466 0.0044786
C6 0.0115509 0.0227079 0.0040047 0.0129038 0.6534274 3.9437228 0.6876870 0.0271789 0.0140731 0.0021642 0.0049501 0.0010797 0.0107890 0.0338932 0.0456614 0.0341282 0.0021347 0.0027183 0.0009459 0.0010739 0.0040286 0.0011117
C7 0.0014335 0.0041251 0.0010712 0.0012213 0.0327895 0.6876870 3.9014386 0.5159594 0.0265658 0.0051861 0.0032286 0.0045599 0.0379979 0.6390783 0.0337934 0.0402574 0.0041673 0.0010656 0.0007636 0.0045589 0.0208419 0.0001316
C8 0.0000941 0.0006125 0.0001922 0.0000869 0.0051097 0.0271789 0.5159594 3.4814463 0.6465948 0.0344077 0.0465507 0.0189642 0.6268619 0.0248489 0.0042919 0.0032437 0.0006192 0.0000743 0.0001393 0.0003551 0.0033341 0.0000101
C9 0.0000660 0.0000725 0.0000527 0.0000653 0.0013726 0.0140731 0.0265658 0.6465948 3.9698727 0.6845817 0.0625814 0.0460925 0.0581853 0.0083929 0.0012326 0.0037048 0.0001722 0.0000561 0.0000401 0.0001205 0.0004924 0.0000061
C10 0.0000116 0.0000109 0.0000108 0.0000070 0.0001798 0.0021642 0.0051861 0.0344077 0.6845817 3.5431619 0.6477627 0.0198030 0.0480244 0.0014067 0.0003620 0.0008972 0.0000441 0.0000159 0.0000131 0.0000683 0.0002576 0.0000014
