

C1 3.6555036 0.4373457 0.0143787 0.0127485 0.0010995 0.0000757 0.0000472 0.0006267 0.0009196 0.0043369 0.0009202 0.0000161 0.0000130 0.0000032 0.0000172 0.0001038 0.0000004 0.0000011 0.0000011 0.0000013 0.0000054 0.0000194 0.4589728
O2 0.4373457 7.8782384 0.4602714 0.0574370 0.0079453 0.0010356 0.0007735 0.0112950 0.0061358 0.0429724 0.0225466 0.0006367 0.0002540 0.0001152 0.0008908 0.0027375 0.0000109 0.0000239 0.0000438 0.0000218 0.0001608 0.0010178 0.0370955
C3 0.0143787 0.4602714 3.5310984 0.6799982 0.0326000 0.0049845 0.0033359 0.0388830 0.0322715 0.6074627 0.0448110 0.0037224 0.0013564 0.0000437 0.0000779 0.0002241 0.0000139 0.0000095 0.0001245 0.0000906 0.0006735 0.0004034 0.0027262
C4 0.0127485 0.0574370 0.6799982 3.9584251 0.6504154 0.0324824 0.0211819 0.0358864 0.0416987 0.0353213 0.0070369 0.0006942 0.0004046 0.0000138 0.0000180 0.0000452 0.0000041 0.0000026 0.0000435 0.0000406 0.0002399 0.0000753 0.0059369
C5 0.0010995 0.0079453 0.0326000 0.6504154 3.9018918 0.5247089 0.0648660 0.6696094 0.0366841 0.0373712 0.0102481 0.0003970 0.0004669 0.0000187 0.0000250 0.0000228 0.0000038 0.0000035 0.0000430 0.0000506 0.0002760 0.0001467 0.0005101
C6 0.0000757 0.0010356 0.0049845 0.0324824 0.5247089 3.2871066 0.7303642 0.0298360 0.0071048 0.0065668 0.0029412 0.0000984 0.0001527 0.0000055 0.0000077 0.0000057 0.0000011 0.0000016 0.0000120 0.0000189 0.0000866 0.0000508 0.0000496
O7 0.0000472 0.0007735 0.0033359 0.0211819 0.0648660 0.7303642 8.0976296 0.0341062 0.0035206 0.0111256 0.0042442 0.0000904 0.0002097 0.0000067 0.0000121 0.0000124 0.0000017 0.0000026 0.0000195 0.0000270 0.0001228 0.0000681 0.0000592
C8 0.0006267 0.0112950 0.0388830 0.0358864 0.6696094 0.0298360 0.0341062 3.9319700 0.6913216 0.0343975 0.0081832 0.0007544 0.0002473 0.0000206 0.0000363 0.0000202 0.0000026 0.0000023 0.0000093 0.0000118 0.0000942 0.0001305 0.0007392
C9 0.0009196 0.0061358 0.0322715 0.0416987 0.0366841 0.0071048 0.0035206 0.6913216 3.9422725 0.6669067 0.0527965 0.0064800 0.0015235 0.0001515 0.0001509 0.0000771 0.0000351 0.0000124 0.0001126 0.0000935 0.0009013 0.0006934 0.0003320
C10 0.0043369 0.0429724 0.6074627 0.0353213 0.0373712 0.0065668 0.0111256 0.0343975 0.6669067 3.5349581 0.4498673 0.0104531 0.0046858 0.0001421 0.0003876 0.0003264 0.0000405 0.0000241 0.0003205 0.0002655 0.0028384 0.0019389 0.0007010
