

C1 3.9570577 0.4972040 0.0244555 0.0097452 0.0010187 0.0002031 0.0005164 0.0000467 0.0000116 0.0000028 0.0000008 0.4749349
C2 0.4972040 3.8690133 0.4872598 0.0270849 0.0074907 0.0006311 0.0015684 0.0002109 0.0000271 0.0000060 0.0000019 0.0212258
C3 0.0244555 0.4872598 3.8859451 0.4826444 0.0386751 0.0035924 0.0174592 0.0004638 0.0000639 0.0000499 0.0000068 0.0016390
C4 0.0097452 0.0270849 0.4826444 3.5834172 0.4115096 0.0117998 0.0146543 0.0038923 0.0007740 0.0000426 0.0000252 0.0065550
O5 0.0010187 0.0074907 0.0386751 0.4115096 7.9329583 0.4348215 0.1375111 0.0348106 0.0048322 0.0007787 0.0002411 0.0007991
C6 0.0002031 0.0006311 0.0035924 0.0117998 0.4348215 2.9279692 0.6568326 0.4786509 0.0200640 0.0037135 0.0006793 0.0001390
O7 0.0005164 0.0015684 0.0174592 0.0146543 0.1375111 0.6568326 8.0979054 0.0505426 0.0205924 0.0186738 0.0012598 0.0000828
C8 0.0000467 0.0002109 0.0004638 0.0038923 0.0348106 0.4786509 0.0505426 3.9045842 0.4908931 0.0232460 0.0063603 0.0000364
C9 0.0000116 0.0000271 0.0000639 0.0007740 0.0048322 0.0200640 0.0205924 0.4908931 3.8497393 0.4941211 0.0304575 0.0000082
C10 0.0000028 0.0000060 0.0000499 0.0000426 0.0007787 0.0037135 0.0186738 0.0232460 0.4941211 3.8772645 0.4907135 0.0000010
C11 0.0000008 0.0000019 0.0000068 0.0000252 0.0002411 0.0006793 0.0012598 0.0063603 0.0304575 0.4907135 3.9717531 0.0000006
