

C1 3.9657752 0.4903329 0.0317403 0.0080900 0.0007479 0.0017576 0.0002478 0.0000694 0.0000139 0.0000338 0.0000072 0.0000063 0.0000780 0.4771774
C2 0.4903329 3.8843244 0.4862246 0.0371244 0.0034804 0.0177456 0.0004609 0.0002320 0.0000442 0.0001238 0.0000257 0.0000278 0.0002643 0.0232165
C3 0.0317403 0.4862246 3.5852325 0.4057803 0.0118624 0.0157198 0.0038225 0.0007324 0.0001829 0.0001218 0.0000293 0.0000330 0.0005105 0.0052555
O4 0.0080900 0.0371244 0.4057803 7.9394311 0.4335473 0.1403393 0.0330660 0.0062442 0.0017139 0.0021297 0.0005205 0.0012254 0.0146618 0.0005993
C5 0.0007479 0.0034804 0.0118624 0.4335473 2.9356650 0.6542313 0.4999450 0.0272364 0.0056314 0.0051677 0.0013098 0.0048524 0.0298204 0.0001212
O6 0.0017576 0.0177456 0.0157198 0.1403393 0.6542313 8.0980756 0.0505715 0.0247882 0.0021676 0.0072717 0.0016367 0.0028609 0.0172101 0.0005715
C7 0.0002478 0.0004609 0.0038225 0.0330660 0.4999450 0.0505715 3.8797408 0.6647806 0.0372002 0.0415047 0.0073873 0.0341793 0.6697717 0.0000236
C8 0.0000694 0.0002320 0.0007324 0.0062442 0.0272364 0.0247882 0.6647806 3.9247444 0.7063439 0.0358584 0.0081577 0.0472578 0.0341838 0.0000083
C9 0.0000139 0.0000442 0.0001829 0.0017139 0.0056314 0.0021676 0.0372002 0.7063439 3.9449760 0.6579722 0.0552756 0.0336368 0.0470031 0.0000019
C10 0.0000338 0.0001238 0.0001218 0.0021297 0.0051677 0.0072717 0.0415047 0.0358584 0.6579722 3.5500352 0.4496815 0.6611839 0.0383458 0.0000028
O11 0.0000072 0.0000257 0.0000293 0.0005205 0.0013098 0.0016367 0.0073873 0.0081577 0.0552756 0.4496815 8.1658663 0.0527170 0.0078580 0.0000011
C12 0.0000063 0.0000278 0.0000330 0.0012254 0.0048524 0.0028609 0.0341793 0.0472578 0.0336368 0.6611839 0.0527170 3.9447814 0.7015347 0.0000012
C13 0.0000780 0.0002643 0.0005105 0.0146618 0.0298204 0.0172101 0.6697717 0.0341838 0.0470031 0.0383458 0.0078580 0.7015347 3.9339186 0.0000071
