

C1 4.1444342 0.4946081 0.0247395 0.0637257 0.4730096
S2 0.4946081 12.9871931 0.4900192 0.6948853 0.0266540
C3 0.0247395 0.4900192 4.1474882 0.0654409 0.0013846
O4 0.0637257 0.6948853 0.0654409 8.3415906 0.0091438
