

C1 3.9794487 0.4870868 0.0259915 0.0268203 0.0057810 0.0009387 0.0016572 0.0003857 0.0005897 0.0010917 0.0096508 0.4738753
C2 0.4870868 3.7989807 0.4829209 0.4928586 0.0274170 0.0046425 0.0020435 0.0004189 0.0006762 0.0047060 0.0230143 0.0194483
C3 0.0259915 0.4829209 3.9600563 0.0314304 0.0068749 0.0011675 0.0020001 0.0004631 0.0007172 0.0013529 0.0109767 0.0112506
C4 0.0268203 0.4928586 0.0314304 3.8638212 0.6791191 0.0369315 0.0399825 0.0067709 0.0115117 0.0355583 0.6626536 0.0018069
C5 0.0057810 0.0274170 0.0068749 0.6791191 3.9599565 0.6972375 0.0341480 0.0053663 0.0034007 0.0482486 0.0351579 0.0006552
C6 0.0009387 0.0046425 0.0011675 0.0369315 0.6972375 3.9640720 0.6719795 0.0372821 0.0247091 0.0343720 0.0460323 0.0001430
C7 0.0016572 0.0020435 0.0020001 0.0399825 0.0341480 0.6719795 3.9011367 0.5242872 0.0634384 0.6541204 0.0360359 0.0001461
C8 0.0003857 0.0004189 0.0004631 0.0067709 0.0053663 0.0372821 0.5242872 3.3141067 0.7358581 0.0275382 0.0066334 0.0000310
O9 0.0005897 0.0006762 0.0007172 0.0115117 0.0034007 0.0247091 0.0634384 0.7358581 8.0875321 0.0303657 0.0030699 0.0000448
C10 0.0010917 0.0047060 0.0013529 0.0355583 0.0482486 0.0343720 0.6541204 0.0275382 0.0303657 3.9431260 0.7094571 0.0001238
C11 0.0096508 0.0230143 0.0109767 0.6626536 0.0351579 0.0460323 0.0360359 0.0066334 0.0030699 0.7094571 3.9516249 0.0009253
