

C1 3.9651336 0.5124688 0.0344105 0.0050106 0.0005901 0.0038364 0.0246321 0.0001449 0.0000604 0.0001056 0.0002099 0.0007183 0.0000485 0.0002506 0.0000183 0.4748609
C2 0.5124688 3.8967420 0.8475176 0.0295472 0.0068819 0.0290656 0.5018712 0.0009757 0.0002668 0.0010740 0.0014077 0.0095911 0.0003880 0.0032816 0.0001510 0.0220333
C3 0.0344105 0.8475176 3.9673865 0.5131684 0.0218419 0.0153385 0.0308767 0.0039014 0.0006417 0.0016874 0.0049896 0.0219313 0.0037379 0.0134836 0.0006760 0.0079849
C4 0.0050106 0.0295472 0.5131684 3.8165399 0.4547207 0.0213145 0.0047026 0.0245468 0.0034922 0.0135649 0.0238726 0.4792459 0.0194586 0.0028326 0.0045648 0.0009916
C5 0.0005901 0.0068819 0.0218419 0.4547207 3.8179214 0.4894889 0.0276207 0.5031203 0.0189361 0.0321216 0.0064365 0.0255689 0.0052989 0.0002459 0.0008272 0.0001699
C6 0.0038364 0.0290656 0.0153385 0.0213145 0.4894889 3.8751933 0.4768489 0.0212491 0.0091099 0.0053045 0.0005427 0.0041696 0.0010631 0.0001317 0.0000891 0.0009814
C7 0.0246321 0.5018712 0.0308767 0.0047026 0.0276207 0.4768489 3.8947296 0.0051111 0.0011009 0.0013082 0.0001703 0.0006594 0.0000917 0.0002898 0.0000397 0.0071767
C8 0.0001449 0.0009757 0.0039014 0.0245468 0.5031203 0.0212491 0.0051111 3.8943104 0.5069851 0.8553922 0.0316030 0.0054134 0.0006486 0.0001111 0.0007557 0.0000593
C9 0.0000604 0.0002668 0.0006417 0.0034922 0.0189361 0.0091099 0.0011009 0.5069851 3.9610955 0.0381861 0.0055878 0.0004477 0.0001473 0.0000275 0.0000714 0.0000065
C10 0.0001056 0.0010740 0.0016874 0.0135649 0.0321216 0.0053045 0.0013082 0.8553922 0.0381861 3.9762710 0.5225141 0.0196545 0.0042534 0.0011319 0.0010786 0.0000262
C11 0.0002099 0.0014077 0.0049896 0.0238726 0.0064365 0.0005427 0.0001703 0.0316030 0.0055878 0.5225141 3.8909164 0.4745789 0.0256894 0.0053651 0.0132839 0.0001022
C12 0.0007183 0.0095911 0.0219313 0.4792459 0.0255689 0.0041696 0.0006594 0.0054134 0.0004477 0.0196545 0.4745789 3.7969556 0.4824495 0.0216641 0.0210584 0.0003996
C13 0.0000485 0.0003880 0.0037379 0.0194586 0.0052989 0.0010631 0.0000917 0.0006486 0.0001473 0.0042534 0.0256894 0.4824495 3.8044557 0.4920581 0.4831869 0.0000106
C14 0.0002506 0.0032816 0.0134836 0.0028326 0.0002459 0.0001317 0.0002898 0.0001111 0.0000275 0.0011319 0.0053651 0.0216641 0.4920581 3.9640481 0.0267814 0.0000507
C15 0.0000183 0.0001510 0.0006760 0.0045648 0.0008272 0.0000891 0.0000397 0.0007557 0.0000714 0.0010786 0.0132839 0.0210584 0.4831869 0.0267814 3.9523409 0.0000020
