

C1 3.9544557 0.4982216 0.0252858 0.0110144 0.0010131 0.0005212 0.0000668 0.0000079 0.0000065 0.0000017 0.0000003 0.0000003 0.0000001 0.0000003 0.0000004 0.4795288
C2 0.4982216 3.8651577 0.4862996 0.0245601 0.0053329 0.0011197 0.0001397 0.0000488 0.0000431 0.0000060 0.0000019 0.0000021 0.0000004 0.0000016 0.0000014 0.0219786
C3 0.0252858 0.4862996 3.8657906 0.4888957 0.0242032 0.0092095 0.0017950 0.0003703 0.0002203 0.0000424 0.0000065 0.0000062 0.0000011 0.0000044 0.0000039 0.0057215
C4 0.0110144 0.0245601 0.4888957 3.8768878 0.4973160 0.0221415 0.0095059 0.0017728 0.0003739 0.0000457 0.0000069 0.0000048 0.0000008 0.0000028 0.0000048 0.0019248
C5 0.0010131 0.0053329 0.0242032 0.4973160 3.8642496 0.4919219 0.0234964 0.0082364 0.0017028 0.0001293 0.0000609 0.0000432 0.0000057 0.0000273 0.0000332 0.0002210
C6 0.0005212 0.0011197 0.0092095 0.0221415 0.4919219 3.8744770 0.4892495 0.0206478 0.0088613 0.0010562 0.0003755 0.0001261 0.0000293 0.0000956 0.0003450 0.0001899
C7 0.0000668 0.0001397 0.0017950 0.0095059 0.0234964 0.4892495 3.8738148 0.4901077 0.0253316 0.0058580 0.0007485 0.0001233 0.0000495 0.0000815 0.0008930 0.0000243
C8 0.0000079 0.0000488 0.0003703 0.0017728 0.0082364 0.0206478 0.4901077 3.8776572 0.4918817 0.0244073 0.0075582 0.0010306 0.0003402 0.0006272 0.0078330 0.0000022
C9 0.0000065 0.0000431 0.0002203 0.0003739 0.0017028 0.0088613 0.0253316 0.4918817 3.8545964 0.4834532 0.0264769 0.0091120 0.0009942 0.0043193 0.0038462 0.0000042
C10 0.0000017 0.0000060 0.0000424 0.0000457 0.0001293 0.0010562 0.0058580 0.0244073 0.4834532 3.8686660 0.4971139 0.0257150 0.0040780 0.0073414 0.0311393 0.0000013
C11 0.0000003 0.0000019 0.0000065 0.0000069 0.0000609 0.0003755 0.0007485 0.0075582 0.0264769 0.4971139 3.5671937 0.7084572 0.0423016 0.0793949 0.4759804 0.0000003
C12 0.0000003 0.0000021 0.0000062 0.0000048 0.0000432 0.0001261 0.0001233 0.0010306 0.0091120 0.0257150 0.7084572 3.9723994 0.6525069 0.0461638 0.0857026 0.0000003
C13 0.0000001 0.0000004 0.0000011 0.0000008 0.0000057 0.0000293 0.0000495 0.0003402 0.0009942 0.0040780 0.0423016 0.6525069 3.9944491 0.7323687 0.0883211 0.0000002
C14 0.0000003 0.0000016 0.0000044 0.0000028 0.0000273 0.0000956 0.0000815 0.0006272 0.0043193 0.0073414 0.0793949 0.0461638 0.7323687 3.6482129 0.4881879 0.0000003
O15 0.0000004 0.0000014 0.0000039 0.0000048 0.0000332 0.0003450 0.0008930 0.0078330 0.0038462 0.0311393 0.4759804 0.0857026 0.0883211 0.4881879 7.9065538 0.0000003
