

C1 3.9590514 0.4952988 0.0259095 0.0088880 0.0012977 0.0001222 0.0006888 0.0000230 0.0000114 0.0000006 0.0000021 0.0000002 0.0000002 0.0000001 0.0000000 0.0000000 0.0000001 0.0000000 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.4718964
C2 0.4952988 3.8697623 0.4908414 0.0244629 0.0071086 0.0007084 0.0016138 0.0001976 0.0000578 0.0000015 0.0000100 0.0000005 0.0000007 0.0000002 0.0000001 0.0000001 0.0000002 0.0000000 0.0000007 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0202049
C3 0.0259095 0.4908414 3.8842636 0.4817500 0.0383102 0.0039835 0.0169734 0.0004283 0.0002121 0.0000128 0.0000202 0.0000041 0.0000015 0.0000003 0.0000003 0.0000004 0.0000011 0.0000001 0.0000009 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0083568
C4 0.0088880 0.0244629 0.4817500 3.5932242 0.4089972 0.0124876 0.0142205 0.0037913 0.0007250 0.0000128 0.0001815 0.0000058 0.0000049 0.0000006 0.0000003 0.0000004 0.0000008 0.0000004 0.0000108 0.0000011 0.0000001 0.0000001 0.0000000 0.0000000 0.0027331
O5 0.0012977 0.0071086 0.0383102 0.4089972 7.8816430 0.4507107 0.1385259 0.0287312 0.0222015 0.0005779 0.0014748 0.0000779 0.0002568 0.0000272 0.0000136 0.0000086 0.0000188 0.0000053 0.0000646 0.0000079 0.0000008 0.0000004 0.0000001 0.0000001 0.0004346
C6 0.0001222 0.0007084 0.0039835 0.0124876 0.4507107 2.9292552 0.6745112 0.4726498 0.0308688 0.0040046 0.0024070 0.0004942 0.0000692 0.0000051 0.0000167 0.0000350 0.0001497 0.0000083 0.0000549 0.0000044 0.0000005 0.0000004 0.0000001 0.0000000 0.0000845
O7 0.0006888 0.0016138 0.0169734 0.0142205 0.1385259 0.6745112 8.0845582 0.0585564 0.0108709 0.0019824 0.0008254 0.0005401 0.0000982 0.0000102 0.0000410 0.0000425 0.0001578 0.0000105 0.0000257 0.0000051 0.0000005 0.0000004 0.0000001 0.0000001 0.0015173
C8 0.0000230 0.0001976 0.0004283 0.0037913 0.0287312 0.4726498 0.0585564 3.6126086 0.4239693 0.0120623 0.0279244 0.0039893 0.0009115 0.0000815 0.0001565 0.0002043 0.0007827 0.0000504 0.0003401 0.0000273 0.0000031 0.0000023 0.0000003 0.0000001 0.0000275
O9 0.0000114 0.0000578 0.0002121 0.0007250 0.0222015 0.0308688 0.0108709 0.4239693 7.8072509 0.4244558 0.1394211 0.0328826 0.0185128 0.0016814 0.0021064 0.0017839 0.0063248 0.0003540 0.0025620 0.0001455 0.0000204 0.0000121 0.0000021 0.0000008 0.0000141
C10 0.0000006 0.0000015 0.0000128 0.0000128 0.0005779 0.0040046 0.0019824 0.0120623 0.4244558 2.9528355 0.6847800 0.5043489 0.0276917 0.0041345 0.0046240 0.0055430 0.0272871 0.0032517 0.0057911 0.0003655 0.0000469 0.0000243 0.0000039 0.0000011 0.0000024
O11 0.0000021 0.0000100 0.0000202 0.0001815 0.0014748 0.0024070 0.0008254 0.0279244 0.1394211 0.6847800 7.9606572 0.0460405 0.0166929 0.0021075 0.0074823 0.0014670 0.0151235 0.0059529 0.0904504 0.0024569 0.0002283 0.0001681 0.0000228 0.0000083 0.0000027
C12 0.0000002 0.0000005 0.0000041 0.0000058 0.0000779 0.0004942 0.0005401 0.0039893 0.0328826 0.5043489 0.0460405 3.8600119 0.6428890 0.0342685 0.0415456 0.0344753 0.6769723 0.0262614 0.0143990 0.0064350 0.0007558 0.0002355 0.0000307 0.0000073 0.0000008
C13 0.0000002 0.0000007 0.0000015 0.0000049 0.0002568 0.0000692 0.0000982 0.0009115 0.0185128 0.0276917 0.0166929 0.6428890 3.9563687 0.7172883 0.0382823 0.0509837 0.0336781 0.0053530 0.0014544 0.0018078 0.0001887 0.0000508 0.0000070 0.0000015 0.0000002
C14 0.0000001 0.0000002 0.0000003 0.0000006 0.0000272 0.0000051 0.0000102 0.0000815 0.0016814 0.0041345 0.0021075 0.0342685 0.7172883 3.9475432 0.6730933 0.0382517 0.0421683 0.0043524 0.0074785 0.0021326 0.0001431 0.0001416 0.0000128 0.0000020 0.0000001
C15 0.0000000 0.0000001 0.0000003 0.0000003 0.0000136 0.0000167 0.0000410 0.0001565 0.0021064 0.0046240 0.0074823 0.0415456 0.0382823 0.6730933 3.9368230 0.7184559 0.0340128 0.0040289 0.0020928 0.0017727 0.0000753 0.0000479 0.0000053 0.0000015 0.0000001
C16 0.0000000 0.0000001 0.0000004 0.0000004 0.0000086 0.0000350 0.0000425 0.0002043 0.0017839 0.0055430 0.0014670 0.0344753 0.0509837 0.0382517 0.7184559 3.9384822 0.6423085 0.0267730 0.0164940 0.0189693 0.0007813 0.0003122 0.0001224 0.0000176 0.0000001
C17 0.0000001 0.0000002 0.0000011 0.0000008 0.0000188 0.0001497 0.0001578 0.0007827 0.0063248 0.0272871 0.0151235 0.6769723 0.0336781 0.0421683 0.0340128 0.6423085 3.8593728 0.5038860 0.0460225 0.0334468 0.0035999 0.0004619 0.0002056 0.0000361 0.0000002
C18 0.0000000 0.0000000 0.0000001 0.0000004 0.0000053 0.0000083 0.0000105 0.0000504 0.0003540 0.0032517 0.0059529 0.0262614 0.0053530 0.0043524 0.0040289 0.0267730 0.5038860 2.9402327 0.6833866 0.4238904 0.0122876 0.0034782 0.0012718 0.0002452 0.0000000
O19 0.0000002 0.0000007 0.0000009 0.0000108 0.0000646 0.0000549 0.0000257 0.0003401 0.0025620 0.0057911 0.0904504 0.0143990 0.0014544 0.0074785 0.0020928 0.0164940 0.0460225 0.6833866 7.9431469 0.1405062 0.0192274 0.0206840 0.0017060 0.0004954 0.0000002
O20 0.0000001 0.0000001 0.0000001 0.0000011 0.0000079 0.0000044 0.0000051 0.0000273 0.0001455 0.0003655 0.0024569 0.0064350 0.0018078 0.0021326 0.0017727 0.0189693 0.0334468 0.4238904 0.1405062 7.8417421 0.4110109 0.0347464 0.0131914 0.0024974 0.0000001
C21 0.0000000 0.0000000 0.0000000 0.0000001 0.0000008 0.0000005 0.0000005 0.0000031 0.0000204 0.0000469 0.0002283 0.0007558 0.0001887 0.0001431 0.0000753 0.0007813 0.0035999 0.0122876 0.0192274 0.4110109 3.5947859 0.4815687 0.0240787 0.0099172 0.0000000
C22 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000004 0.0000004 0.0000023 0.0000121 0.0000243 0.0001681 0.0002355 0.0000508 0.0001416 0.0000479 0.0003122 0.0004619 0.0034782 0.0206840 0.0347464 0.4815687 3.8744950 0.4901819 0.0261141 0.0000000
C23 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000001 0.0000003 0.0000021 0.0000039 0.0000228 0.0000307 0.0000070 0.0000128 0.0000053 0.0001224 0.0002056 0.0012718 0.0017060 0.0131914 0.0240787 0.4901819 3.8734585 0.4992805 0.0000000
C24 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000001 0.0000001 0.0000008 0.0000011 0.0000083 0.0000073 0.0000015 0.0000020 0.0000015 0.0000176 0.0000361 0.0002452 0.0004954 0.0024974 0.0099172 0.0261141 0.4992805 3.9576940 0.0000000
