

C1 3.9793312 0.5023752 0.0431160 0.0054083 0.0026208 0.0061338 0.0247150 0.0144112 0.0003692 0.0001653 0.0004134 0.4699668
C2 0.5023752 3.4728633 0.6517145 0.0246320 0.0408016 0.0505636 0.6118341 0.0243079 0.0025655 0.0010606 0.0044988 0.0194567
N3 0.0431160 0.6517145 6.4888420 0.6307077 0.0518938 0.0628182 0.0561670 0.0067014 0.0065082 0.0055980 0.0326997 0.0066000
C4 0.0054083 0.0246320 0.6307077 3.5662760 0.6506875 0.0504178 0.0418444 0.0026955 0.0292599 0.0279113 0.4942915 0.0010136
C5 0.0026208 0.0408016 0.0518938 0.6506875 3.5681904 0.6325678 0.0244032 0.0056332 0.4954833 0.0278043 0.0290952 0.0009813
N6 0.0061338 0.0505636 0.0628182 0.0504178 0.6325678 6.4690856 0.6543665 0.0462740 0.0325141 0.0056300 0.0063677 0.0006633
C7 0.0247150 0.6118341 0.0561670 0.0418444 0.0244032 0.6543665 3.4867696 0.4985879 0.0045946 0.0010174 0.0025505 0.0037448
C8 0.0144112 0.0243079 0.0067014 0.0026955 0.0056332 0.0462740 0.4985879 3.9778001 0.0004656 0.0001757 0.0003623 0.0117844
C9 0.0003692 0.0025655 0.0065082 0.0292599 0.4954833 0.0325141 0.0045946 0.0004656 3.9029539 0.4867875 0.0248488 0.0000726
C10 0.0001653 0.0010606 0.0055980 0.0279113 0.0278043 0.0056300 0.0010174 0.0001757 0.4867875 3.8804557 0.4878593 0.0000393
C11 0.0004134 0.0044988 0.0326997 0.4942915 0.0290952 0.0063677 0.0025505 0.0003623 0.0248488 0.4878593 3.8978324 0.0001124
