

C1 3.9647655 0.5046792 0.0235159 0.0378693 0.0060901 0.0008824 0.0002208 0.0000614 0.0001403 0.0000107 0.0000031 0.0000003 0.0000003 0.0000004 0.0000001 0.0000001 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4760001
C2 0.5046792 3.8839113 0.5140805 0.8651087 0.0334558 0.0097782 0.0044990 0.0009975 0.0016950 0.0000785 0.0000340 0.0000018 0.0000046 0.0000020 0.0000005 0.0000001 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0223191
C3 0.0235159 0.5140805 3.9610983 0.0328322 0.0133068 0.0011366 0.0003621 0.0027777 0.0001525 0.0000125 0.0000041 0.0000007 0.0000008 0.0000007 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0036508
C4 0.0378693 0.8651087 0.0328322 3.9545252 0.5072438 0.0262960 0.0122464 0.0011089 0.0058082 0.0002301 0.0001232 0.0000050 0.0000169 0.0000053 0.0000012 0.0000002 0.0000001 0.0000001 0.0000001 0.0000000 0.0000000 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0102307
C5 0.0060901 0.0334558 0.0133068 0.5072438 3.8697513 0.4893848 0.0229904 0.0046643 0.0097953 0.0009092 0.0002295 0.0000143 0.0000423 0.0000135 0.0000023 0.0000003 0.0000002 0.0000001 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0007330
C6 0.0008824 0.0097782 0.0011366 0.0262960 0.4893848 3.8668960 0.5056533 0.0223995 0.0334501 0.0049808 0.0008066 0.0000420 0.0001253 0.0000378 0.0000065 0.0000012 0.0000007 0.0000003 0.0000001 0.0000000 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0002313
C7 0.0002208 0.0044990 0.0003621 0.0122464 0.0229904 0.5056533 3.8873736 0.5060696 0.8536243 0.0318934 0.0101849 0.0004992 0.0017654 0.0004447 0.0000801 0.0000155 0.0000069 0.0000030 0.0000012 0.0000003 0.0000017 0.0000009 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000651
C8 0.0000614 0.0009975 0.0027777 0.0011089 0.0046643 0.0223995 0.5060696 3.9683483 0.0343276 0.0148643 0.0012224 0.0003681 0.0002466 0.0001727 0.0000223 0.0000064 0.0000036 0.0000015 0.0000004 0.0000001 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000146
C9 0.0001403 0.0016950 0.0001525 0.0058082 0.0097953 0.0334501 0.8536243 0.0343276 3.9515649 0.5188102 0.0244336 0.0037056 0.0089681 0.0006878 0.0001136 0.0000223 0.0000221 0.0000078 0.0000023 0.0000007 0.0000012 0.0000013 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000232
C10 0.0000107 0.0000785 0.0000125 0.0002301 0.0009092 0.0049808 0.0318934 0.0148643 0.5188102 3.8793986 0.4950072 0.0246158 0.0020855 0.0104203 0.0009482 0.0002976 0.0001369 0.0000405 0.0000131 0.0000027 0.0000128 0.0000046 0.0000007 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000019
