

C1 3.9770239 0.5120623 0.0240197 0.0370395 0.0058631 0.0009510 0.0004626 0.0000735 0.0000579 0.0000091 0.0000087 0.4764420
C2 0.5120623 3.8909320 0.5075997 0.8652618 0.0316582 0.0112027 0.0044262 0.0006509 0.0004967 0.0000633 0.0000915 0.0207625
C3 0.0240197 0.5075997 3.9781058 0.0326083 0.0122539 0.0012355 0.0005562 0.0001015 0.0000665 0.0000081 0.0000119 0.0047394
C4 0.0370395 0.8652618 0.0326083 3.9596363 0.5040520 0.0379669 0.0106103 0.0014961 0.0008801 0.0001499 0.0003038 0.0086734
C5 0.0058631 0.0316582 0.0122539 0.5040520 3.8879275 0.4959099 0.0312655 0.0165334 0.0057438 0.0003253 0.0018874 0.0006681
C6 0.0009510 0.0112027 0.0012355 0.0379669 0.4959099 3.9477860 0.8702883 0.0338651 0.0328411 0.0057406 0.0228680 0.0001731
C7 0.0004626 0.0044262 0.0005562 0.0106103 0.0312655 0.8702883 3.9125045 0.4951631 0.5205747 0.0193736 0.0084488 0.0000858
C8 0.0000735 0.0006509 0.0001015 0.0014961 0.0165334 0.0338651 0.4951631 3.9747588 0.0263444 0.0050123 0.0009941 0.0000092
C9 0.0000579 0.0004967 0.0000665 0.0008801 0.0057438 0.0328411 0.5205747 0.0263444 3.9480620 0.4916094 0.0593557 0.0000105
C10 0.0000091 0.0000633 0.0000081 0.0001499 0.0003253 0.0057406 0.0193736 0.0050123 0.4916094 3.2212022 0.7343261 0.0000016
O11 0.0000087 0.0000915 0.0000119 0.0003038 0.0018874 0.0228680 0.0084488 0.0009941 0.0593557 0.7343261 8.1497025 0.0000025
