

C1 3.9663991 0.5026021 0.0236897 0.0025537 0.0109441 0.0012417 0.0002869 0.0000786 0.0000350 0.0000028 0.0000043 0.0000011 0.0000007 0.0000001 0.0000005 0.0000003 0.4680948
C2 0.5026021 3.8738452 0.5024787 0.0219554 0.0030956 0.0002769 0.0003043 0.0000700 0.0000087 0.0000010 0.0000086 0.0000004 0.0000002 0.0000000 0.0000001 0.0000001 0.0201661
C3 0.0236897 0.5024787 3.8680673 0.4976620 0.0226651 0.0058383 0.0009261 0.0001731 0.0000360 0.0000056 0.0000249 0.0000022 0.0000004 0.0000001 0.0000002 0.0000007 0.0078009
C4 0.0025537 0.0219554 0.4976620 3.8643289 0.4986432 0.0242568 0.0092194 0.0012378 0.0001335 0.0000186 0.0001781 0.0000050 0.0000019 0.0000004 0.0000014 0.0000014 0.0009884
C5 0.0109441 0.0030956 0.0226651 0.4986432 3.8599803 0.4822940 0.0219192 0.0059308 0.0017023 0.0001176 0.0001785 0.0000508 0.0000194 0.0000021 0.0000114 0.0000117 0.0095328
C6 0.0012417 0.0002769 0.0058383 0.0242568 0.4822940 3.8663814 0.4885558 0.0303152 0.0072151 0.0007271 0.0016601 0.0002163 0.0000898 0.0000100 0.0000594 0.0000423 0.0011217
C7 0.0002869 0.0003043 0.0009261 0.0092194 0.0219192 0.4885558 3.8879749 0.4761724 0.0380656 0.0038590 0.0182128 0.0004957 0.0003895 0.0000493 0.0002626 0.0001309 0.0001191
C8 0.0000786 0.0000700 0.0001731 0.0012378 0.0059308 0.0303152 0.4761724 3.6029392 0.4069752 0.0119444 0.0150702 0.0039933 0.0004985 0.0000483 0.0002853 0.0006564 0.0000431
O9 0.0000350 0.0000087 0.0000360 0.0001335 0.0017023 0.0072151 0.0380656 0.4069752 7.9035940 0.4449215 0.1306192 0.0369525 0.0135280 0.0014250 0.0049409 0.0049472 0.0000188
C10 0.0000028 0.0000010 0.0000056 0.0000186 0.0001176 0.0007271 0.0038590 0.0119444 0.4449215 2.8877724 0.6648844 0.4985745 0.0289760 0.0054956 0.0143454 0.0298011 0.0000011
O11 0.0000043 0.0000086 0.0000249 0.0001781 0.0001785 0.0016601 0.0182128 0.0150702 0.1306192 0.6648844 8.0831203 0.0532960 0.0220991 0.0044322 0.0127878 0.0203527 0.0000023
C12 0.0000011 0.0000004 0.0000022 0.0000050 0.0000508 0.0002163 0.0004957 0.0039933 0.0369525 0.4985745 0.0532960 3.5394863 0.6940015 0.0422543 0.0748770 0.4738170 0.0000005
C13 0.0000007 0.0000002 0.0000004 0.0000019 0.0000194 0.0000898 0.0003895 0.0004985 0.0135280 0.0289760 0.0220991 0.6940015 3.9403268 0.6590108 0.0433379 0.0861607 0.0000002
C14 0.0000001 0.0000000 0.0000001 0.0000004 0.0000021 0.0000100 0.0000493 0.0000483 0.0014250 0.0054956 0.0044322 0.0422543 0.6590108 3.9793736 0.7203514 0.0851863 0.0000000
C15 0.0000005 0.0000001 0.0000002 0.0000014 0.0000114 0.0000594 0.0002626 0.0002853 0.0049409 0.0143454 0.0127878 0.0748770 0.0433379 0.7203514 3.6260981 0.4943112 0.0000001
O16 0.0000003 0.0000001 0.0000007 0.0000014 0.0000117 0.0000423 0.0001309 0.0006564 0.0049472 0.0298011 0.0203527 0.4738170 0.0861607 0.0851863 0.4943112 7.8799788 0.0000002
