

C1 3.9647869 0.5037367 0.0241836 0.0080495 0.0011003 0.0000785 0.0000264 0.0000071 0.0000016 0.0000001 0.0000003 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4786143
C2 0.5037367 3.8592505 0.4920344 0.0229074 0.0057543 0.0013092 0.0002395 0.0000775 0.0000301 0.0000017 0.0000009 0.0000011 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0226415
C3 0.0241836 0.4920344 3.8587071 0.4931783 0.0276783 0.0057120 0.0011066 0.0001954 0.0000885 0.0000064 0.0000054 0.0000034 0.0000004 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000005 0.0063936
C4 0.0080495 0.0229074 0.4931783 3.8681276 0.4892623 0.0254021 0.0057990 0.0010578 0.0002625 0.0000208 0.0000210 0.0000086 0.0000007 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000003 0.0000001 0.0000042 0.0007807
C5 0.0011003 0.0057543 0.0276783 0.4892623 3.8616597 0.4896234 0.0251992 0.0054089 0.0013595 0.0000741 0.0001183 0.0000393 0.0000062 0.0000005 0.0000004 0.0000001 0.0000001 0.0000004 0.0000012 0.0000020 0.0000004 0.0000197 0.0001446
C6 0.0000785 0.0013092 0.0057120 0.0254021 0.4896234 3.8718000 0.4818458 0.0296221 0.0061304 0.0007355 0.0014141 0.0002165 0.0000241 0.0000022 0.0000011 0.0000002 0.0000003 0.0000027 0.0000056 0.0000096 0.0000028 0.0001163 0.0000362
C7 0.0000264 0.0002395 0.0011066 0.0057990 0.0251992 0.4818458 3.8832884 0.4902551 0.0246863 0.0043327 0.0201821 0.0007771 0.0000730 0.0000120 0.0000023 0.0000006 0.0000011 0.0000082 0.0000233 0.0000839 0.0000279 0.0009297 0.0000042
C8 0.0000071 0.0000775 0.0001954 0.0010578 0.0054089 0.0296221 0.4902551 3.8653645 0.4903650 0.0218747 0.0219665 0.0050665 0.0008196 0.0000936 0.0000384 0.0000083 0.0000051 0.0000364 0.0001018 0.0000152 0.0000022 0.0000573 0.0000017
C9 0.0000016 0.0000301 0.0000885 0.0002625 0.0013595 0.0061304 0.0246863 0.4903650 3.9052174 0.4824434 0.0473140 0.0343450 0.0037646 0.0004999 0.0002027 0.0000443 0.0000351 0.0001924 0.0004716 0.0000809 0.0000094 0.0002779 0.0000006
C10 0.0000001 0.0000017 0.0000064 0.0000208 0.0000741 0.0007355 0.0043327 0.0218747 0.4824434 2.9429249 0.6546977 0.4326909 0.0114854 0.0040950 0.0006865 0.0001682 0.0001392 0.0006039 0.0037512 0.0005816 0.0000635 0.0028073 0.0000001
O11 0.0000003 0.0000009 0.0000054 0.0000210 0.0001183 0.0014141 0.0201821 0.0219665 0.0473140 0.6546977 8.0811815 0.1391365 0.0205680 0.0027680 0.0006556 0.0001502 0.0003185 0.0005231 0.0024100 0.0007087 0.0001973 0.0095200 0.0000003
O12 0.0000001 0.0000011 0.0000034 0.0000086 0.0000393 0.0002165 0.0007771 0.0050665 0.0343450 0.4326909 0.1391365 7.8873860 0.3985011 0.0383942 0.0058759 0.0010098 0.0019960 0.0051102 0.0328937 0.0149359 0.0015809 0.0054699 0.0000001
C13 0.0000000 0.0000001 0.0000004 0.0000007 0.0000062 0.0000241 0.0000730 0.0008196 0.0037646 0.0114854 0.0205680 0.3985011 3.5629351 0.4735763 0.0233772 0.0036178 0.0176660 0.0228246 0.4658018 0.0185054 0.0051208 0.0056237 0.0000000
C14 0.0000000 0.0000000 0.0000000 0.0000001 0.0000005 0.0000022 0.0000120 0.0000936 0.0004999 0.0040950 0.0027680 0.0383942 0.4735763 3.8853068 0.4742825 0.0259117 0.0196950 0.0049134 0.0244690 0.0041467 0.0007383 0.0007650 0.0000000
C15 0.0000000 0.0000000 0.0000000 0.0000000 0.0000004 0.0000011 0.0000023 0.0000384 0.0002027 0.0006865 0.0006556 0.0058759 0.0233772 0.4742825 3.8123097 0.4904309 0.4878063 0.0212168 0.0050651 0.0004225 0.0002080 0.0001274 0.0000000
C16 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000006 0.0000083 0.0000443 0.0001682 0.0001502 0.0010098 0.0036178 0.0259117 0.4904309 3.9675504 0.0256365 0.0029552 0.0004603 0.0000527 0.0000177 0.0000461 0.0000000
C17 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000011 0.0000051 0.0000351 0.0001392 0.0003185 0.0019960 0.0176660 0.0196950 0.4878063 0.0256365 3.8758899 0.4932182 0.0201728 0.0033346 0.0012229 0.0004677 0.0000000
C18 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000027 0.0000082 0.0000364 0.0001924 0.0006039 0.0005231 0.0051102 0.0228246 0.0049134 0.0212168 0.0029552 0.4932182 3.8840668 0.4807252 0.0202995 0.0110131 0.0059895 0.0000000
C19 0.0000000 0.0000000 0.0000001 0.0000002 0.0000012 0.0000056 0.0000233 0.0001018 0.0004716 0.0037512 0.0024100 0.0328937 0.4658018 0.0244690 0.0050651 0.0004603 0.0201728 0.4807252 3.8065523 0.4751453 0.0264213 0.0218369 0.0000000
C20 0.0000000 0.0000000 0.0000000 0.0000003 0.0000020 0.0000096 0.0000839 0.0000152 0.0000809 0.0005816 0.0007087 0.0149359 0.0185054 0.0041467 0.0004225 0.0000527 0.0033346 0.0202995 0.4751453 3.7952212 0.4845741 0.4905048 0.0000000
