

C1 3.9639163 0.4905342 0.0256890 0.0235195 0.0138177 0.0004320 0.0002718 0.0000499 0.0000375 0.0000084 0.0000114 0.0000009 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000218 0.0000069 0.0001119 0.4693904
C2 0.4905342 3.8072308 0.4899515 0.4647321 0.0372031 0.0048820 0.0011724 0.0001064 0.0000854 0.0000129 0.0000163 0.0000023 0.0000008 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0001637 0.0000352 0.0004902 0.0201283
C3 0.0256890 0.4899515 3.9628491 0.0240529 0.0125591 0.0004002 0.0002608 0.0000444 0.0000383 0.0000085 0.0000116 0.0000008 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000220 0.0000067 0.0001107 0.0087073
C4 0.0235195 0.4647321 0.0240529 3.5713003 0.4181069 0.0127971 0.0089302 0.0008031 0.0004385 0.0000898 0.0001025 0.0000071 0.0000014 0.0000002 0.0000001 0.0000001 0.0000000 0.0000001 0.0000004 0.0009580 0.0002221 0.0039903 0.0012437
O5 0.0138177 0.0372031 0.0125591 0.4181069 7.8992296 0.4567222 0.0494312 0.0081893 0.0087185 0.0023391 0.0029847 0.0002256 0.0000329 0.0000045 0.0000016 0.0000025 0.0000007 0.0000014 0.0000063 0.0079512 0.0018009 0.0533892 0.0067066
C6 0.0004320 0.0048820 0.0004002 0.0127971 0.4567222 3.5435945 0.6348719 0.0360134 0.0323508 0.0051093 0.0076509 0.0005953 0.0001024 0.0000106 0.0000045 0.0000054 0.0000019 0.0000031 0.0000109 0.0352958 0.0087333 0.6775857 0.0001927
C7 0.0002718 0.0011724 0.0002608 0.0089302 0.0494312 0.6348719 3.9531584 0.7249734 0.0354767 0.0064559 0.0043482 0.0009517 0.0001529 0.0000050 0.0000031 0.0000011 0.0000007 0.0000009 0.0000140 0.0361117 0.0106860 0.0338383 0.0001169
C8 0.0000499 0.0001064 0.0000444 0.0008031 0.0081893 0.0360134 0.7249734 3.9517932 0.6442053 0.0288134 0.0176541 0.0116448 0.0016357 0.0000924 0.0000367 0.0000131 0.0000044 0.0000065 0.0000855 0.0345819 0.0079365 0.0485055 0.0000236
C9 0.0000375 0.0000854 0.0000383 0.0004385 0.0087185 0.0323508 0.0354767 0.6442053 3.9084633 0.5237521 0.0627774 0.0247404 0.0035240 0.0007094 0.0002012 0.0000615 0.0000061 0.0000083 0.0001811 0.6408206 0.0520880 0.0307566 0.0000149
C10 0.0000084 0.0000129 0.0000085 0.0000898 0.0023391 0.0051093 0.0064559 0.0288134 0.5237521 3.2567008 0.6797326 0.4735866 0.0209981 0.0046657 0.0006983 0.0002115 0.0000746 0.0000485 0.0017563 0.0277391 0.0099827 0.0042355 0.0000044
O11 0.0000114 0.0000163 0.0000116 0.0001025 0.0029847 0.0076509 0.0043482 0.0176541 0.0627774 0.6797326 8.1089723 0.0548899 0.0307802 0.0026883 0.0003741 0.0000527 0.0002231 0.0002107 0.0017186 0.0185751 0.0508389 0.0014371 0.0000051
C12 0.0000009 0.0000023 0.0000008 0.0000071 0.0002256 0.0005953 0.0009517 0.0116448 0.0247404 0.4735866 0.0548899 3.9106010 0.4944012 0.0218402 0.0047145 0.0010847 0.0004783 0.0006981 0.0201097 0.0036818 0.0010554 0.0009648 0.0000011
C13 0.0000001 0.0000008 0.0000001 0.0000014 0.0000329 0.0001024 0.0001529 0.0016357 0.0035240 0.0209981 0.0307802 0.4944012 3.8794442 0.4969977 0.0298005 0.0046506 0.0028950 0.0046509 0.0353460 0.0006312 0.0002386 0.0001462 0.0000001
C14 0.0000000 0.0000001 0.0000000 0.0000002 0.0000045 0.0000106 0.0000050 0.0000924 0.0007094 0.0046657 0.0026883 0.0218402 0.4969977 3.4760352 0.6487704 0.0333937 0.0447614 0.0234756 0.6368796 0.0001927 0.0000432 0.0000395 0.0000001
C15 0.0000000 0.0000000 0.0000000 0.0000001 0.0000016 0.0000045 0.0000031 0.0000367 0.0002012 0.0006983 0.0003741 0.0047145 0.0298005 0.6487704 3.9594410 0.7058066 0.0370582 0.0514258 0.0618905 0.0000451 0.0000062 0.0000108 0.0000000
