

C1 3.9501425 0.4965601 0.0298963 0.0058094 0.0025752 0.0003405 0.0000333 0.0000059 0.0000116 0.0000013 0.0000017 0.0000007 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.4775144
C2 0.4965601 3.8593577 0.4880799 0.0266084 0.0171699 0.0013627 0.0001209 0.0000370 0.0000583 0.0000070 0.0000086 0.0000021 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0211538
C3 0.0298963 0.4880799 3.8837396 0.5072349 0.0307099 0.0058032 0.0009290 0.0001767 0.0001199 0.0000185 0.0000349 0.0000048 0.0000004 0.0000002 0.0000001 0.0000001 0.0000000 0.0000008 0.0000002 0.0000000 0.0000000 0.0000000 0.0000002 0.0000000 0.0071507
C4 0.0058094 0.0266084 0.5072349 3.9674637 0.8793199 0.0357937 0.0111184 0.0041063 0.0026059 0.0002575 0.0002521 0.0000542 0.0000024 0.0000010 0.0000003 0.0000004 0.0000001 0.0000044 0.0000010 0.0000001 0.0000001 0.0000000 0.0000002 0.0000001 0.0007063
C5 0.0025752 0.0171699 0.0307099 0.8793199 3.9528641 0.5124139 0.0253120 0.0099374 0.0022796 0.0001990 0.0001601 0.0000414 0.0000028 0.0000009 0.0000002 0.0000001 0.0000001 0.0000021 0.0000006 0.0000001 0.0000000 0.0000000 0.0000002 0.0000001 0.0005221
C6 0.0003405 0.0013627 0.0058032 0.0357937 0.5124139 3.8692922 0.4862765 0.0220752 0.0092837 0.0009614 0.0007310 0.0001342 0.0000170 0.0000028 0.0000004 0.0000004 0.0000001 0.0000066 0.0000024 0.0000001 0.0000001 0.0000000 0.0000001 0.0000000 0.0000728
C7 0.0000333 0.0001209 0.0009290 0.0111184 0.0253120 0.4862765 3.8741698 0.4874418 0.0271320 0.0052953 0.0028510 0.0008979 0.0002167 0.0000289 0.0000028 0.0000022 0.0000006 0.0000260 0.0000111 0.0000004 0.0000002 0.0000001 0.0000005 0.0000001 0.0000224
C8 0.0000059 0.0000370 0.0001767 0.0041063 0.0099374 0.0220752 0.4874418 3.8599029 0.4906952 0.0209314 0.0243436 0.0047395 0.0007871 0.0000937 0.0000100 0.0000094 0.0000023 0.0000835 0.0000419 0.0000020 0.0000007 0.0000004 0.0000013 0.0000002 0.0000033
C9 0.0000116 0.0000583 0.0001199 0.0026059 0.0022796 0.0092837 0.0271320 0.4906952 3.8867885 0.4775894 0.0472303 0.0340356 0.0039773 0.0004920 0.0000859 0.0000540 0.0000148 0.0004766 0.0002279 0.0000119 0.0000041 0.0000018 0.0000060 0.0000006 0.0000015
C10 0.0000013 0.0000070 0.0000185 0.0002575 0.0001990 0.0009614 0.0052953 0.0209314 0.4775894 2.9575012 0.6616888 0.4424025 0.0113778 0.0038263 0.0008282 0.0005201 0.0000755 0.0038653 0.0008019 0.0000506 0.0000290 0.0000067 0.0000255 0.0000039 0.0000003
