

O1 7.9907520 0.6855296 0.1507927 0.0501546 0.0184961 0.0022865 0.0083386 0.0016714 0.0181954 0.0056758 0.0041471 0.0946167 0.0079780
C2 0.6855296 2.9339964 0.4260962 0.5090313 0.0282873 0.0039647 0.0049628 0.0055221 0.0274377 0.0030660 0.0011849 0.0048499 0.0076143
O3 0.1507927 0.4260962 8.0693006 0.0345398 0.0180842 0.0016477 0.0018040 0.0017902 0.0061358 0.0003504 0.0003698 0.0028019 0.3232591
C4 0.0501546 0.5090313 0.0345398 3.8716823 0.6399471 0.0351249 0.0397268 0.0321052 0.6740988 0.0271758 0.0196324 0.0046222 0.0034238
C5 0.0184961 0.0282873 0.0180842 0.6399471 3.9478427 0.7185147 0.0357880 0.0497211 0.0341474 0.0054086 0.0039086 0.0005990 0.0006053
C6 0.0022865 0.0039647 0.0016477 0.0351249 0.7185147 3.9403865 0.6722809 0.0397032 0.0425458 0.0049777 0.0095228 0.0017873 0.0000399
C7 0.0083386 0.0049628 0.0018040 0.0397268 0.0357880 0.6722809 3.9477747 0.7197248 0.0353025 0.0045926 0.0036302 0.0011163 0.0000934
C8 0.0016714 0.0055221 0.0017902 0.0321052 0.0497211 0.0397032 0.7197248 3.9321075 0.6349273 0.0289801 0.0356820 0.0067274 0.0001852
C9 0.0181954 0.0274377 0.0061358 0.6740988 0.0341474 0.0425458 0.0353025 0.6349273 3.8503547 0.5092438 0.0499722 0.0306501 0.0005434
C10 0.0056758 0.0030660 0.0003504 0.0271758 0.0054086 0.0049777 0.0045926 0.0289801 0.5092438 2.9664401 0.6731520 0.4518077 0.0000228
O11 0.0041471 0.0011849 0.0003698 0.0196324 0.0039086 0.0095228 0.0036302 0.0356820 0.0499722 0.6731520 8.0209976 0.1565391 0.0000200
O12 0.0946167 0.0048499 0.0028019 0.0046222 0.0005990 0.0017873 0.0011163 0.0067274 0.0306501 0.4518077 0.1565391 8.0070915 0.0001654
