

C16 0.0000000 0.0000000 0.0000000 0.0000000 0.0000003 0.0000011 0.0000038 0.0000074 0.0003118 0.0001294 0.0000660 0.0005651 0.0039330 0.0206445 0.4792826 2.9515495 0.6598616 0.4523389 0.0124580 0.0040524 0.0010437 0.0001234 0.0000330 0.0000020 0.0000009 0.0000035 0.0000000
O17 0.0000001 0.0000000 0.0000001 0.0000001 0.0000005 0.0000016 0.0000027 0.0000100 0.0002667 0.0003789 0.0001946 0.0011272 0.0184456 0.0209922 0.0483833 0.6598616 8.0890071 0.1361411 0.0251092 0.0026936 0.0003983 0.0001635 0.0000237 0.0000030 0.0000011 0.0000033 0.0000001
O18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000004 0.0000012 0.0000019 0.0000679 0.0000301 0.0000165 0.0001812 0.0007561 0.0050301 0.0345144 0.4523389 0.1361411 7.8545822 0.4070750 0.0368931 0.0073270 0.0018731 0.0002498 0.0000195 0.0000055 0.0000262 0.0000001
C19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000005 0.0000176 0.0000054 0.0000019 0.0000201 0.0000659 0.0008700 0.0042685 0.0124580 0.0251092 0.4070750 3.6458223 0.4876026 0.0265999 0.0098755 0.0009882 0.0000738 0.0000161 0.0000615 0.0000000
C20 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000046 0.0000014 0.0000006 0.0000028 0.0000117 0.0001658 0.0005179 0.0040524 0.0026936 0.0368931 0.4876026 3.8672966 0.4760042 0.0240464 0.0056141 0.0003245 0.0000875 0.0008250 0.0000000
C21 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000019 0.0000006 0.0000002 0.0000022 0.0000039 0.0000786 0.0003318 0.0010437 0.0003983 0.0073270 0.0265999 0.4760042 3.8779250 0.5111058 0.0203547 0.0013555 0.0007531 0.0069314 0.0000000
C22 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000001 0.0000001 0.0000005 0.0000011 0.0000088 0.0000440 0.0001234 0.0001635 0.0018731 0.0098755 0.0240464 0.5111058 3.8641614 0.5176687 0.0198015 0.0017043 0.0016258 0.0000000
C23 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000013 0.0000057 0.0000330 0.0000237 0.0002498 0.0009882 0.0056141 0.0203547 0.5176687 3.8732271 0.5143040 0.0226641 0.0026193 0.0000000
C24 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000007 0.0000020 0.0000030 0.0000195 0.0000738 0.0003245 0.0013555 0.0198015 0.5143040 3.8652811 0.4981308 0.0231893 0.0000000
C25 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000009 0.0000011 0.0000055 0.0000161 0.0000875 0.0007531 0.0017043 0.0226641 0.4981308 3.8692380 0.5081219 0.0000000
C26 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000011 0.0000035 0.0000033 0.0000262 0.0000615 0.0008250 0.0069314 0.0016258 0.0026193 0.0231893 0.5081219 3.9521642 0.0000000
