

C1 3.9649563 0.4967954 0.0252322 0.0086580 0.0015265 0.0001511 0.0000559 0.0000156 0.0000017 0.0000006 0.0000003 0.0000001 0.0000006 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000005 0.4808111
C2 0.4967954 3.8747888 0.4933724 0.0220927 0.0087234 0.0010079 0.0004874 0.0001209 0.0000051 0.0000031 0.0000009 0.0000001 0.0000004 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0219654
C3 0.0252322 0.4933724 3.8534579 0.4854208 0.0234042 0.0055401 0.0011305 0.0001585 0.0000201 0.0000053 0.0000011 0.0000002 0.0000013 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0025679
C4 0.0086580 0.0220927 0.4854208 3.8713755 0.4925451 0.0245578 0.0100564 0.0012133 0.0001184 0.0000287 0.0000085 0.0000006 0.0000038 0.0000003 0.0000002 0.0000000 0.0000001 0.0000000 0.0000001 0.0000003 0.0011766
C5 0.0015265 0.0087234 0.0234042 0.4925451 3.8696600 0.4951668 0.0245174 0.0053377 0.0010107 0.0001847 0.0000371 0.0000063 0.0000226 0.0000018 0.0000004 0.0000001 0.0000002 0.0000002 0.0000005 0.0000009 0.0002237
C6 0.0001511 0.0010079 0.0055401 0.0245578 0.4951668 3.8664315 0.4909423 0.0249590 0.0085965 0.0010941 0.0001257 0.0000178 0.0001562 0.0000035 0.0000012 0.0000003 0.0000005 0.0000004 0.0000012 0.0000040 0.0000149
C7 0.0000559 0.0004874 0.0011305 0.0100564 0.0245174 0.4909423 3.8662368 0.4943249 0.0217509 0.0054624 0.0015493 0.0001078 0.0001606 0.0000411 0.0000138 0.0000011 0.0000044 0.0000030 0.0000123 0.0000054 0.0000084
C8 0.0000156 0.0001209 0.0001585 0.0012133 0.0053377 0.0249590 0.4943249 3.8649862 0.4897360 0.0291754 0.0069290 0.0006920 0.0014864 0.0001843 0.0000653 0.0000058 0.0000277 0.0000113 0.0000536 0.0000437 0.0000027
C9 0.0000017 0.0000051 0.0000201 0.0001184 0.0010107 0.0085965 0.0217509 0.4897360 3.8947415 0.4743762 0.0391962 0.0036570 0.0172123 0.0004483 0.0002760 0.0000314 0.0001239 0.0000308 0.0002111 0.0001916 0.0000004
C10 0.0000006 0.0000031 0.0000053 0.0000287 0.0001847 0.0010941 0.0054624 0.0291754 0.4743762 3.5684758 0.4104185 0.0119610 0.0141686 0.0036634 0.0004538 0.0000297 0.0001074 0.0001755 0.0007081 0.0001998 0.0000001
O11 0.0000003 0.0000009 0.0000011 0.0000085 0.0000371 0.0001257 0.0015493 0.0069290 0.0391962 0.4104185 7.9216635 0.4335443 0.1343750 0.0332711 0.0130835 0.0011805 0.0019330 0.0013562 0.0060478 0.0026797 0.0000002
C12 0.0000001 0.0000001 0.0000002 0.0000006 0.0000063 0.0000178 0.0001078 0.0006920 0.0036570 0.0119610 0.4335443 2.9546106 0.6602122 0.5104089 0.0285324 0.0054815 0.0048763 0.0043114 0.0276254 0.0095782 0.0000001
O13 0.0000006 0.0000004 0.0000013 0.0000038 0.0000226 0.0001562 0.0001606 0.0014864 0.0172123 0.0141686 0.1343750 0.6602122 8.0288596 0.0495817 0.0178746 0.0031199 0.0077471 0.0017234 0.0184012 0.0695522 0.0000005
C14 0.0000001 0.0000001 0.0000001 0.0000003 0.0000018 0.0000035 0.0000411 0.0001843 0.0004483 0.0036634 0.0332711 0.5104089 0.0495817 3.8734922 0.6724759 0.0343964 0.0386770 0.0331075 0.6382301 0.0422301 0.0000001
C15 0.0000000 0.0000000 0.0000001 0.0000002 0.0000004 0.0000012 0.0000138 0.0000653 0.0002760 0.0004538 0.0130835 0.0285324 0.0178746 0.6724759 3.9381586 0.6906472 0.0383602 0.0519352 0.0330494 0.0065095 0.0000000
C16 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000011 0.0000058 0.0000314 0.0000297 0.0011805 0.0054815 0.0031199 0.0343964 0.6906472 3.9515540 0.6968951 0.0357341 0.0436133 0.0088016 0.0000000
C17 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000005 0.0000044 0.0000277 0.0001239 0.0001074 0.0019330 0.0048763 0.0077471 0.0386770 0.0383602 0.6968951 3.9516308 0.6969224 0.0362970 0.0092125 0.0000000
C18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000004 0.0000030 0.0000113 0.0000308 0.0001755 0.0013562 0.0043114 0.0017234 0.0331075 0.0519352 0.0357341 0.6969224 3.9535945 0.6578283 0.0552163 0.0000000
C19 0.0000001 0.0000000 0.0000000 0.0000001 0.0000005 0.0000012 0.0000123 0.0000536 0.0002111 0.0007081 0.0060478 0.0276254 0.0184012 0.6382301 0.0330494 0.0436133 0.0362970 0.6578283 3.5709620 0.5162718 0.0000000
N20 0.0000005 0.0000002 0.0000001 0.0000003 0.0000009 0.0000040 0.0000054 0.0000437 0.0001916 0.0001998 0.0026797 0.0095782 0.0695522 0.0422301 0.0065095 0.0088016 0.0092125 0.0552163 0.5162718 6.5013200 0.0000002
