

C1 3.7178452 0.4647695 0.0283496 0.0167629 0.4650591
N2 0.4647695 6.5360642 0.8865506 0.1798411 0.0315639
C3 0.0283496 0.8865506 3.8163100 0.9696339 0.0083718
S4 0.0167629 0.1798411 0.9696339 14.4388858 0.0073870
