

C1 3.9669500 0.4998978 0.0299287 0.0110470 0.0009910 0.0001095 0.0000333 0.0000077 0.0000659 0.0000018 0.0000002 0.0000002 0.0000008 0.0000002 0.4808451
C2 0.4998978 3.8659833 0.5031409 0.0345193 0.0060545 0.0012639 0.0002803 0.0000574 0.0000942 0.0000104 0.0000021 0.0000012 0.0000031 0.0000004 0.0217443
C3 0.0299287 0.5031409 3.9658217 0.8841568 0.0347599 0.0149937 0.0022789 0.0002738 0.0011360 0.0000858 0.0000069 0.0000053 0.0000178 0.0000036 0.0019146
C4 0.0110470 0.0345193 0.8841568 3.9495248 0.5196029 0.0239093 0.0065971 0.0006551 0.0016330 0.0001709 0.0000228 0.0000545 0.0000413 0.0000111 0.0009411
C5 0.0009910 0.0060545 0.0347599 0.5196029 3.9028283 0.4789478 0.0401574 0.0036131 0.0173358 0.0003716 0.0001205 0.0001818 0.0001951 0.0000396 0.0001403
C6 0.0001095 0.0012639 0.0149937 0.0239093 0.4789478 3.5940050 0.4077055 0.0117203 0.0131842 0.0040544 0.0002219 0.0005658 0.0002585 0.0000765 0.0000123
O7 0.0000333 0.0002803 0.0022789 0.0065971 0.0401574 0.4077055 7.8938144 0.4338466 0.1386053 0.0286072 0.0051415 0.0215639 0.0078440 0.0013077 0.0000069
C8 0.0000077 0.0000574 0.0002738 0.0006551 0.0036131 0.0117203 0.4338466 2.9428775 0.6632854 0.4611914 0.0274518 0.0037498 0.0276179 0.0055466 0.0000016
O9 0.0000659 0.0000942 0.0011360 0.0016330 0.0173358 0.0131842 0.1386053 0.6632854 8.1296615 0.0534241 0.0107013 0.0008275 0.0108817 0.0020149 0.0000083
C10 0.0000018 0.0000104 0.0000858 0.0001709 0.0003716 0.0040544 0.0286072 0.4611914 0.0534241 3.8008267 0.4781098 0.0226355 0.4773671 0.0248613 0.0000004
C11 0.0000002 0.0000021 0.0000069 0.0000228 0.0001205 0.0002219 0.0051415 0.0274518 0.0107013 0.4781098 3.8634160 0.5023315 0.0197229 0.0101448 0.0000001
C12 0.0000002 0.0000012 0.0000053 0.0000545 0.0001818 0.0005658 0.0215639 0.0037498 0.0008275 0.0226355 0.5023315 3.9620526 0.0067554 0.0015243 0.0000001
C13 0.0000008 0.0000031 0.0000178 0.0000413 0.0001951 0.0002585 0.0078440 0.0276179 0.0108817 0.4773671 0.0197229 0.0067554 3.8745090 0.4977325 0.0000002
C14 0.0000002 0.0000004 0.0000036 0.0000111 0.0000396 0.0000765 0.0013077 0.0055466 0.0020149 0.0248613 0.0101448 0.0015243 0.4977325 3.9522737 0.0000001
