

C1 3.9541752 0.5069884 0.0218064 0.0090391 0.0142461 0.0004552 0.0001537 0.0000388 0.0000106 0.0000051 0.4742984
C2 0.5069884 3.8688089 0.4769739 0.0572663 0.0298249 0.0039837 0.0004188 0.0002049 0.0000318 0.0000521 0.0216209
C3 0.0218064 0.4769739 2.9531027 0.6674984 0.4426344 0.0120021 0.0038851 0.0007013 0.0000990 0.0002185 0.0028102
O4 0.0090391 0.0572663 0.6674984 8.1151486 0.1406078 0.0139200 0.0177875 0.0016160 0.0001876 0.0005182 0.0006897
O5 0.0142461 0.0298249 0.4426344 0.1406078 7.9234224 0.4079023 0.0386434 0.0070351 0.0013722 0.0011086 0.0076885
C6 0.0004552 0.0039837 0.0120021 0.0139200 0.4079023 3.5933807 0.4814288 0.0257810 0.0053899 0.0106503 0.0001902
C7 0.0001537 0.0004188 0.0038851 0.0177875 0.0386434 0.4814288 3.8873295 0.4768661 0.0260804 0.0238228 0.0001326
C8 0.0000388 0.0002049 0.0007013 0.0016160 0.0070351 0.0257810 0.4768661 3.8017502 0.4842459 0.4930252 0.0000351
C9 0.0000106 0.0000318 0.0000990 0.0001876 0.0013722 0.0053899 0.0260804 0.4842459 3.9675234 0.0279458 0.0000102
C10 0.0000051 0.0000521 0.0002185 0.0005182 0.0011086 0.0106503 0.0238228 0.4930252 0.0279458 3.9542633 0.0000016
