

C1 3.9612606 0.4858725 0.0277448 0.0060138 0.0003451 0.0007985 0.0001372 0.0000064 0.0000035 0.0000032 0.0000008 0.0000024 0.0000001 0.0000008 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.4827685
C2 0.4858725 3.8689087 0.4989809 0.0220450 0.0023819 0.0056120 0.0007905 0.0000571 0.0000196 0.0000154 0.0000021 0.0000039 0.0000002 0.0000013 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0208456
C3 0.0277448 0.4989809 3.8691153 0.5065447 0.0211153 0.0021927 0.0003335 0.0000569 0.0000084 0.0000031 0.0000020 0.0000291 0.0000004 0.0000070 0.0000004 0.0000001 0.0000000 0.0000000 0.0000000 0.0049457
C4 0.0060138 0.0220450 0.5065447 3.8745765 0.5052330 0.0214971 0.0056251 0.0009415 0.0001486 0.0000242 0.0000073 0.0000980 0.0000010 0.0000106 0.0000007 0.0000001 0.0000000 0.0000000 0.0000000 0.0012366
C5 0.0003451 0.0023819 0.0211153 0.5052330 3.8637387 0.5012343 0.0244860 0.0085859 0.0011211 0.0001599 0.0000678 0.0007952 0.0000109 0.0000990 0.0000065 0.0000011 0.0000001 0.0000001 0.0000000 0.0000663
C6 0.0007985 0.0056120 0.0021927 0.0214971 0.5012343 3.8698143 0.4816940 0.0230551 0.0060471 0.0015398 0.0001338 0.0003021 0.0000164 0.0000473 0.0000038 0.0000003 0.0000002 0.0000001 0.0000000 0.0000474
C7 0.0001372 0.0007905 0.0003335 0.0056251 0.0244860 0.4816940 3.8672638 0.4977780 0.0236466 0.0114024 0.0010705 0.0015316 0.0000688 0.0002736 0.0000307 0.0000017 0.0000005 0.0000001 0.0000001 0.0000077
C8 0.0000064 0.0000571 0.0000569 0.0009415 0.0085859 0.0230551 0.4977780 3.8841276 0.4751545 0.0371583 0.0035266 0.0164030 0.0004476 0.0001580 0.0000309 0.0000019 0.0000032 0.0000007 0.0000002 0.0000012
C9 0.0000035 0.0000196 0.0000084 0.0001486 0.0011211 0.0060471 0.0236466 0.4751545 3.5927773 0.4081252 0.0117542 0.0125294 0.0044652 0.0003382 0.0001581 0.0000063 0.0000073 0.0000015 0.0000004 0.0000003
O10 0.0000032 0.0000154 0.0000031 0.0000242 0.0001599 0.0015398 0.0114024 0.0371583 0.4081252 7.9268965 0.4425538 0.1385828 0.0334906 0.0043364 0.0009012 0.0000525 0.0001008 0.0000164 0.0000063 0.0000007
C11 0.0000008 0.0000021 0.0000020 0.0000073 0.0000678 0.0001338 0.0010705 0.0035266 0.0117542 0.4425538 2.9277004 0.6601584 0.4601360 0.0270156 0.0060207 0.0002149 0.0005971 0.0001270 0.0000239 0.0000001
O12 0.0000024 0.0000039 0.0000291 0.0000980 0.0007952 0.0003021 0.0015316 0.0164030 0.0125294 0.1385828 0.6601584 8.1342739 0.0552445 0.0158780 0.0022842 0.0003427 0.0004435 0.0000877 0.0000261 0.0000006
C13 0.0000001 0.0000002 0.0000004 0.0000010 0.0000109 0.0000164 0.0000688 0.0004476 0.0044652 0.0334906 0.4601360 0.0552445 3.8882082 0.4944432 0.0243231 0.0021031 0.0071701 0.0010255 0.0002293 0.0000001
C14 0.0000008 0.0000013 0.0000070 0.0000106 0.0000990 0.0000473 0.0002736 0.0001580 0.0003382 0.0043364 0.0270156 0.0158780 0.4944432 3.8618170 0.5013447 0.0211880 0.0027178 0.0002823 0.0002984 0.0000001
C15 0.0000001 0.0000001 0.0000004 0.0000007 0.0000065 0.0000038 0.0000307 0.0000309 0.0001581 0.0009012 0.0060207 0.0022842 0.0243231 0.5013447 3.8822124 0.5062119 0.0226546 0.0057290 0.0008164 0.0000000
C16 0.0000000 0.0000000 0.0000001 0.0000001 0.0000011 0.0000003 0.0000017 0.0000019 0.0000063 0.0000525 0.0002149 0.0003427 0.0021031 0.0211880 0.5062119 3.8609814 0.5014419 0.0241192 0.0093601 0.0000000
C17 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000005 0.0000032 0.0000073 0.0001008 0.0005971 0.0004435 0.0071701 0.0027178 0.0226546 0.5014419 3.8772020 0.4800700 0.0247127 0.0000000
C18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000001 0.0000007 0.0000015 0.0000164 0.0001270 0.0000877 0.0010255 0.0002823 0.0057290 0.0241192 0.4800700 3.8589998 0.5001615 0.0000000
C19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000004 0.0000063 0.0000239 0.0000261 0.0002293 0.0002984 0.0008164 0.0093601 0.0247127 0.5001615 3.9738019 0.0000000
