

C1 3.9668227 0.5005534 0.0275221 0.0054310 0.0024505 0.0002741 0.0000941 0.0001968 0.4824528
C2 0.5005534 3.8608911 0.4887839 0.0248439 0.0170282 0.0012294 0.0003262 0.0006340 0.0202732
C3 0.0275221 0.4887839 3.8887296 0.5145786 0.0312589 0.0056815 0.0028225 0.0015897 0.0057093
C4 0.0054310 0.0248439 0.5145786 3.9511376 0.8542270 0.0428760 0.0367068 0.0207768 0.0012864
C5 0.0024505 0.0170282 0.0312589 0.8542270 3.9627352 0.5117263 0.0573600 0.0398587 0.0001126
C6 0.0002741 0.0012294 0.0056815 0.0428760 0.5117263 2.9234689 0.6703390 0.4249704 0.0000230
O7 0.0000941 0.0003262 0.0028225 0.0367068 0.0573600 0.6703390 8.1615887 0.1437990 0.0000115
O8 0.0001968 0.0006340 0.0015897 0.0207768 0.0398587 0.4249704 0.1437990 8.1079322 0.0000384
