

C1 3.9598654 0.5077162 0.0232482 0.0330605 0.0132717 0.0011483 0.0004373 0.0000919 0.0000814 0.0000160 0.0000054 0.0000009 0.0000027 0.0000002 0.0000001 0.0000001 0.4669949
C2 0.5077162 3.8928677 0.5138765 0.8636774 0.0314143 0.0097430 0.0015586 0.0004535 0.0001232 0.0001693 0.0000431 0.0000066 0.0000059 0.0000023 0.0000009 0.0000003 0.0221083
C3 0.0232482 0.5138765 3.9573693 0.0373847 0.0057563 0.0008283 0.0000909 0.0000330 0.0000100 0.0000188 0.0000038 0.0000009 0.0000007 0.0000002 0.0000001 0.0000000 0.0026468
C4 0.0330605 0.8636774 0.0373847 3.9713740 0.5030248 0.0256957 0.0084362 0.0015496 0.0007508 0.0004388 0.0001217 0.0000138 0.0000131 0.0000052 0.0000012 0.0000009 0.0107954
C5 0.0132717 0.0314143 0.0057563 0.5030248 3.8764172 0.4901230 0.0221388 0.0088878 0.0051672 0.0009908 0.0001591 0.0000521 0.0001210 0.0000058 0.0000023 0.0000013 0.0061164
C6 0.0011483 0.0097430 0.0008283 0.0256957 0.4901230 3.8753341 0.4818552 0.0243194 0.0234554 0.0082200 0.0009610 0.0001958 0.0005337 0.0000511 0.0000145 0.0000033 0.0008773
C7 0.0004373 0.0015586 0.0000909 0.0084362 0.0221388 0.4818552 3.8016276 0.4858973 0.4844059 0.0232360 0.0071626 0.0006398 0.0014479 0.0001788 0.0000299 0.0000597 0.0002720
C8 0.0000919 0.0004535 0.0000330 0.0015496 0.0088878 0.0243194 0.4858973 3.9541637 0.0240945 0.0068509 0.0010208 0.0000782 0.0007126 0.0000185 0.0000037 0.0000052 0.0000287
C9 0.0000814 0.0001232 0.0000100 0.0007508 0.0051672 0.0234554 0.4844059 0.0240945 3.8753632 0.4821795 0.0391718 0.0037490 0.0181090 0.0003907 0.0000804 0.0002135 0.0000646
C10 0.0000160 0.0001693 0.0000188 0.0004388 0.0009908 0.0082200 0.0232360 0.0068509 0.4821795 3.6061902 0.4091854 0.0116231 0.0143427 0.0041397 0.0008393 0.0004058 0.0000075
O11 0.0000054 0.0000431 0.0000038 0.0001217 0.0001591 0.0009610 0.0071626 0.0010208 0.0391718 0.4091854 7.8959119 0.4407534 0.1336209 0.0340111 0.0047955 0.0131197 0.0000044
C12 0.0000009 0.0000066 0.0000009 0.0000138 0.0000521 0.0001958 0.0006398 0.0000782 0.0037490 0.0116231 0.4407534 2.9348063 0.6616413 0.4650404 0.0209075 0.0307281 0.0000009
O13 0.0000027 0.0000059 0.0000007 0.0000131 0.0001210 0.0005337 0.0014479 0.0007126 0.0181090 0.0143427 0.1336209 0.6616413 8.1116830 0.0477361 0.0265718 0.0115772 0.0000029
C14 0.0000002 0.0000023 0.0000002 0.0000052 0.0000058 0.0000511 0.0001788 0.0000185 0.0003907 0.0041397 0.0340111 0.4650404 0.0477361 3.8137342 0.4871665 0.4814661 0.0000003
C15 0.0000001 0.0000009 0.0000001 0.0000012 0.0000023 0.0000145 0.0000299 0.0000037 0.0000804 0.0008393 0.0047955 0.0209075 0.0265718 0.4871665 3.9408639 0.0275312 0.0000001
C16 0.0000001 0.0000003 0.0000000 0.0000009 0.0000013 0.0000033 0.0000597 0.0000052 0.0002135 0.0004058 0.0131197 0.0307281 0.0115772 0.4814661 0.0275312 3.9657010 0.0000001
