

C1 4.0559973 0.9150498 0.0336116 0.0124033 0.0147437 0.4880119
C2 0.9150498 3.9546640 0.4829645 0.0292509 0.0537052 0.0325513
C3 0.0336116 0.4829645 3.4645892 0.4751235 0.4324410 0.0062332
C4 0.0124033 0.0292509 0.4751235 3.9614978 0.0496828 0.0009412
O5 0.0147437 0.0537052 0.4324410 0.0496828 8.1118192 0.0014163
