

O1 8.1132386 0.7349432 0.0616732 0.0221423 0.0029698 0.0115304 0.0025747 0.0282229 0.0592352
C2 0.7349432 3.2652500 0.5168397 0.0330681 0.0049023 0.0069028 0.0054976 0.0287118 0.4448517
C3 0.0616732 0.5168397 3.9171899 0.6707704 0.0345526 0.0447951 0.0347536 0.6607025 0.0252199
C4 0.0221423 0.0330681 0.6707704 3.9537859 0.6991038 0.0369289 0.0477231 0.0363102 0.0056284
C5 0.0029698 0.0049023 0.0345526 0.6991038 3.9447341 0.6950013 0.0373727 0.0501393 0.0004891
C6 0.0115304 0.0069028 0.0447951 0.0369289 0.6950013 3.9519876 0.6884557 0.0378535 0.0003992
C7 0.0025747 0.0054976 0.0347536 0.0477231 0.0373727 0.6884557 3.9465322 0.7084315 0.0009937
C8 0.0282229 0.0287118 0.6607025 0.0363102 0.0501393 0.0378535 0.7084315 3.9552454 0.0041050
