

C1 3.9677381 0.4930499 0.0391352 0.0039625 0.0226178 0.0004880 0.0002380 0.0000476 0.0001246 0.0000083 0.0000272 0.0002442 0.0002709 0.4785166
C2 0.4930499 3.5868949 0.4056236 0.0117867 0.0196719 0.0036758 0.0007118 0.0001732 0.0001187 0.0000099 0.0000676 0.0002969 0.0009765 0.0238846
O3 0.0391352 0.4056236 7.9285618 0.4337994 0.1342286 0.0316351 0.0059099 0.0015989 0.0018931 0.0001440 0.0006474 0.0053584 0.0309207 0.0067925
C4 0.0039625 0.0117867 0.4337994 2.9774760 0.6595444 0.5157786 0.0281477 0.0065349 0.0052487 0.0004159 0.0037714 0.0292630 0.0093730 0.0008350
O5 0.0226178 0.0196719 0.1342286 0.6595444 8.0357605 0.0525478 0.0295507 0.0029362 0.0073389 0.0005455 0.0022336 0.0183267 0.0053028 0.0029774
C6 0.0004880 0.0036758 0.0316351 0.5157786 0.0525478 3.8837795 0.6400430 0.0354663 0.0354588 0.0021878 0.0297105 0.6468837 0.0583289 0.0002882
C7 0.0002380 0.0007118 0.0059099 0.0281477 0.0295507 0.6400430 3.9280393 0.7233736 0.0369656 0.0051995 0.0503713 0.0332213 0.0080551 0.0000817
C8 0.0000476 0.0001732 0.0015989 0.0065349 0.0029362 0.0354663 0.7233736 3.9424779 0.6563307 0.0270094 0.0365015 0.0379119 0.0114961 0.0000145
C9 0.0001246 0.0001187 0.0018931 0.0052487 0.0073389 0.0354588 0.0369656 0.6563307 3.8556873 0.5143516 0.6998940 0.0353028 0.0081337 0.0000448
C10 0.0000083 0.0000099 0.0001440 0.0004159 0.0005455 0.0021878 0.0051995 0.0270094 0.5143516 3.9680717 0.0295912 0.0049665 0.0009006 0.0000030
C11 0.0000272 0.0000676 0.0006474 0.0037714 0.0022336 0.0297105 0.0503713 0.0365015 0.6998940 0.0295912 3.9605093 0.6324923 0.0567941 0.0000141
C12 0.0002442 0.0002969 0.0053584 0.0292630 0.0183267 0.6468837 0.0332213 0.0379119 0.0353028 0.0049665 0.6324923 3.5184612 0.4641974 0.0000799
O13 0.0002709 0.0009765 0.0309207 0.0093730 0.0053028 0.0583289 0.0080551 0.0114961 0.0081337 0.0009006 0.0567941 0.4641974 8.2027099 0.0000898
