

C1 3.6388292 0.4336286 0.0133276 0.0043455 0.0011250 0.0005423 0.0001219 0.0000963 0.0000473 0.0000042 0.0000013 0.0000020 0.0000006 0.0010110 0.0100404 0.4616856
O2 0.4336286 7.9516204 0.4544609 0.0524388 0.0082511 0.0111662 0.0026121 0.0032184 0.0008285 0.0000339 0.0000326 0.0000540 0.0000084 0.0093827 0.0569869 0.0362599
C3 0.0133276 0.4544609 3.5421087 0.6497865 0.0378853 0.0380934 0.0054003 0.0077335 0.0020284 0.0000966 0.0000767 0.0001188 0.0000155 0.0364086 0.6502123 0.0022680
C4 0.0043455 0.0524388 0.6497865 3.9429513 0.7129086 0.0357777 0.0053791 0.0035755 0.0013465 0.0000395 0.0000209 0.0000559 0.0000069 0.0463428 0.0320026 0.0011613
C5 0.0011250 0.0082511 0.0378853 0.7129086 3.9330135 0.6616397 0.0289692 0.0179967 0.0163024 0.0006284 0.0001977 0.0003712 0.0000597 0.0331978 0.0431708 0.0004273
C6 0.0005423 0.0111662 0.0380934 0.0357777 0.6616397 3.8767494 0.5110032 0.0534368 0.0352945 0.0044010 0.0004520 0.0014467 0.0001950 0.6565048 0.0358927 0.0007282
C7 0.0001219 0.0026121 0.0054003 0.0053791 0.0289692 0.5110032 2.9323524 0.6602949 0.4218551 0.0113236 0.0024522 0.0115817 0.0006169 0.0292860 0.0058416 0.0001690
O8 0.0000963 0.0032184 0.0077335 0.0035755 0.0179967 0.0534368 0.6602949 8.0742533 0.1206514 0.0171374 0.0119219 0.0428755 0.0021113 0.0297617 0.0026705 0.0002228
O9 0.0000473 0.0008285 0.0020284 0.0013465 0.0163024 0.0352945 0.4218551 0.1206514 7.8551303 0.4271898 0.0368935 0.0372635 0.0070211 0.0067395 0.0018520 0.0000523
C10 0.0000042 0.0000339 0.0000966 0.0000395 0.0006284 0.0044010 0.0113236 0.0171374 0.4271898 3.5869113 0.4643291 0.0466135 0.0334301 0.0008184 0.0001989 0.0000026
C11 0.0000013 0.0000326 0.0000767 0.0000209 0.0001977 0.0004520 0.0024522 0.0119219 0.0368935 0.4643291 2.9192216 0.6867433 0.4445927 0.0001785 0.0000460 0.0000024
O12 0.0000020 0.0000540 0.0001188 0.0000559 0.0003712 0.0014467 0.0115817 0.0428755 0.0372635 0.0466135 0.6867433 8.0374891 0.1500990 0.0003040 0.0000577 0.0000036
O13 0.0000006 0.0000084 0.0000155 0.0000069 0.0000597 0.0001950 0.0006169 0.0021113 0.0070211 0.0334301 0.4445927 0.1500990 8.0943752 0.0000453 0.0000166 0.0000009
C14 0.0010110 0.0093827 0.0364086 0.0463428 0.0331978 0.6565048 0.0292860 0.0297617 0.0067395 0.0008184 0.0001785 0.0003040 0.0000453 3.9384952 0.7084841 0.0002810
C15 0.0100404 0.0569869 0.6502123 0.0320026 0.0431708 0.0358927 0.0058416 0.0026705 0.0018520 0.0001989 0.0000460 0.0000577 0.0000166 0.7084841 3.9566074 0.0026232
