

C1 3.9672408 0.4930622 0.0308709 0.0078961 0.0008026 0.0016764 0.0002294 0.0000363 0.0000056 0.0000068 0.0000024 0.0000006 0.0000001 0.0000000 0.4797530
C2 0.4930622 3.8949694 0.4785629 0.0396962 0.0039063 0.0175479 0.0004504 0.0000912 0.0000176 0.0000193 0.0000050 0.0000007 0.0000002 0.0000001 0.0212178
C3 0.0308709 0.4785629 3.5904931 0.4102912 0.0120093 0.0136059 0.0039125 0.0007558 0.0001612 0.0000474 0.0000483 0.0000121 0.0000007 0.0000006 0.0026640
O4 0.0078961 0.0396962 0.4102912 7.9267980 0.4427264 0.1366069 0.0345283 0.0049910 0.0007960 0.0002750 0.0002836 0.0000532 0.0000047 0.0000027 0.0007381
C5 0.0008026 0.0039063 0.0120093 0.4427264 2.9408004 0.6610824 0.4790914 0.0228999 0.0041226 0.0021605 0.0007992 0.0001705 0.0000139 0.0000061 0.0000767
O6 0.0016764 0.0175479 0.0136059 0.1366069 0.6610824 8.0900923 0.0493510 0.0345351 0.0030785 0.0024459 0.0003716 0.0000535 0.0000199 0.0000064 0.0002774
C7 0.0002294 0.0004504 0.0039125 0.0345283 0.4790914 0.0493510 3.8942760 0.4863010 0.0207119 0.0248040 0.0051890 0.0008758 0.0000819 0.0000388 0.0000111
C8 0.0000363 0.0000912 0.0007558 0.0049910 0.0228999 0.0345351 0.4863010 3.8856082 0.4762847 0.0503416 0.0392245 0.0042087 0.0004650 0.0002210 0.0000044
C9 0.0000056 0.0000176 0.0001612 0.0007960 0.0041226 0.0030785 0.0207119 0.4762847 2.9116085 0.6610210 0.4418122 0.0117030 0.0038552 0.0007354 0.0000011
O10 0.0000068 0.0000193 0.0000474 0.0002750 0.0021605 0.0024459 0.0248040 0.0503416 0.6610210 8.1377865 0.1334677 0.0131152 0.0172447 0.0015212 0.0000013
O11 0.0000024 0.0000050 0.0000483 0.0002836 0.0007992 0.0003716 0.0051890 0.0392245 0.4418122 0.1334677 7.9071620 0.4099089 0.0405919 0.0080732 0.0000008
C12 0.0000006 0.0000007 0.0000121 0.0000532 0.0001705 0.0000535 0.0008758 0.0042087 0.0117030 0.0131152 0.4099089 3.6021885 0.4833770 0.0274911 0.0000001
C13 0.0000001 0.0000002 0.0000007 0.0000047 0.0000139 0.0000199 0.0000819 0.0004650 0.0038552 0.0172447 0.0405919 0.4833770 3.8794057 0.4975272 0.0000001
C14 0.0000000 0.0000001 0.0000006 0.0000027 0.0000061 0.0000064 0.0000388 0.0002210 0.0007354 0.0015212 0.0080732 0.0274911 0.4975272 3.9659498 0.0000000
