

C1 3.9627031 0.4898514 0.0268230 0.0220217 0.0099011 0.0091423 0.0201212 0.0073783 0.0039617 0.0011745 0.0002303 0.0001387 0.0000532 0.0000140 0.0000015 0.0000101 0.0000041 0.0000223 0.0046050 0.4714024
C2 0.4898514 3.7678368 0.4854795 0.4543400 0.0253923 0.0251416 0.4422364 0.0202006 0.0267127 0.0053694 0.0006749 0.0005453 0.0001884 0.0000446 0.0000042 0.0000248 0.0000130 0.0000637 0.0243113 0.0185706
C3 0.0268230 0.4854795 3.9662930 0.0221492 0.0045688 0.0045120 0.0210005 0.0066494 0.0161817 0.0018511 0.0001038 0.0005151 0.0000183 0.0000128 0.0000020 0.0000018 0.0000008 0.0000037 0.0102878 0.0017870
C4 0.0220217 0.4543400 0.0221492 3.8190450 0.4858141 0.0239992 0.0273632 0.0041165 0.0198450 0.0042081 0.0006802 0.0003042 0.0001331 0.0000354 0.0000027 0.0000199 0.0000108 0.0000517 0.4735842 0.0077857
C5 0.0099011 0.0253923 0.0045688 0.4858141 3.8846700 0.4770091 0.0205658 0.0044117 0.0024358 0.0006850 0.0000474 0.0000797 0.0000061 0.0000048 0.0000004 0.0000015 0.0000006 0.0000029 0.0264914 0.0049942
C6 0.0091423 0.0251416 0.0045120 0.0239992 0.4770091 3.8992162 0.4710388 0.0237741 0.0207236 0.0093020 0.0003213 0.0008859 0.0000436 0.0000253 0.0000028 0.0000058 0.0000023 0.0000160 0.0063756 0.0004823
C7 0.0201212 0.4422364 0.0210005 0.0273632 0.0205658 0.4710388 3.7682688 0.4975443 0.4524247 0.0343094 0.0044933 0.0024728 0.0005541 0.0002549 0.0000242 0.0001776 0.0000627 0.0003503 0.0220733 0.0037803
C8 0.0073783 0.0202006 0.0066494 0.0041165 0.0044117 0.0237741 0.4975443 3.9697207 0.0219431 0.0062023 0.0008024 0.0023732 0.0000732 0.0000405 0.0000041 0.0000146 0.0000043 0.0000271 0.0043534 0.0010142
C9 0.0039617 0.0267127 0.0161817 0.0198450 0.0024358 0.0207236 0.4524247 0.0219431 3.5621942 0.4030557 0.0115930 0.0247349 0.0031529 0.0006260 0.0000480 0.0001438 0.0001499 0.0007101 0.4623575 0.0007910
O10 0.0011745 0.0053694 0.0018511 0.0042081 0.0006850 0.0093020 0.0343094 0.0062023 0.4030557 7.8405799 0.4500300 0.1233219 0.0318471 0.0147857 0.0012761 0.0024046 0.0015846 0.0068965 0.0395400 0.0003740
C11 0.0002303 0.0006749 0.0001038 0.0006802 0.0000474 0.0003213 0.0044933 0.0008024 0.0115930 0.4500300 2.9938424 0.6724193 0.5139373 0.0310453 0.0048908 0.0058681 0.0053993 0.0296328 0.0045499 0.0000630
O12 0.0001387 0.0005453 0.0005151 0.0003042 0.0000797 0.0008859 0.0024728 0.0023732 0.0247349 0.1233219 0.6724193 8.0411032 0.0513317 0.0193872 0.0029894 0.0089716 0.0027378 0.0312637 0.0027719 0.0000528
C13 0.0000532 0.0001884 0.0000183 0.0001331 0.0000061 0.0000436 0.0005541 0.0000732 0.0031529 0.0318471 0.5139373 0.0513317 3.8562546 0.6679497 0.0350831 0.0429872 0.0356402 0.6639545 0.0005452 0.0000177
C14 0.0000140 0.0000446 0.0000128 0.0000354 0.0000048 0.0000253 0.0002549 0.0000405 0.0006260 0.0147857 0.0310453 0.0193872 0.6679497 3.9548608 0.6970038 0.0371501 0.0492455 0.0343768 0.0002630 0.0000057
C15 0.0000015 0.0000042 0.0000020 0.0000027 0.0000004 0.0000028 0.0000242 0.0000041 0.0000480 0.0012761 0.0048908 0.0029894 0.0350831 0.6970038 3.9513715 0.6951141 0.0369686 0.0506808 0.0000243 0.0000007
C16 0.0000101 0.0000248 0.0000018 0.0000199 0.0000015 0.0000058 0.0001776 0.0000146 0.0001438 0.0024046 0.0058681 0.0089716 0.0429872 0.0371501 0.6951141 3.9542964 0.6939613 0.0375761 0.0001767 0.0000041
C17 0.0000041 0.0000130 0.0000008 0.0000108 0.0000006 0.0000023 0.0000627 0.0000043 0.0001499 0.0015846 0.0053993 0.0027378 0.0356402 0.0492455 0.0369686 0.6939613 3.9434390 0.6982458 0.0000611 0.0000015
C18 0.0000223 0.0000637 0.0000037 0.0000517 0.0000029 0.0000160 0.0003503 0.0000271 0.0007101 0.0068965 0.0296328 0.0312637 0.6639545 0.0343768 0.0506808 0.0375761 0.6982458 3.9369753 0.0003434 0.0000073
C19 0.0046050 0.0243113 0.0102878 0.4735842 0.0264914 0.0063756 0.0220733 0.0043534 0.4623575 0.0395400 0.0045499 0.0027719 0.0005452 0.0002630 0.0000243 0.0001767 0.0000611 0.0003434 3.9018287 0.0007117
