

C1 3.9881357 0.4833494 0.0477951 0.0094258 0.0010361 0.0001762 0.0001947 0.0002647 0.4782825
C2 0.4833494 3.5172230 0.4319108 0.0141050 0.0049207 0.0005357 0.0002618 0.0006130 0.0203731
O3 0.0477951 0.4319108 7.9371307 0.4395217 0.0462364 0.0100416 0.0024755 0.0249541 0.0071011
C4 0.0094258 0.0141050 0.4395217 3.5212686 0.4616227 0.0281846 0.0142743 0.0043472 0.0015748
C5 0.0010361 0.0049207 0.0462364 0.4616227 3.8847064 0.4780674 0.0528290 0.0326686 0.0001951
C6 0.0001762 0.0005357 0.0100416 0.0281846 0.4780674 2.9626695 0.6882353 0.4465162 0.0000155
O7 0.0001947 0.0002618 0.0024755 0.0142743 0.0528290 0.6882353 8.0989373 0.1499479 0.0000214
O8 0.0002647 0.0006130 0.0249541 0.0043472 0.0326686 0.4465162 0.1499479 8.1064554 0.0000402
