

C1 3.9573148 0.4927356 0.0289984 0.0058601 0.0013727 0.0002122 0.0000250 0.0000040 0.0000111 0.0000007 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.4749340
C2 0.4927356 3.8805067 0.4909181 0.0228187 0.0096683 0.0011443 0.0001062 0.0000149 0.0000410 0.0000036 0.0000011 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000000 0.0000002 0.0000002 0.0211958
C3 0.0289984 0.4909181 3.8686269 0.4929317 0.0245828 0.0055707 0.0009755 0.0001125 0.0002164 0.0000216 0.0000048 0.0000011 0.0000002 0.0000000 0.0000001 0.0000004 0.0000008 0.0000002 0.0000010 0.0000009 0.0089207
C4 0.0058601 0.0228187 0.4929317 3.8686916 0.4929178 0.0234664 0.0075768 0.0007865 0.0007396 0.0001249 0.0000187 0.0000029 0.0000006 0.0000001 0.0000003 0.0000024 0.0000062 0.0000014 0.0000029 0.0000059 0.0007838
C5 0.0013727 0.0096683 0.0245828 0.4929178 3.8581326 0.4914257 0.0239505 0.0047953 0.0035204 0.0008771 0.0002129 0.0000234 0.0000079 0.0000011 0.0000013 0.0000086 0.0000255 0.0000032 0.0000027 0.0000043 0.0004919
C6 0.0002122 0.0011443 0.0055707 0.0234664 0.4914257 3.8610403 0.4864313 0.0214317 0.0321692 0.0048139 0.0007780 0.0000739 0.0000325 0.0000038 0.0000048 0.0000408 0.0000892 0.0000159 0.0000155 0.0000707 0.0001216
C7 0.0000250 0.0001062 0.0009755 0.0075768 0.0239505 0.4864313 3.8965398 0.4747187 0.0495896 0.0349387 0.0040533 0.0004768 0.0001915 0.0000170 0.0000383 0.0002171 0.0004641 0.0001224 0.0000764 0.0007664 0.0000053
C8 0.0000040 0.0000149 0.0001125 0.0007865 0.0047953 0.0214317 0.4747187 2.9266493 0.6555174 0.4359502 0.0112403 0.0041066 0.0006772 0.0000930 0.0001379 0.0006280 0.0035431 0.0002861 0.0009353 0.0012845 0.0000015
O9 0.0000111 0.0000410 0.0002164 0.0007396 0.0035204 0.0321692 0.0495896 0.6555174 8.1077350 0.1376728 0.0171166 0.0028891 0.0005982 0.0002280 0.0002543 0.0005252 0.0022387 0.0004272 0.0047669 0.0004566 0.0000056
O10 0.0000007 0.0000036 0.0000216 0.0001249 0.0008771 0.0048139 0.0349387 0.4359502 0.1376728 7.9039849 0.3967534 0.0395616 0.0058095 0.0005309 0.0020046 0.0052929 0.0317562 0.0065382 0.0023700 0.0180451 0.0000004
C11 0.0000002 0.0000011 0.0000048 0.0000187 0.0002129 0.0007780 0.0040533 0.0112403 0.0171166 0.3967534 3.5575878 0.4663573 0.0220961 0.0026126 0.0174708 0.0229685 0.4722056 0.0189248 0.0050597 0.0017441 0.0000001
C12 0.0000000 0.0000001 0.0000011 0.0000029 0.0000234 0.0000739 0.0004768 0.0041066 0.0028891 0.0395616 0.4663573 3.8864820 0.4788450 0.0289868 0.0196492 0.0044890 0.0251172 0.0044189 0.0007369 0.0001946 0.0000000
C13 0.0000000 0.0000000 0.0000002 0.0000006 0.0000079 0.0000325 0.0001915 0.0006772 0.0005982 0.0058095 0.0220961 0.4788450 3.8064273 0.4876274 0.4838642 0.0224091 0.0055162 0.0005319 0.0002093 0.0000821 0.0000000
C14 0.0000000 0.0000000 0.0000000 0.0000001 0.0000011 0.0000038 0.0000170 0.0000930 0.0002280 0.0005309 0.0026126 0.0289868 0.4876274 3.9551412 0.0280169 0.0057603 0.0007089 0.0001498 0.0000519 0.0000203 0.0000000
C15 0.0000000 0.0000000 0.0000001 0.0000003 0.0000013 0.0000048 0.0000383 0.0001379 0.0002543 0.0020046 0.0174708 0.0196492 0.4838642 0.0280169 3.8770601 0.4923249 0.0199473 0.0035070 0.0004990 0.0010143 0.0000000
C16 0.0000000 0.0000001 0.0000004 0.0000024 0.0000086 0.0000408 0.0002171 0.0006280 0.0005252 0.0052929 0.0229685 0.0044890 0.0224091 0.0057603 0.4923249 3.8876697 0.4748637 0.0249161 0.0083685 0.0052245 0.0000000
C17 0.0000000 0.0000002 0.0000008 0.0000062 0.0000255 0.0000892 0.0004641 0.0035431 0.0022387 0.0317562 0.4722056 0.0251172 0.0055162 0.0007089 0.0199473 0.4748637 3.8109654 0.4844185 0.0215891 0.0221151 0.0000001
C18 0.0000000 0.0000000 0.0000002 0.0000014 0.0000032 0.0000159 0.0001224 0.0002861 0.0004272 0.0065382 0.0189248 0.0044189 0.0005319 0.0001498 0.0035070 0.0249161 0.4844185 3.7869475 0.4857493 0.4914979 0.0000000
C19 0.0000001 0.0000002 0.0000010 0.0000029 0.0000027 0.0000155 0.0000764 0.0009353 0.0047669 0.0023700 0.0050597 0.0007369 0.0002093 0.0000519 0.0004990 0.0083685 0.0215891 0.4857493 3.9685928 0.0304482 0.0000000
C20 0.0000001 0.0000002 0.0000009 0.0000059 0.0000043 0.0000707 0.0007664 0.0012845 0.0004566 0.0180451 0.0017441 0.0001946 0.0000821 0.0000203 0.0010143 0.0052245 0.0221151 0.4914979 0.0304482 3.9468285 0.0000000
