

C1 3.9541838 0.4990142 0.0371568 0.0239479 0.0053641 0.0146597 0.4659682
C2 0.4990142 3.8965789 0.5337109 0.4709158 0.0257215 0.0369686 0.0206161
S3 0.0371568 0.5337109 14.6827226 0.0389485 0.0361075 0.0540218 0.0058070
C4 0.0239479 0.4709158 0.0389485 3.9104408 0.4884547 0.5291227 0.0027961
C5 0.0053641 0.0257215 0.0361075 0.4884547 3.9776689 0.0411814 0.0004802
S6 0.0146597 0.0369686 0.0540218 0.5291227 0.0411814 14.7621859 0.0213284
