

C1 3.9739720 0.4977447 0.0263023 0.0145884 0.0094825 0.0012890 0.0002923 0.0000354 0.0000399 0.0000093 0.0000018 0.0000006 0.4828829
C2 0.4977447 3.8709055 0.4805863 0.0286850 0.0117804 0.0011377 0.0005234 0.0000407 0.0000524 0.0000193 0.0000054 0.0000016 0.0215306
C3 0.0263023 0.4805863 3.8789074 0.5126538 0.0311124 0.0099130 0.0011918 0.0001639 0.0005463 0.0000451 0.0000124 0.0000042 0.0056002
C4 0.0145884 0.0286850 0.5126538 3.9380283 0.8776148 0.0363335 0.0145375 0.0009492 0.0022293 0.0004728 0.0000839 0.0000207 0.0010569
C5 0.0094825 0.0117804 0.0311124 0.8776148 3.9608555 0.5044257 0.0417097 0.0038230 0.0181818 0.0005032 0.0000936 0.0000252 0.0006346
C6 0.0012890 0.0011377 0.0099130 0.0363335 0.5044257 3.6263536 0.4074330 0.0119305 0.0142671 0.0045951 0.0008527 0.0002509 0.0001664
O7 0.0002923 0.0005234 0.0011918 0.0145375 0.0417097 0.4074330 7.9001853 0.4467510 0.1372746 0.0353129 0.0047194 0.0009185 0.0000324
C8 0.0000354 0.0000407 0.0001639 0.0009492 0.0038230 0.0119305 0.4467510 2.9384012 0.6630756 0.4702851 0.0201326 0.0054029 0.0000036
O9 0.0000399 0.0000524 0.0005463 0.0022293 0.0181818 0.0142671 0.1372746 0.6630756 8.0998881 0.0496775 0.0284573 0.0036945 0.0000037
C10 0.0000093 0.0000193 0.0000451 0.0004728 0.0005032 0.0045951 0.0353129 0.4702851 0.0496775 3.8851185 0.4850211 0.0309751 0.0000018
C11 0.0000018 0.0000054 0.0000124 0.0000839 0.0000936 0.0008527 0.0047194 0.0201326 0.0284573 0.4850211 3.8446983 0.4950598 0.0000004
C12 0.0000006 0.0000016 0.0000042 0.0000207 0.0000252 0.0002509 0.0009185 0.0054029 0.0036945 0.0309751 0.4950598 3.9665275 0.0000002
