

C1 3.9752541 0.4976214 0.0267478 0.0054612 0.0012756 0.0001018 0.0000328 0.0000250 0.0000307 0.0000029 0.0000056 0.0000019 0.0000003 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4823926
C2 0.4976214 3.8663157 0.4850644 0.0249007 0.0092553 0.0012285 0.0002167 0.0001700 0.0001902 0.0000236 0.0000073 0.0000074 0.0000018 0.0000002 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0205048
C3 0.0267478 0.4850644 3.8654715 0.4942708 0.0221492 0.0037413 0.0002697 0.0015006 0.0023097 0.0002719 0.0000366 0.0000867 0.0000223 0.0000033 0.0000020 0.0000001 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0035218
C4 0.0054612 0.0249007 0.4942708 3.8687401 0.5062486 0.0194430 0.0025242 0.0051825 0.0003398 0.0001012 0.0000705 0.0000488 0.0000025 0.0000004 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0008813
C5 0.0012756 0.0092553 0.0221492 0.5062486 3.8764565 0.5039554 0.0246493 0.0027616 0.0004540 0.0002062 0.0004749 0.0001486 0.0000049 0.0000006 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000976
C6 0.0001018 0.0012285 0.0037413 0.0194430 0.5039554 3.8686796 0.5013432 0.0223363 0.0070283 0.0007618 0.0028793 0.0005189 0.0000301 0.0000047 0.0000022 0.0000004 0.0000002 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000259
C7 0.0000328 0.0002167 0.0002697 0.0025242 0.0246493 0.5013432 3.8715906 0.5014591 0.0242768 0.0085063 0.0096958 0.0022713 0.0000762 0.0000096 0.0000026 0.0000011 0.0000007 0.0000002 0.0000001 0.0000001 0.0000000 0.0000000 0.0000049
C8 0.0000250 0.0001700 0.0015006 0.0051825 0.0027616 0.0223363 0.5014591 3.8812326 0.4762790 0.0267551 0.0102046 0.0110178 0.0004219 0.0000464 0.0000130 0.0000048 0.0000047 0.0000008 0.0000004 0.0000002 0.0000000 0.0000000 0.0000044
C9 0.0000307 0.0001902 0.0023097 0.0003398 0.0004540 0.0070283 0.0242768 0.4762790 3.8921972 0.4607631 0.0506209 0.0343994 0.0048606 0.0004809 0.0002799 0.0000268 0.0000181 0.0000055 0.0000018 0.0000005 0.0000001 0.0000001 0.0000053
C10 0.0000029 0.0000236 0.0002719 0.0001012 0.0002062 0.0007618 0.0085063 0.0267551 0.4607631 2.9223583 0.6621802 0.4385971 0.0116028 0.0038294 0.0009690 0.0000729 0.0000650 0.0000311 0.0000070 0.0000031 0.0000004 0.0000005 0.0000011
O11 0.0000056 0.0000073 0.0000366 0.0000705 0.0004749 0.0028793 0.0096958 0.0102046 0.0506209 0.6621802 8.1464780 0.1387198 0.0179057 0.0023202 0.0003423 0.0000960 0.0000701 0.0000192 0.0000053 0.0000030 0.0000005 0.0000005 0.0000056
O12 0.0000019 0.0000074 0.0000867 0.0000488 0.0001486 0.0005189 0.0022713 0.0110178 0.0343994 0.4385971 0.1387198 7.8897106 0.4059333 0.0437259 0.0064618 0.0010689 0.0007384 0.0001900 0.0000424 0.0000196 0.0000031 0.0000029 0.0000015
C13 0.0000003 0.0000018 0.0000223 0.0000025 0.0000049 0.0000301 0.0000762 0.0004219 0.0048606 0.0116028 0.0179057 0.4059333 3.6252417 0.4823667 0.0218672 0.0067779 0.0043608 0.0006404 0.0000607 0.0000277 0.0000094 0.0000038 0.0000002
C14 0.0000001 0.0000002 0.0000033 0.0000004 0.0000006 0.0000047 0.0000096 0.0000464 0.0004809 0.0038294 0.0023202 0.0437259 0.4823667 3.8673077 0.4864567 0.0240731 0.0235188 0.0052548 0.0010930 0.0005021 0.0000361 0.0000705 0.0000001
