

C1 3.9686294 0.4907924 0.0250593 0.0087634 0.0009852 0.0002503 0.0001004 0.0001783 0.0000164 0.0000035 0.0000008 0.0000003 0.0000007 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4806679
C2 0.4907924 3.8666869 0.4906982 0.0222113 0.0042317 0.0002481 0.0003792 0.0017588 0.0002085 0.0000390 0.0000091 0.0000034 0.0000052 0.0000006 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0213879
C3 0.0250593 0.4906982 3.8644532 0.4989981 0.0209332 0.0023923 0.0037070 0.0004150 0.0000650 0.0000073 0.0000039 0.0000005 0.0000015 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0046471
C4 0.0087634 0.0222113 0.4989981 3.8835757 0.5047390 0.0222357 0.0019199 0.0002477 0.0000414 0.0000058 0.0000013 0.0000002 0.0000007 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0016812
C5 0.0009852 0.0042317 0.0209332 0.5047390 3.8632684 0.5057285 0.0200675 0.0039678 0.0005746 0.0000515 0.0000059 0.0000013 0.0000089 0.0000005 0.0000002 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0001407
C6 0.0002503 0.0002481 0.0023923 0.0222357 0.5057285 3.8738525 0.5061727 0.0236201 0.0051583 0.0010238 0.0000623 0.0000080 0.0000159 0.0000012 0.0000005 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000490
C7 0.0001004 0.0003792 0.0037070 0.0019199 0.0200675 0.5061727 3.8788620 0.4884569 0.0252437 0.0051550 0.0008835 0.0000754 0.0002142 0.0000217 0.0000071 0.0000016 0.0000004 0.0000001 0.0000001 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0000183
C8 0.0001783 0.0017588 0.0004150 0.0002477 0.0039678 0.0236201 0.4884569 3.8717880 0.4845032 0.0255895 0.0065361 0.0003932 0.0019245 0.0002368 0.0000953 0.0000097 0.0000037 0.0000008 0.0000004 0.0000026 0.0000001 0.0000001 0.0000000 0.0000000 0.0000123
C9 0.0000164 0.0002085 0.0000650 0.0000414 0.0005746 0.0051583 0.0252437 0.4845032 3.8607899 0.4998650 0.0197358 0.0016594 0.0058813 0.0006794 0.0000521 0.0000082 0.0000014 0.0000005 0.0000003 0.0000014 0.0000001 0.0000000 0.0000000 0.0000000 0.0000012
C10 0.0000035 0.0000390 0.0000073 0.0000058 0.0000515 0.0010238 0.0051550 0.0255895 0.4998650 3.8692583 0.5086310 0.0222233 0.0033538 0.0003731 0.0000305 0.0000906 0.0000128 0.0000024 0.0000022 0.0000011 0.0000001 0.0000000 0.0000000 0.0000000 0.0000004
C11 0.0000008 0.0000091 0.0000039 0.0000013 0.0000059 0.0000623 0.0008835 0.0065361 0.0197358 0.5086310 3.8733443 0.4945648 0.0230200 0.0054504 0.0003831 0.0009231 0.0001138 0.0000281 0.0000209 0.0000145 0.0000006 0.0000002 0.0000001 0.0000003 0.0000003
C12 0.0000003 0.0000034 0.0000005 0.0000002 0.0000013 0.0000080 0.0000754 0.0003932 0.0016594 0.0222233 0.4945648 3.8698550 0.5051535 0.0222278 0.0033902 0.0074366 0.0006582 0.0001663 0.0001087 0.0000597 0.0000020 0.0000006 0.0000003 0.0000010 0.0000002
C13 0.0000007 0.0000052 0.0000015 0.0000007 0.0000089 0.0000159 0.0002142 0.0019245 0.0058813 0.0033538 0.0230200 0.5051535 3.8669901 0.4986472 0.0225695 0.0020050 0.0002299 0.0001304 0.0000372 0.0005067 0.0000154 0.0000096 0.0000032 0.0000010 0.0000002
C14 0.0000001 0.0000006 0.0000002 0.0000001 0.0000005 0.0000012 0.0000217 0.0002368 0.0006794 0.0003731 0.0054504 0.0222278 0.4986472 3.8700308 0.5051704 0.0218469 0.0055533 0.0005140 0.0001736 0.0010433 0.0000310 0.0000159 0.0000049 0.0000034 0.0000001
C15 0.0000001 0.0000003 0.0000001 0.0000000 0.0000002 0.0000005 0.0000071 0.0000953 0.0000521 0.0000305 0.0003831 0.0033902 0.0225695 0.5051704 3.8820948 0.4984707 0.0267354 0.0048886 0.0010439 0.0162405 0.0003936 0.0001754 0.0000589 0.0000208 0.0000000
C16 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000016 0.0000097 0.0000082 0.0000906 0.0009231 0.0074366 0.0020050 0.0218469 0.4984707 3.8852754 0.4907631 0.0213732 0.0094211 0.0127043 0.0003802 0.0000492 0.0000216 0.0000571 0.0000000
C17 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000004 0.0000037 0.0000014 0.0000128 0.0001138 0.0006582 0.0002299 0.0055533 0.0267354 0.4907631 3.8782158 0.4775207 0.0584781 0.0296479 0.0038973 0.0003159 0.0002137 0.0002172 0.0000000
C18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000008 0.0000005 0.0000024 0.0000281 0.0001663 0.0001304 0.0005140 0.0048886 0.0213732 0.4775207 2.9424219 0.6654926 0.4320305 0.0117468 0.0029748 0.0005939 0.0018119 0.0000000
O19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000001 0.0000004 0.0000003 0.0000022 0.0000209 0.0001087 0.0000372 0.0001736 0.0010439 0.0094211 0.0584781 0.6654926 8.0845273 0.1425774 0.0100230 0.0038030 0.0007357 0.0222460 0.0000001
O20 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000003 0.0000026 0.0000014 0.0000011 0.0000145 0.0000597 0.0005067 0.0010433 0.0162405 0.0127043 0.0296479 0.4320305 0.1425774 7.9418495 0.4035898 0.0360006 0.0075747 0.0045775 0.0000000
C21 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000001 0.0000006 0.0000020 0.0000154 0.0000310 0.0003936 0.0003802 0.0038973 0.0117468 0.0100230 0.4035898 3.5809584 0.4779734 0.0322558 0.0227462 0.0000000
C22 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000002 0.0000006 0.0000096 0.0000159 0.0001754 0.0000492 0.0003159 0.0029748 0.0038030 0.0360006 0.4779734 3.8091029 0.4770444 0.4949112 0.0000000
C23 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000032 0.0000049 0.0000589 0.0000216 0.0002137 0.0005939 0.0007357 0.0075747 0.0322558 0.4770444 3.9739335 0.0277963 0.0000000
C24 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000003 0.0000010 0.0000010 0.0000034 0.0000208 0.0000571 0.0002172 0.0018119 0.0222460 0.0045775 0.0227462 0.4949112 0.0277963 3.9501049 0.0000000
