

C16 0.0000000 0.0000001 0.0000001 0.0000007 0.0000013 0.0000038 0.0000252 0.0001366 0.0000154 0.0000587 0.0011594 0.0089938 0.0210900 0.4831596 0.0298014 3.8801480 0.4881041 0.0223641 0.0050042 0.0008492 0.0009567 0.0000063 0.0000006 0.0000002 0.0000003 0.0000002 0.0000001
C17 0.0000000 0.0000004 0.0000009 0.0000042 0.0000102 0.0000297 0.0001662 0.0011074 0.0001200 0.0004522 0.0050207 0.0252787 0.0037914 0.0191815 0.0054067 0.4881041 3.8829076 0.4834922 0.0211341 0.0094995 0.0052859 0.0000754 0.0000027 0.0000004 0.0000016 0.0000007 0.0000001
C18 0.0000000 0.0000002 0.0000003 0.0000014 0.0000049 0.0000099 0.0001295 0.0005567 0.0003684 0.0024059 0.0377807 0.4612737 0.0249494 0.0155668 0.0019738 0.0223641 0.4834922 3.8132704 0.4785871 0.0236673 0.0243231 0.0000822 0.0000017 0.0000003 0.0000005 0.0000002 0.0000001
C19 0.0000000 0.0000007 0.0000012 0.0000046 0.0000285 0.0000281 0.0002341 0.0013808 0.0016527 0.0003391 0.0122356 0.0178397 0.0037110 0.0013562 0.0003171 0.0050042 0.0211341 0.4785871 3.8002139 0.4850797 0.4827944 0.0003938 0.0000023 0.0000003 0.0000004 0.0000002 0.0000001
C20 0.0000000 0.0000002 0.0000002 0.0000006 0.0000032 0.0000035 0.0000280 0.0001473 0.0002040 0.0000630 0.0013375 0.0050000 0.0006787 0.0001796 0.0000549 0.0008492 0.0094995 0.0236673 0.4850797 3.9545340 0.0292415 0.0000446 0.0000003 0.0000001 0.0000001 0.0000002 0.0000001
C21 0.0000000 0.0000003 0.0000006 0.0000022 0.0000077 0.0000122 0.0000334 0.0001916 0.0012472 0.0014886 0.0326794 0.0024046 0.0003648 0.0001672 0.0000370 0.0009567 0.0052859 0.0243231 0.4827944 0.0292415 3.9370113 0.0002767 0.0000033 0.0000004 0.0000010 0.0000005 0.0000001
O22 0.0000154 0.0002859 0.0010411 0.0069587 0.0412552 0.4067904 0.0780223 0.0472553 0.4250528 0.0361685 0.0081021 0.0005099 0.0001684 0.0000418 0.0000120 0.0000063 0.0000754 0.0000822 0.0003938 0.0000446 0.0002767 7.8771315 0.0100596 0.0012613 0.0019777 0.0006565 0.0000190
C23 0.0006117 0.0128027 0.0431454 0.0377123 0.6699779 0.0223023 0.0160709 0.0011611 0.0008868 0.0002025 0.0001090 0.0000082 0.0000090 0.0000013 0.0000007 0.0000006 0.0000027 0.0000017 0.0000023 0.0000003 0.0000033 0.0100596 3.9323452 0.6971956 0.0355421 0.0087643 0.0007492
C24 0.0009795 0.0067612 0.0337937 0.0449786 0.0346750 0.0043202 0.0015825 0.0001248 0.0001492 0.0000310 0.0000182 0.0000012 0.0000012 0.0000002 0.0000001 0.0000002 0.0000004 0.0000003 0.0000003 0.0000001 0.0000004 0.0012613 0.6971956 3.9302146 0.6665588 0.0567299 0.0003595
C25 0.0045030 0.0476300 0.6276596 0.0334391 0.0409265 0.0023213 0.0015377 0.0002343 0.0003129 0.0000759 0.0000538 0.0000039 0.0000054 0.0000008 0.0000004 0.0000003 0.0000016 0.0000005 0.0000004 0.0000001 0.0000010 0.0019777 0.0355421 0.6665588 3.5580499 0.4578108 0.0009508
O26 0.0008924 0.0256687 0.0453229 0.0065564 0.0114392 0.0008654 0.0004954 0.0000825 0.0001133 0.0000278 0.0000199 0.0000014 0.0000020 0.0000003 0.0000003 0.0000002 0.0000007 0.0000002 0.0000002 0.0000002 0.0000005 0.0006565 0.0087643 0.0567299 0.4578108 8.0964812 0.0002322
