

C1 3.9748569 0.4885589 0.0407320 0.0038881 0.0171703 0.0004534 0.0001941 0.0000395 0.0000129 0.0000026 0.0000070 0.0000019 0.0000121 0.0000635 0.0000551 0.0000439 0.4723875
C2 0.4885589 3.5927502 0.4057796 0.0117557 0.0137186 0.0042008 0.0003827 0.0000526 0.0000214 0.0000037 0.0000108 0.0000044 0.0000232 0.0005651 0.0000566 0.0005103 0.0194272
O3 0.0407320 0.4057796 7.9164685 0.4426690 0.1374886 0.0315137 0.0120925 0.0015382 0.0002642 0.0000490 0.0001039 0.0000855 0.0003880 0.0034858 0.0007726 0.0024984 0.0018764
C4 0.0038881 0.0117557 0.4426690 2.9121300 0.6605982 0.4540051 0.0288021 0.0051590 0.0008829 0.0001608 0.0003313 0.0001752 0.0008459 0.0214660 0.0044574 0.0105670 0.0005416
O5 0.0171703 0.0137186 0.1374886 0.6605982 8.0680215 0.0496572 0.0099417 0.0022183 0.0006794 0.0001397 0.0002518 0.0000934 0.0005143 0.0254742 0.0280350 0.0081903 0.0129055
C6 0.0004534 0.0042008 0.0315137 0.4540051 0.0496572 3.8610710 0.4806444 0.0232158 0.0073968 0.0007302 0.0025568 0.0007528 0.0058160 0.4644340 0.0270240 0.0575568 0.0001745
C7 0.0001941 0.0003827 0.0120925 0.0288021 0.0099417 0.4806444 3.8746595 0.5070189 0.0303769 0.0045791 0.0028146 0.0047088 0.0256435 0.0167069 0.0045202 0.0124847 0.0000370
C8 0.0000395 0.0000526 0.0015382 0.0051590 0.0022183 0.0232158 0.5070189 3.8763197 0.6609436 0.0339843 0.0473086 0.0370400 0.6892983 0.0030639 0.0002707 0.0105932 0.0000141
C9 0.0000129 0.0000214 0.0002642 0.0008829 0.0006794 0.0073968 0.0303769 0.6609436 3.9637573 0.7085045 0.0371909 0.0526101 0.0356775 0.0004999 0.0001687 0.0011568 0.0000041
C10 0.0000026 0.0000037 0.0000490 0.0001608 0.0001397 0.0007302 0.0045791 0.0339843 0.7085045 3.9438638 0.6865398 0.0381753 0.0490604 0.0001121 0.0000316 0.0008988 0.0000007
C11 0.0000070 0.0000108 0.0001039 0.0003313 0.0002518 0.0025568 0.0028146 0.0473086 0.0371909 0.6865398 3.9441482 0.7077821 0.0349620 0.0001356 0.0000946 0.0006159 0.0000027
C12 0.0000019 0.0000044 0.0000855 0.0001752 0.0000934 0.0007528 0.0047088 0.0370400 0.0526101 0.0381753 0.7077821 3.9456817 0.6799357 0.0001467 0.0000704 0.0022429 0.0000010
C13 0.0000121 0.0000232 0.0003880 0.0008459 0.0005143 0.0058160 0.0256435 0.6892983 0.0356775 0.0490604 0.0349620 0.6799357 3.9199058 0.0009777 0.0003369 0.0180273 0.0000045
C14 0.0000635 0.0005651 0.0034858 0.0214660 0.0254742 0.4644340 0.0167069 0.0030639 0.0004999 0.0001121 0.0001356 0.0001467 0.0009777 3.1529023 0.4673234 0.7084041 0.0000344
C15 0.0000551 0.0000566 0.0007726 0.0044574 0.0280350 0.0270240 0.0045202 0.0002707 0.0001687 0.0000316 0.0000946 0.0000704 0.0003369 0.4673234 4.0079245 0.0726555 0.0000300
O16 0.0000439 0.0005103 0.0024984 0.0105670 0.0081903 0.0575568 0.0124847 0.0105932 0.0011568 0.0008988 0.0006159 0.0022429 0.0180273 0.7084041 0.0726555 8.1503097 0.0000089
