

C1 3.9561769 0.4883448 0.0235982 0.0054095 0.0005408 0.0002704 0.0000281 0.0000908 0.0000126 0.0000036 0.0000153 0.0000166 0.0002067 0.0006662 0.0030542 0.0018272 0.0269662 0.4758117
C2 0.4883448 3.8057986 0.4733635 0.0264867 0.0053476 0.0017108 0.0001573 0.0001920 0.0000211 0.0000109 0.0000634 0.0000874 0.0007252 0.0040638 0.0262113 0.0123852 0.4800716 0.0201436
C3 0.0235982 0.4733635 3.8521465 0.4963487 0.0207771 0.0121486 0.0008455 0.0025187 0.0003067 0.0000903 0.0005120 0.0000629 0.0001016 0.0003950 0.0029788 0.0019601 0.0273278 0.0013097
C4 0.0054095 0.0264867 0.4963487 3.8659827 0.5002921 0.0208033 0.0016832 0.0026869 0.0002710 0.0000302 0.0000900 0.0000115 0.0000088 0.0000776 0.0006372 0.0004163 0.0045768 0.0043730
C5 0.0005408 0.0053476 0.0207771 0.5002921 3.8778765 0.4970124 0.0252211 0.0044106 0.0004928 0.0000559 0.0000501 0.0000081 0.0000029 0.0000065 0.0001291 0.0001307 0.0010057 0.0004580
C6 0.0002704 0.0017108 0.0121486 0.0208033 0.4970124 3.8845774 0.4800349 0.0294079 0.0057890 0.0010505 0.0001734 0.0000350 0.0000060 0.0000044 0.0000220 0.0000191 0.0001164 0.0001551
C7 0.0000281 0.0001573 0.0008455 0.0016832 0.0252211 0.4800349 3.8832277 0.4873442 0.0238377 0.0058096 0.0023794 0.0004253 0.0000607 0.0000114 0.0000064 0.0000066 0.0000137 0.0000242
C8 0.0000908 0.0001920 0.0025187 0.0026869 0.0044106 0.0294079 0.4873442 3.8434099 0.4988753 0.0241071 0.0183618 0.0018594 0.0001855 0.0000814 0.0000086 0.0000129 0.0000301 0.0000100
C9 0.0000126 0.0000211 0.0003067 0.0002710 0.0004928 0.0057890 0.0238377 0.4988753 3.8695285 0.4936134 0.0215367 0.0049166 0.0009310 0.0001004 0.0000267 0.0000279 0.0000056 0.0000015
C10 0.0000036 0.0000109 0.0000903 0.0000302 0.0000559 0.0010505 0.0058096 0.0241071 0.4936134 3.8725054 0.4825760 0.0257514 0.0041461 0.0021383 0.0002097 0.0003138 0.0000210 0.0000008
C11 0.0000153 0.0000634 0.0005120 0.0000900 0.0000501 0.0001734 0.0023794 0.0183618 0.0215367 0.4825760 3.8642545 0.4911001 0.0245497 0.0114144 0.0007924 0.0007574 0.0001561 0.0000028
C12 0.0000166 0.0000874 0.0000629 0.0000115 0.0000081 0.0000350 0.0004253 0.0018594 0.0049166 0.0257514 0.4911001 3.8743083 0.4829402 0.0244861 0.0055567 0.0025950 0.0005237 0.0000051
C13 0.0002067 0.0007252 0.0001016 0.0000088 0.0000029 0.0000060 0.0000607 0.0001855 0.0009310 0.0041461 0.0245497 0.4829402 3.8693177 0.4892580 0.0269895 0.0144666 0.0033245 0.0000405
C14 0.0006662 0.0040638 0.0003950 0.0000776 0.0000065 0.0000044 0.0000114 0.0000814 0.0001004 0.0021383 0.0114144 0.0244861 0.4892580 3.9054476 0.4765028 0.0658584 0.0227598 0.0000965
C15 0.0030542 0.0262113 0.0029788 0.0006372 0.0001291 0.0000220 0.0000064 0.0000086 0.0000267 0.0002097 0.0007924 0.0055567 0.0269895 0.4765028 3.2695579 0.7171547 0.4800489 0.0006886
O16 0.0018272 0.0123852 0.0019601 0.0004163 0.0001307 0.0000191 0.0000066 0.0000129 0.0000279 0.0003138 0.0007574 0.0025950 0.0144666 0.0658584 0.7171547 8.1437198 0.0619966 0.0003903
C17 0.0269662 0.4800716 0.0273278 0.0045768 0.0010057 0.0001164 0.0000137 0.0000301 0.0000056 0.0000210 0.0001561 0.0005237 0.0033245 0.0227598 0.4800489 0.0619966 3.9159685 0.0055252
