

C1 3.9822024 0.5017633 0.0343323 0.0058666 0.0006980 0.0005789 0.0000766 0.0002619 0.0000147 0.0000238 0.0000025 0.0000071 0.0047726 0.0237013 0.4759305
C2 0.5017633 3.9033274 0.8680442 0.0299267 0.0067590 0.0081067 0.0015660 0.0072773 0.0002473 0.0002274 0.0000452 0.0000439 0.0211080 0.5032707 0.0210120
C3 0.0343323 0.8680442 3.9359276 0.4996431 0.0281170 0.0210723 0.0028874 0.0142547 0.0003630 0.0002176 0.0000896 0.0001623 0.0074405 0.0326022 0.0079504
C4 0.0058666 0.0299267 0.4996431 3.8015756 0.4865591 0.4676181 0.0174495 0.0194042 0.0034862 0.0001933 0.0007812 0.0003987 0.0236628 0.0063700 0.0005529
C5 0.0006980 0.0067590 0.0281170 0.4865591 3.9198550 0.0218543 0.0055211 0.0396633 0.0005062 0.0001027 0.0001243 0.0002016 0.0046740 0.0007365 0.0001039
C6 0.0005789 0.0081067 0.0210723 0.4676181 0.0218543 3.8454220 0.4793557 0.0569860 0.0203561 0.0021342 0.0039739 0.0044266 0.4789631 0.0206894 0.0002033
C7 0.0000766 0.0015660 0.0028874 0.0174495 0.0055211 0.4793557 3.2906292 0.7030085 0.4745593 0.0248123 0.0198034 0.0274490 0.0249711 0.0034639 0.0000184
O8 0.0002619 0.0072773 0.0142547 0.0194042 0.0396633 0.0569860 0.7030085 7.9897771 0.0544067 0.0114928 0.0335935 0.0129440 0.0118237 0.0022156 0.0000596
C9 0.0000147 0.0002473 0.0003630 0.0034862 0.0005062 0.0203561 0.4745593 0.0544067 3.7862805 0.4784799 0.4694427 0.4737977 0.0019282 0.0001917 0.0000054
C10 0.0000238 0.0002274 0.0002176 0.0001933 0.0001027 0.0021342 0.0248123 0.0114928 0.4784799 3.9627493 0.0295025 0.0286382 0.0073653 0.0018443 0.0000047
C11 0.0000025 0.0000452 0.0000896 0.0007812 0.0001243 0.0039739 0.0198034 0.0335935 0.4694427 0.0295025 3.9459292 0.0279092 0.0002316 0.0000275 0.0000010
C12 0.0000071 0.0000439 0.0001623 0.0003987 0.0002016 0.0044266 0.0274490 0.0129440 0.4737977 0.0286382 0.0279092 3.9527425 0.0005634 0.0001246 0.0000017
C13 0.0047726 0.0211080 0.0074405 0.0236628 0.0046740 0.4789631 0.0249711 0.0118237 0.0019282 0.0073653 0.0002316 0.0005634 3.8711315 0.4968158 0.0009744
C14 0.0237013 0.5032707 0.0326022 0.0063700 0.0007365 0.0206894 0.0034639 0.0022156 0.0001917 0.0018443 0.0000275 0.0001246 0.4968158 3.8902460 0.0043865
