

C1 3.9620996 0.5011471 0.0275932 0.0111655 0.0102432 0.0047616 0.0035292 0.0009609 0.0002520 0.4760190
C2 0.5011471 3.8546384 0.4815922 0.0362573 0.0014259 0.0193642 0.0309704 0.0042628 0.0007523 0.0232712
C3 0.0275932 0.4815922 3.9305387 0.5378357 0.0199205 0.4657397 0.0516078 0.0350014 0.0046709 0.0065707
S4 0.0111655 0.0362573 0.5378357 14.5795239 0.5589250 0.0307843 0.0132379 0.0242042 0.0008171 0.0013389
C5 0.0102432 0.0014259 0.0199205 0.5589250 4.0899936 0.0052129 0.0025290 0.0015889 0.0000529 0.0011893
C6 0.0047616 0.0193642 0.4657397 0.0307843 0.0052129 2.8981310 0.6663457 0.4474869 0.0123333 0.0011168
O7 0.0035292 0.0309704 0.0516078 0.0132379 0.0025290 0.6663457 8.0937548 0.1347772 0.0230543 0.0001452
O8 0.0009609 0.0042628 0.0350014 0.0242042 0.0015889 0.4474869 0.1347772 7.8760793 0.4255910 0.0003957
C9 0.0002520 0.0007523 0.0046709 0.0008171 0.0000529 0.0123333 0.0230543 0.4255910 3.6964940 0.0001041
