

C1 3.9600371 0.4930373 0.0265484 0.0061163 0.0010895 0.0001986 0.0000600 0.0001366 0.0000077 0.0000020 0.0000004 0.0000002 0.4811390
C2 0.4930373 3.8652649 0.4936068 0.0230733 0.0077894 0.0009358 0.0002036 0.0005126 0.0000516 0.0000061 0.0000021 0.0000008 0.0211324
C3 0.0265484 0.4936068 3.8638976 0.4922167 0.0248600 0.0069469 0.0006339 0.0016407 0.0001887 0.0000583 0.0000108 0.0000012 0.0034627
C4 0.0061163 0.0230733 0.4922167 3.8860661 0.4842862 0.0373606 0.0039194 0.0205593 0.0004529 0.0002065 0.0000340 0.0000060 0.0004385
C5 0.0010895 0.0077894 0.0248600 0.4842862 3.5754418 0.4138705 0.0117231 0.0187648 0.0039119 0.0003337 0.0001098 0.0000444 0.0000615
O6 0.0001986 0.0009358 0.0069469 0.0373606 0.4138705 7.9162941 0.4430663 0.1382806 0.0329601 0.0051581 0.0008938 0.0003227 0.0000192
C7 0.0000600 0.0002036 0.0006339 0.0039194 0.0117231 0.4430663 2.9462390 0.6638801 0.4739683 0.0294000 0.0057955 0.0011543 0.0000024
O8 0.0001366 0.0005126 0.0016407 0.0205593 0.0187648 0.1382806 0.6638801 8.1132772 0.0534029 0.0166839 0.0027649 0.0003858 0.0000077
C9 0.0000077 0.0000516 0.0001887 0.0004529 0.0039119 0.0329601 0.4739683 0.0534029 3.8798054 0.4804799 0.0247230 0.0114021 0.0000007
C10 0.0000020 0.0000061 0.0000583 0.0002065 0.0003337 0.0051581 0.0294000 0.0166839 0.4804799 3.8665016 0.4872099 0.0274291 0.0000002
C11 0.0000004 0.0000021 0.0000108 0.0000340 0.0001098 0.0008938 0.0057955 0.0027649 0.0247230 0.4872099 3.8667590 0.4952640 0.0000001
C12 0.0000002 0.0000008 0.0000012 0.0000060 0.0000444 0.0003227 0.0011543 0.0003858 0.0114021 0.0274291 0.4952640 3.9602793 0.0000001
