

C1 3.9680212 0.5064566 0.0241724 0.0337134 0.0128238 0.0012228 0.0001478 0.0001475 0.0000834 0.0000121 0.0000031 0.0000013 0.0000003 0.0000001 0.0000001 0.0000001 0.0000003 0.0000001 0.0000004 0.0000004 0.0000011 0.0000112 0.4782580
C2 0.5064566 3.8953848 0.5168729 0.8627150 0.0310951 0.0112390 0.0023575 0.0001140 0.0008268 0.0000650 0.0000259 0.0000099 0.0000023 0.0000007 0.0000009 0.0000005 0.0000012 0.0000005 0.0000025 0.0000028 0.0000064 0.0000520 0.0195949
C3 0.0241724 0.5168729 3.9654226 0.0359641 0.0056323 0.0008310 0.0002600 0.0000224 0.0001376 0.0000083 0.0000045 0.0000019 0.0000004 0.0000001 0.0000002 0.0000001 0.0000003 0.0000002 0.0000005 0.0000005 0.0000011 0.0000046 0.0076480
C4 0.0337134 0.8627150 0.0359641 3.9624942 0.5072367 0.0311023 0.0056017 0.0008841 0.0018393 0.0001356 0.0000566 0.0000213 0.0000045 0.0000013 0.0000015 0.0000009 0.0000025 0.0000015 0.0000062 0.0000052 0.0000144 0.0000874 0.0046661
C5 0.0128238 0.0310951 0.0056323 0.5072367 3.8734595 0.4773790 0.0270321 0.0075866 0.0112381 0.0009011 0.0003843 0.0000761 0.0000215 0.0000048 0.0000056 0.0000031 0.0000073 0.0000047 0.0000239 0.0000235 0.0000983 0.0011572 0.0018487
C6 0.0012228 0.0112390 0.0008310 0.0311023 0.4773790 3.8621698 0.5030427 0.0226757 0.0306066 0.0092443 0.0008615 0.0003053 0.0000652 0.0000132 0.0000125 0.0000081 0.0000162 0.0000148 0.0000713 0.0001178 0.0003315 0.0088607 0.0001706
C7 0.0001478 0.0023575 0.0002600 0.0056017 0.0270321 0.5030427 3.8850895 0.4997610 0.8636035 0.0324719 0.0111699 0.0020056 0.0003583 0.0000959 0.0000665 0.0000559 0.0001227 0.0001212 0.0005271 0.0004135 0.0017151 0.0073069 0.0000110
C8 0.0001475 0.0001140 0.0000224 0.0008841 0.0075866 0.0226757 0.4997610 3.9690528 0.0353421 0.0058969 0.0009055 0.0002822 0.0000460 0.0000127 0.0000052 0.0000079 0.0000154 0.0000180 0.0000753 0.0000317 0.0001564 0.0002778 0.0000140
C9 0.0000834 0.0008268 0.0001376 0.0018393 0.0112381 0.0306066 0.8636035 0.0353421 3.9446239 0.5142649 0.0308018 0.0066630 0.0007321 0.0001960 0.0000737 0.0001130 0.0002110 0.0003344 0.0013932 0.0005986 0.0060308 0.0094908 0.0000104
C10 0.0000121 0.0000650 0.0000083 0.0001356 0.0009011 0.0092443 0.0324719 0.0058969 0.5142649 3.8674652 0.4899809 0.0264592 0.0045444 0.0006519 0.0002007 0.0001193 0.0002141 0.0004589 0.0018308 0.0037242 0.0228728 0.0143594 0.0000021
C11 0.0000031 0.0000259 0.0000045 0.0000566 0.0003843 0.0008615 0.0111699 0.0009055 0.0308018 0.4899809 3.8541727 0.7019300 0.0325141 0.0072388 0.0027505 0.0022985 0.0042779 0.0068443 0.0321655 0.0294420 0.6289393 0.0462804 0.0000007
C12 0.0000013 0.0000099 0.0000019 0.0000213 0.0000761 0.0003053 0.0020056 0.0002822 0.0066630 0.0264592 0.7019300 3.9332916 0.6394462 0.0315814 0.0211501 0.0020587 0.0045236 0.0063815 0.0309636 0.0460756 0.0400569 0.0077683 0.0000002
C13 0.0000003 0.0000023 0.0000004 0.0000045 0.0000215 0.0000652 0.0003583 0.0000460 0.0007321 0.0045444 0.0325141 0.6394462 3.8632137 0.5974753 0.0341442 0.0112745 0.0085977 0.0469219 0.6160447 0.0308156 0.0317068 0.0083393 0.0000001
C14 0.0000001 0.0000007 0.0000001 0.0000013 0.0000048 0.0000132 0.0000959 0.0000127 0.0001960 0.0006519 0.0072388 0.0315814 0.5974753 3.9522847 0.7776191 0.0412508 0.0407803 0.0181363 0.0312309 0.0046561 0.0039701 0.0017769 0.0000000
C15 0.0000001 0.0000009 0.0000002 0.0000015 0.0000056 0.0000125 0.0000665 0.0000052 0.0000737 0.0002007 0.0027505 0.0211501 0.0341442 0.7776191 3.9253795 0.5544246 0.0694037 0.0436103 0.0233391 0.0024879 0.0128481 0.0046957 0.0000000
C16 0.0000001 0.0000005 0.0000001 0.0000009 0.0000031 0.0000081 0.0000559 0.0000079 0.0001130 0.0001193 0.0022985 0.0020587 0.0112745 0.0412508 0.5544246 2.9219288 0.6499044 0.4142894 0.0134318 0.0044362 0.0026667 0.0009029 0.0000000
O17 0.0000003 0.0000012 0.0000003 0.0000025 0.0000073 0.0000162 0.0001227 0.0000154 0.0002110 0.0002141 0.0042779 0.0045236 0.0085977 0.0407803 0.0694037 0.6499044 8.1159092 0.1262130 0.0104138 0.0039858 0.0037192 0.0011664 0.0000002
O18 0.0000001 0.0000005 0.0000002 0.0000015 0.0000047 0.0000148 0.0001212 0.0000180 0.0003344 0.0004589 0.0068443 0.0063815 0.0469219 0.0181363 0.0436103 0.4142894 0.1262130 7.9348257 0.4532747 0.0571742 0.0077224 0.0020817 0.0000001
C19 0.0000004 0.0000025 0.0000005 0.0000062 0.0000239 0.0000713 0.0005271 0.0000753 0.0013932 0.0018308 0.0321655 0.0309636 0.6160447 0.0312309 0.0233391 0.0134318 0.0104138 0.4532747 3.5144149 0.6517412 0.0335886 0.0089661 0.0000001
C20 0.0000004 0.0000028 0.0000005 0.0000052 0.0000235 0.0001178 0.0004135 0.0000317 0.0005986 0.0037242 0.0294420 0.0460756 0.0308156 0.0046561 0.0024879 0.0044362 0.0039858 0.0571742 0.6517412 3.9509082 0.6669919 0.0605835 0.0000001
