

C1 3.9565212 0.4928290 0.0255019 0.0100449 0.0018075 0.0001479 0.0000429 0.0000286 0.0000042 0.0000032 0.0000004 0.0000009 0.0000002 0.0000001 0.0000000 0.0000000 0.0000001 0.0000001 0.4713916
C2 0.4928290 3.8692479 0.4941243 0.0214509 0.0078918 0.0008459 0.0002594 0.0002008 0.0000392 0.0000176 0.0000019 0.0000023 0.0000005 0.0000003 0.0000001 0.0000002 0.0000001 0.0000004 0.0210118
C3 0.0255019 0.4941243 3.8704341 0.4818038 0.0241716 0.0055535 0.0002114 0.0006993 0.0001332 0.0000388 0.0000034 0.0000078 0.0000010 0.0000005 0.0000002 0.0000003 0.0000001 0.0000008 0.0017812
C4 0.0100449 0.0214509 0.4818038 3.8817811 0.5000195 0.0214819 0.0018198 0.0067721 0.0008809 0.0002947 0.0000240 0.0000520 0.0000066 0.0000035 0.0000008 0.0000022 0.0000005 0.0000043 0.0066431
C5 0.0018075 0.0078918 0.0241716 0.5000195 3.8709437 0.5057608 0.0216381 0.0031179 0.0002791 0.0004389 0.0000451 0.0000469 0.0000131 0.0000017 0.0000003 0.0000005 0.0000004 0.0000092 0.0028803
C6 0.0001479 0.0008459 0.0055535 0.0214819 0.5057608 3.8701103 0.5028315 0.0230984 0.0059207 0.0012725 0.0001252 0.0003004 0.0000280 0.0000088 0.0000011 0.0000036 0.0000016 0.0000173 0.0003226
C7 0.0000429 0.0002594 0.0002114 0.0018198 0.0216381 0.5028315 3.8668324 0.5001241 0.0242670 0.0132152 0.0013604 0.0015276 0.0002337 0.0000251 0.0000066 0.0000090 0.0000038 0.0001223 0.0000924
C8 0.0000286 0.0002008 0.0006993 0.0067721 0.0031179 0.0230984 0.5001241 3.8863891 0.4671458 0.0374844 0.0037583 0.0174159 0.0004486 0.0002743 0.0000449 0.0001579 0.0000359 0.0003103 0.0000199
C9 0.0000042 0.0000392 0.0001332 0.0008809 0.0002791 0.0059207 0.0242670 0.4671458 3.6002672 0.4099226 0.0117704 0.0133944 0.0039466 0.0007722 0.0001789 0.0001327 0.0000378 0.0005393 0.0000034
O10 0.0000032 0.0000176 0.0000388 0.0002947 0.0004389 0.0012725 0.0132152 0.0374844 0.4099226 7.8828283 0.4374344 0.1304355 0.0345187 0.0067119 0.0015375 0.0024126 0.0013152 0.0150849 0.0000035
C11 0.0000004 0.0000019 0.0000034 0.0000240 0.0000451 0.0001252 0.0013604 0.0037583 0.0117704 0.4374344 2.9225527 0.6591221 0.4983923 0.0277068 0.0050499 0.0054067 0.0045069 0.0281405 0.0000004
O12 0.0000009 0.0000023 0.0000078 0.0000520 0.0000469 0.0003004 0.0015276 0.0174159 0.0133944 0.1304355 0.6591221 8.1084084 0.0531890 0.0279612 0.0024628 0.0080204 0.0027376 0.0175886 0.0000011
C13 0.0000002 0.0000005 0.0000010 0.0000066 0.0000131 0.0000280 0.0002337 0.0004486 0.0039466 0.0345187 0.4983923 0.0531890 3.8825799 0.6638855 0.0362467 0.0454794 0.0343952 0.6724916 0.0000002
C14 0.0000001 0.0000003 0.0000005 0.0000035 0.0000017 0.0000088 0.0000251 0.0002743 0.0007722 0.0067119 0.0277068 0.0279612 0.6638855 3.9425755 0.7040825 0.0359924 0.0491729 0.0349713 0.0000001
C15 0.0000000 0.0000001 0.0000002 0.0000008 0.0000003 0.0000011 0.0000066 0.0000449 0.0001789 0.0015375 0.0050499 0.0024628 0.0362467 0.7040825 3.9557711 0.6857702 0.0375136 0.0496180 0.0000000
C16 0.0000000 0.0000002 0.0000003 0.0000022 0.0000005 0.0000036 0.0000090 0.0001579 0.0001327 0.0024126 0.0054067 0.0080204 0.0454794 0.0359924 0.6857702 3.9451120 0.6954682 0.0374309 0.0000000
C17 0.0000001 0.0000001 0.0000001 0.0000005 0.0000004 0.0000016 0.0000038 0.0000359 0.0000378 0.0013152 0.0045069 0.0027376 0.0343952 0.0491729 0.0375136 0.6954682 3.9435700 0.6981562 0.0000001
C18 0.0000001 0.0000004 0.0000008 0.0000043 0.0000092 0.0000173 0.0001223 0.0003103 0.0005393 0.0150849 0.0281405 0.0175886 0.6724916 0.0349713 0.0496180 0.0374309 0.6981562 3.9501114 0.0000001
