

C1 3.9790554 0.4815603 0.0569268 0.0388954 0.0046188 0.0005065 0.0001007 0.0000164 0.0000221 0.0000034 0.0000055 0.0000011 0.0000007 0.0000005 0.0000012 0.4698176
C2 0.4815603 2.9085455 0.6678010 0.4426028 0.0121047 0.0033468 0.0008813 0.0000899 0.0001710 0.0000143 0.0000073 0.0000015 0.0000025 0.0000012 0.0000055 0.0207184
O3 0.0569268 0.6678010 8.1398157 0.1358319 0.0136856 0.0165814 0.0013748 0.0003886 0.0002694 0.0000808 0.0000204 0.0000047 0.0000092 0.0000051 0.0000205 0.0110232
O4 0.0388954 0.4426028 0.1358319 7.8832145 0.4066681 0.0356397 0.0082458 0.0006859 0.0051421 0.0000868 0.0000571 0.0000105 0.0000147 0.0000093 0.0000424 0.0054522
C5 0.0046188 0.0121047 0.0136856 0.4066681 3.6279266 0.4885605 0.0211698 0.0026871 0.0095478 0.0003782 0.0001220 0.0000145 0.0000376 0.0000165 0.0001204 0.0008766
C6 0.0005065 0.0033468 0.0165814 0.0356397 0.4885605 3.8900145 0.4985822 0.0228275 0.0031705 0.0056803 0.0012223 0.0001575 0.0003688 0.0002049 0.0010234 0.0000929
C7 0.0001007 0.0008813 0.0013748 0.0082458 0.0211698 0.4985822 3.8637249 0.4908886 0.0215276 0.0266902 0.0081368 0.0008668 0.0014601 0.0008750 0.0051085 0.0000170
C8 0.0000164 0.0000899 0.0003886 0.0006859 0.0026871 0.0228275 0.4908886 3.8094555 0.4894797 0.4813606 0.0222452 0.0046112 0.0019929 0.0047064 0.0266015 0.0000023
C9 0.0000221 0.0001710 0.0002694 0.0051421 0.0095478 0.0031705 0.0215276 0.4894797 3.9803087 0.0314683 0.0102857 0.0011188 0.0019938 0.0009457 0.0063865 0.0000023
C10 0.0000034 0.0000143 0.0000808 0.0000868 0.0003782 0.0056803 0.0266902 0.4813606 0.0314683 3.8694751 0.6723151 0.0348198 0.0448954 0.0349693 0.6838099 0.0000011
C11 0.0000055 0.0000073 0.0000204 0.0000571 0.0001220 0.0012223 0.0081368 0.0222452 0.0102857 0.6723151 3.9469780 0.6935221 0.0354403 0.0529048 0.0375350 0.0000008
C12 0.0000011 0.0000015 0.0000047 0.0000105 0.0000145 0.0001575 0.0008668 0.0046112 0.0011188 0.0348198 0.6935221 3.9531325 0.6944938 0.0388542 0.0513286 0.0000002
C13 0.0000007 0.0000025 0.0000092 0.0000147 0.0000376 0.0003688 0.0014601 0.0019929 0.0019938 0.0448954 0.0354403 0.6944938 3.9566294 0.6994983 0.0354144 0.0000003
C14 0.0000005 0.0000012 0.0000051 0.0000093 0.0000165 0.0002049 0.0008750 0.0047064 0.0009457 0.0349693 0.0529048 0.0388542 0.6994983 3.9604205 0.6868445 0.0000002
C15 0.0000012 0.0000055 0.0000205 0.0000424 0.0001204 0.0010234 0.0051085 0.0266015 0.0063865 0.6838099 0.0375350 0.0513286 0.0354144 0.6868445 3.9549322 0.0000006
