

C1 3.9670051 0.4946326 0.0298872 0.0063713 0.0012506 0.0002582 0.0000309 0.0000031 0.0000018 0.0000028 0.0000005 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000001 0.0000000 0.4792387
C2 0.4946326 3.8718899 0.4884893 0.0264743 0.0057670 0.0012950 0.0000782 0.0000121 0.0000061 0.0000053 0.0000008 0.0000001 0.0000000 0.0000000 0.0000001 0.0000003 0.0000001 0.0000000 0.0223903
C3 0.0298872 0.4884893 3.8560849 0.4843469 0.0283741 0.0056549 0.0012903 0.0001413 0.0000452 0.0000431 0.0000086 0.0000007 0.0000004 0.0000001 0.0000002 0.0000006 0.0000003 0.0000000 0.0029389
C4 0.0063713 0.0264743 0.4843469 3.8767469 0.4881492 0.0249873 0.0093717 0.0015339 0.0003393 0.0002090 0.0000474 0.0000049 0.0000026 0.0000003 0.0000005 0.0000016 0.0000008 0.0000001 0.0004723
C5 0.0012506 0.0057670 0.0283741 0.4881492 3.8769751 0.4965686 0.0224711 0.0075734 0.0016838 0.0003698 0.0000502 0.0000057 0.0000015 0.0000005 0.0000007 0.0000027 0.0000011 0.0000001 0.0000674
C6 0.0002582 0.0012950 0.0056549 0.0249873 0.4965686 3.8707539 0.4929622 0.0211407 0.0086393 0.0016820 0.0001639 0.0000128 0.0000032 0.0000008 0.0000030 0.0000090 0.0000055 0.0000006 0.0000136
C7 0.0000309 0.0000782 0.0012903 0.0093717 0.0224711 0.4929622 3.8651651 0.4924377 0.0232746 0.0101456 0.0015700 0.0000861 0.0000323 0.0000067 0.0000013 0.0000040 0.0000015 0.0000003 0.0000040
C8 0.0000031 0.0000121 0.0001413 0.0015339 0.0075734 0.0211407 0.4924377 3.8745137 0.4954778 0.0247152 0.0058126 0.0013327 0.0002577 0.0000276 0.0000031 0.0000061 0.0000014 0.0000002 0.0000008
C9 0.0000018 0.0000061 0.0000452 0.0003393 0.0016838 0.0086393 0.0232746 0.4954778 3.8694255 0.4876924 0.0292383 0.0054540 0.0010396 0.0000847 0.0000129 0.0000274 0.0000044 0.0000004 0.0000005
C10 0.0000028 0.0000053 0.0000431 0.0002090 0.0003698 0.0016820 0.0101456 0.0247152 0.4876924 3.8789392 0.4780020 0.0243994 0.0059048 0.0013283 0.0001460 0.0002205 0.0000313 0.0000024 0.0000004
C11 0.0000005 0.0000008 0.0000086 0.0000474 0.0000502 0.0001639 0.0015700 0.0058126 0.0292383 0.4780020 3.8686642 0.4881458 0.0276198 0.0095729 0.0012147 0.0015334 0.0001704 0.0000125 0.0000001
C12 0.0000000 0.0000001 0.0000007 0.0000049 0.0000057 0.0000128 0.0000861 0.0013327 0.0054540 0.0243994 0.4881458 3.8787556 0.4917651 0.0212210 0.0036420 0.0201655 0.0007760 0.0000876 0.0000000
C13 0.0000000 0.0000000 0.0000004 0.0000026 0.0000015 0.0000032 0.0000323 0.0002577 0.0010396 0.0059048 0.0276198 0.4917651 3.8655581 0.4937447 0.0217072 0.0220778 0.0048745 0.0009318 0.0000000
C14 0.0000000 0.0000000 0.0000001 0.0000003 0.0000005 0.0000008 0.0000067 0.0000276 0.0000847 0.0013283 0.0095729 0.0212210 0.4937447 3.8970767 0.4779077 0.0475200 0.0357315 0.0046534 0.0000000
C15 0.0000000 0.0000001 0.0000002 0.0000005 0.0000007 0.0000030 0.0000013 0.0000031 0.0000129 0.0001460 0.0012147 0.0036420 0.0217072 0.4779077 2.9527200 0.6636244 0.4435567 0.0127602 0.0000000
O16 0.0000002 0.0000003 0.0000006 0.0000016 0.0000027 0.0000090 0.0000040 0.0000061 0.0000274 0.0002205 0.0015334 0.0201655 0.0220778 0.0475200 0.6636244 8.0854757 0.1357086 0.0239387 0.0000002
O17 0.0000001 0.0000001 0.0000003 0.0000008 0.0000011 0.0000055 0.0000015 0.0000014 0.0000044 0.0000313 0.0001704 0.0007760 0.0048745 0.0357315 0.4435567 0.1357086 7.8868090 0.4258611 0.0000002
C18 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000006 0.0000003 0.0000002 0.0000004 0.0000024 0.0000125 0.0000876 0.0009318 0.0046534 0.0127602 0.0239387 0.4258611 3.7070613 0.0000000
