

C1 3.3999252 0.6520098 0.0627559 0.0378068 0.6496811 0.4529281
C2 0.6520098 4.1799737 0.6633094 0.1089168 0.0857519 0.0270380
S3 0.0627559 0.6633094 14.2754861 0.6353433 0.1271069 0.0117056
C4 0.0378068 0.1089168 0.6353433 3.7865708 0.6885770 0.0088462
N5 0.6496811 0.0857519 0.1271069 0.6885770 6.5894528 0.0394097
