

C1 3.9768128 0.4845538 0.0445854 0.0054594 0.0218017 0.0006300 0.0007123 0.0000755 0.0001298 0.0000351 0.0000028 0.0000020 0.4782195
C2 0.4845538 3.6098579 0.4075825 0.0121905 0.0144231 0.0042672 0.0011816 0.0001901 0.0001791 0.0000300 0.0000026 0.0000022 0.0216964
O3 0.0445854 0.4075825 7.8831924 0.4492793 0.1319842 0.0392148 0.0128452 0.0011118 0.0017175 0.0003917 0.0000267 0.0000258 0.0060971
C4 0.0054594 0.0121905 0.4492793 2.9270386 0.6618363 0.5060669 0.0385665 0.0048384 0.0034642 0.0016080 0.0000666 0.0000590 0.0004494
O5 0.0218017 0.0144231 0.1319842 0.6618363 8.0656661 0.0534362 0.0434089 0.0037975 0.0048983 0.0023385 0.0002298 0.0000926 0.0022225
C6 0.0006300 0.0042672 0.0392148 0.5060669 0.0534362 3.9377682 0.8470884 0.0396141 0.0348068 0.0217849 0.0009176 0.0005207 0.0001240
C7 0.0007123 0.0011816 0.0128452 0.0385665 0.0434089 0.8470884 3.9247540 0.5034279 0.0591145 0.0365251 0.0044590 0.0005039 0.0000713
C8 0.0000755 0.0001901 0.0011118 0.0048384 0.0037975 0.0396141 0.5034279 2.9096841 0.6639773 0.4453141 0.0117806 0.0044979 0.0000072
O9 0.0001298 0.0001791 0.0017175 0.0034642 0.0048983 0.0348068 0.0591145 0.6639773 8.0847997 0.1324556 0.0136735 0.0214611 0.0000127
O10 0.0000351 0.0000300 0.0003917 0.0016080 0.0023385 0.0217849 0.0365251 0.4453141 0.1324556 7.8641786 0.4050863 0.0430479 0.0000047
C11 0.0000028 0.0000026 0.0000267 0.0000666 0.0002298 0.0009176 0.0044590 0.0117806 0.0136735 0.4050863 3.6411102 0.4906246 0.0000004
C12 0.0000020 0.0000022 0.0000258 0.0000590 0.0000926 0.0005207 0.0005039 0.0044979 0.0214611 0.0430479 0.4906246 3.9794254 0.0000003
