

C1 4.0445505 0.9130149 0.0374753 0.0131322 0.0022317 0.0005955 0.0008724 0.0002809 0.0000119 0.0000141 0.0000009 0.0000011 0.0000006 0.0000004 0.0000012 0.0000010 0.0000006 0.0000073 0.0000061 0.0005193 0.0035402 0.4834153
C2 0.9130149 3.9457858 0.5085137 0.0336282 0.0074282 0.0009143 0.0022576 0.0006767 0.0000196 0.0000288 0.0000011 0.0000020 0.0000011 0.0000007 0.0000009 0.0000022 0.0000008 0.0000186 0.0000106 0.0012188 0.0096163 0.0331122
C3 0.0374753 0.5085137 3.8726795 0.4962099 0.0272266 0.0047471 0.0023740 0.0007338 0.0000669 0.0000368 0.0000024 0.0000050 0.0000017 0.0000007 0.0000006 0.0000034 0.0000018 0.0000200 0.0000099 0.0049055 0.0272626 0.0084182
C4 0.0131322 0.0336282 0.4962099 3.8664784 0.6659258 0.0348627 0.0398316 0.0103624 0.0003764 0.0004476 0.0000174 0.0000377 0.0000102 0.0000096 0.0000048 0.0000317 0.0000089 0.0002817 0.0001310 0.0352452 0.6898742 0.0009026
C5 0.0022317 0.0074282 0.0272266 0.6659258 3.9506673 0.7077900 0.0350512 0.0069178 0.0008503 0.0003434 0.0000120 0.0000461 0.0000103 0.0000037 0.0000030 0.0000193 0.0000101 0.0001787 0.0000823 0.0492674 0.0375837 0.0003509
C6 0.0005955 0.0009143 0.0047471 0.0348627 0.7077900 3.9410823 0.6461624 0.0544730 0.0040404 0.0014351 0.0001081 0.0004132 0.0001190 0.0000221 0.0000174 0.0000682 0.0000204 0.0007162 0.0003502 0.0348261 0.0508114 0.0000717
C7 0.0008724 0.0022576 0.0023740 0.0398316 0.0350512 0.6461624 3.5630613 0.4390743 0.0101553 0.0046140 0.0001758 0.0004499 0.0001028 0.0000647 0.0000282 0.0003621 0.0000696 0.0028876 0.0008167 0.6720289 0.0348367 0.0000930
O8 0.0002809 0.0006767 0.0007338 0.0103624 0.0069178 0.0544730 0.4390743 7.9234563 0.3874880 0.0788534 0.0042116 0.0146662 0.0022536 0.0009569 0.0003042 0.0096090 0.0014206 0.0404051 0.0090575 0.0535960 0.0074155 0.0000369
C9 0.0000119 0.0000196 0.0000669 0.0003764 0.0008503 0.0040404 0.0101553 0.3874880 3.1702569 0.4100425 0.0107264 0.0014825 0.0006194 0.0044220 0.0005944 0.0198750 0.0070773 0.4367288 0.0432893 0.0057572 0.0006703 0.0000013
O10 0.0000141 0.0000288 0.0000368 0.0004476 0.0003434 0.0014351 0.0046140 0.0788534 0.4100425 7.9720122 0.4197253 0.0412233 0.0095243 0.0371990 0.0090844 0.0074230 0.0015447 0.0363297 0.0132865 0.0014876 0.0002194 0.0000028
C11 0.0000009 0.0000011 0.0000024 0.0000174 0.0000120 0.0001081 0.0001758 0.0042116 0.0107264 0.4197253 3.5079347 0.4540732 0.0427827 0.4547158 0.0483541 0.0185334 0.0070785 0.0035550 0.0005845 0.0001520 0.0000243 0.0000002
C12 0.0000011 0.0000020 0.0000050 0.0000377 0.0000461 0.0004132 0.0004499 0.0146662 0.0014825 0.0412233 0.4540732 3.5775368 0.4458621 0.0192096 0.0068652 0.0017505 0.0004620 0.0003370 0.0001739 0.0002019 0.0000545 0.0000003
O13 0.0000006 0.0000011 0.0000017 0.0000102 0.0000103 0.0001190 0.0001028 0.0022536 0.0006194 0.0095243 0.0427827 0.4458621 8.0656956 0.0195760 0.0026810 0.0014726 0.0002694 0.0004637 0.0001156 0.0000541 0.0000116 0.0000003
C14 0.0000004 0.0000007 0.0000007 0.0000096 0.0000037 0.0000221 0.0000647 0.0009569 0.0044220 0.0371990 0.4547158 0.0192096 0.0195760 3.5215089 0.4299272 0.4528851 0.0429976 0.0201683 0.0029557 0.0000483 0.0000047 0.0000002
O15 0.0000012 0.0000009 0.0000006 0.0000048 0.0000030 0.0000174 0.0000282 0.0003042 0.0005944 0.0090844 0.0483541 0.0068652 0.0026810 0.4299272 8.0297162 0.0380794 0.0453737 0.0027114 0.0169038 0.0000238 0.0000035 0.0000009
C16 0.0000010 0.0000022 0.0000034 0.0000317 0.0000193 0.0000682 0.0003621 0.0096090 0.0198750 0.0074230 0.0185334 0.0017505 0.0014726 0.4528851 0.0380794 3.5078778 0.4492670 0.4477269 0.0372239 0.0002542 0.0000417 0.0000004
O17 0.0000006 0.0000008 0.0000018 0.0000089 0.0000101 0.0000204 0.0000696 0.0014206 0.0070773 0.0015447 0.0070785 0.0004620 0.0002694 0.0429976 0.0453737 0.4492670 8.0536649 0.0441122 0.0368628 0.0000972 0.0000174 0.0000003
C18 0.0000073 0.0000186 0.0000200 0.0002817 0.0001787 0.0007162 0.0028876 0.0404051 0.4367288 0.0363297 0.0035550 0.0003370 0.0004637 0.0201683 0.0027114 0.4477269 0.0441122 3.4795016 0.4304587 0.0010051 0.0000945 0.0000012
O19 0.0000061 0.0000106 0.0000099 0.0001310 0.0000823 0.0003502 0.0008167 0.0090575 0.0432893 0.0132865 0.0005845 0.0001739 0.0001156 0.0029557 0.0169038 0.0372239 0.0368628 0.4304587 8.1010629 0.0003503 0.0000489 0.0000018
C20 0.0005193 0.0012188 0.0049055 0.0352452 0.0492674 0.0348261 0.6720289 0.0535960 0.0057572 0.0014876 0.0001520 0.0002019 0.0000541 0.0000483 0.0000238 0.0002542 0.0000972 0.0010051 0.0003503 3.9536663 0.6813743 0.0000571
