

C1 3.9855726 0.5199886 0.0307723 0.0056131 0.0031369 0.0044150 0.0006895 0.0000728 0.0000600 0.0021263 0.0212151 0.4707576
C2 0.5199886 3.8962929 0.8190714 0.0471428 0.0390366 0.0243191 0.0040397 0.0005220 0.0008718 0.0327668 0.5027794 0.0233192
C3 0.0307723 0.8190714 3.9784307 0.5210668 0.0650572 0.0309729 0.0030015 0.0004987 0.0010584 0.0192800 0.0378035 0.0111203
C4 0.0056131 0.0471428 0.5210668 3.2366456 0.7021071 0.4746447 0.0162966 0.0042343 0.0040447 0.0284980 0.0287583 0.0015223
O5 0.0031369 0.0390366 0.0650572 0.7021071 8.1210744 0.0513837 0.0099883 0.0052851 0.0010873 0.0201624 0.0094894 0.0024787
C6 0.0044150 0.0243191 0.0309729 0.4746447 0.0513837 3.8741155 0.4823237 0.0249059 0.0250690 0.4621286 0.4666301 0.0004484
C7 0.0006895 0.0040397 0.0030015 0.0162966 0.0099883 0.4823237 3.7854550 0.4913628 0.4897260 0.0186659 0.0187870 0.0002113
C8 0.0000728 0.0005220 0.0004987 0.0042343 0.0052851 0.0249059 0.4913628 3.9692698 0.0265379 0.0058062 0.0046083 0.0000263
C9 0.0000600 0.0008718 0.0010584 0.0040447 0.0010873 0.0250690 0.4897260 0.0265379 3.9488932 0.0181130 0.0060376 0.0000082
C10 0.0021263 0.0327668 0.0192800 0.0284980 0.0201624 0.4621286 0.0186659 0.0058062 0.0181130 3.9847048 0.4701668 0.0007554
C11 0.0212151 0.5027794 0.0378035 0.0287583 0.0094894 0.4666301 0.0187870 0.0046083 0.0060376 0.4701668 3.9365165 0.0014355
