

C1 3.9590772 0.4844719 0.0403234 0.0050257 0.0259891 0.0003888 0.0002611 0.0001528 0.0002258 0.0000769 0.4818098
C2 0.4844719 3.6118869 0.4121541 0.0119619 0.0200533 0.0038685 0.0003384 0.0002501 0.0006052 0.0002368 0.0219514
O3 0.0403234 0.4121541 7.8253750 0.4454516 0.1289010 0.0285620 0.0089364 0.0051092 0.0219162 0.0019704 0.0045188
C4 0.0050257 0.0119619 0.4454516 2.9707126 0.6762351 0.4654408 0.0266702 0.0289456 0.0041172 0.0105309 0.0009001
O5 0.0259891 0.0200533 0.1289010 0.6762351 8.0798297 0.0530051 0.0106843 0.0115945 0.0007575 0.0046751 0.0035129
C6 0.0003888 0.0038685 0.0285620 0.4654408 0.0530051 3.7919981 0.4851180 0.4741150 0.0204810 0.0373547 0.0002034
C7 0.0002611 0.0003384 0.0089364 0.0266702 0.0106843 0.4851180 3.9894824 0.0209816 0.0062676 0.0290116 0.0000685
C8 0.0001528 0.0002501 0.0051092 0.0289456 0.0115945 0.4741150 0.0209816 3.8971940 0.4974137 0.5270217 0.0000301
C9 0.0002258 0.0006052 0.0219162 0.0041172 0.0007575 0.0204810 0.0062676 0.4974137 3.9659464 0.0392984 0.0000474
S10 0.0000769 0.0002368 0.0019704 0.0105309 0.0046751 0.0373547 0.0290116 0.5270217 0.0392984 14.7261643 0.0000080
