

C1 3.9583570 0.4940494 0.0265521 0.0198760 0.0024404 0.0004565 0.0007716 0.0001731 0.0001345 0.0003999 0.0000065 0.4757516
C2 0.4940494 3.9119233 0.4739738 0.0635603 0.0241196 0.0044507 0.0042695 0.0011185 0.0010632 0.0029951 0.0000583 0.0200923
C3 0.0265521 0.4739738 3.2267030 0.7063206 0.4763922 0.0195413 0.0234623 0.0071448 0.0027055 0.0002742 0.0001591 0.0014184
O4 0.0198760 0.0635603 0.7063206 8.1242297 0.0592709 0.0296617 0.0118759 0.0054380 0.0018555 0.0001556 0.0001303 0.0057199
C5 0.0024404 0.0241196 0.4763922 0.0592709 3.8536186 0.4816067 0.4757510 0.0238584 0.0102374 0.0011346 0.0008876 0.0003437
C6 0.0004565 0.0044507 0.0195413 0.0296617 0.4816067 3.9621291 0.0262805 0.0090164 0.0011623 0.0004782 0.0000749 0.0000467
C7 0.0007716 0.0042695 0.0234623 0.0118759 0.4757510 0.0262805 3.8676150 0.5142976 0.0337299 0.0146379 0.0055484 0.0001854
C8 0.0001731 0.0011185 0.0071448 0.0054380 0.0238584 0.0090164 0.5142976 3.9576503 0.8600993 0.0326600 0.0354030 0.0000195
C9 0.0001345 0.0010632 0.0027055 0.0018555 0.0102374 0.0011623 0.0337299 0.8600993 3.8889206 0.5077856 0.5149278 0.0000130
C10 0.0003999 0.0029951 0.0002742 0.0001556 0.0011346 0.0004782 0.0146379 0.0326600 0.5077856 3.9765445 0.0248726 0.0000408
C11 0.0000065 0.0000583 0.0001591 0.0001303 0.0008876 0.0000749 0.0055484 0.0354030 0.5149278 0.0248726 3.9666546 0.0000015
