                                                       600conf_1.sum LIDI values in a Matrix 
                                                    Note the DI values are divided by 2

          C1        C2        C3        C4        C5        O6        C7        O8        C9        C10       C11       C12       H13       H14       H15       H16       H17       H18       H19       H20       H21       H22       H23       H24       H25       H26       H27       H28       H29       H30       H31       H32       

C1    3.9707486 0.4884806 0.0272854 0.0261730 0.0053449 0.0013219 0.0001218 0.0001975 0.0000375 0.0000093 0.0000011 0.0000010 0.4740307 0.4799726 0.4759355 0.0211236 0.0092733 0.0053813 0.0019464 0.0052722 0.0046565 0.0006126 0.0003462 0.0000057 0.0000113 0.0000022 0.0000003 0.0000029 0.0000006 0.0000004 0.0000012 0.0000004
C2    0.4884806 3.8094460 0.4853960 0.4789146 0.0249647 0.0070735 0.0006852 0.0015866 0.0002056 0.0000334 0.0000058 0.0000059 0.0195232 0.0218679 0.0188323 0.4615522 0.0191865 0.0197421 0.0195701 0.0204389 0.0177291 0.0051838 0.0026393 0.0000433 0.0000380 0.0000090 0.0000010 0.0000192 0.0000032 0.0000027 0.0000051 0.0000010
C3    0.0272854 0.4853960 3.9554482 0.0241685 0.0098992 0.0014033 0.0001127 0.0006197 0.0000283 0.0000054 0.0000012 0.0000011 0.0132882 0.0029448 0.0027459 0.0229553 0.4734699 0.4771390 0.4718692 0.0058058 0.0053403 0.0008898 0.0129189 0.0000107 0.0000056 0.0000014 0.0000003 0.0000037 0.0000004 0.0000007 0.0000009 0.0000003
C4    0.0261730 0.4789146 0.0241685 3.8835309 0.4781625 0.0395750 0.0037988 0.0164689 0.0004590 0.0000651 0.0000371 0.0000435 0.0027390 0.0027365 0.0108659 0.0199948 0.0053529 0.0013737 0.0072995 0.4699623 0.4499596 0.0199204 0.0170952 0.0001867 0.0001857 0.0000137 0.0000056 0.0000852 0.0000071 0.0000098 0.0000386 0.0000055
C5    0.0053449 0.0249647 0.0098992 0.4781625 3.5924440 0.4104917 0.0119637 0.0128386 0.0039393 0.0008567 0.0000534 0.0000457 0.0007620 0.0006909 0.0011045 0.0048542 0.0015174 0.0054808 0.0022747 0.0203414 0.0184805 0.4504995 0.4424866 0.0002283 0.0002337 0.0002242 0.0000061 0.0000481 0.0000253 0.0000320 0.0000270 0.0000089
O6    0.0013219 0.0070735 0.0014033 0.0395750 0.4104917 7.9313163 0.4394583 0.1355678 0.0377373 0.0050832 0.0007351 0.0007002 0.0002562 0.0002143 0.0001509 0.0005407 0.0003503 0.0009421 0.0003734 0.0050861 0.0025727 0.0329349 0.0337607 0.0060518 0.0056938 0.0009344 0.0001329 0.0004795 0.0002253 0.0002878 0.0005373 0.0000945
C7    0.0001218 0.0006852 0.0001127 0.0037988 0.0119637 0.4394583 2.9298111 0.6580564 0.4828438 0.0195346 0.0036932 0.0033960 0.0000317 0.0000200 0.0000194 0.0001186 0.0000577 0.0000818 0.0000668 0.0003435 0.0012651 0.0045077 0.0030347 0.0241610 0.0229492 0.0052377 0.0002501 0.0029777 0.0004384 0.0006435 0.0010456 0.0005156
O8    0.0001975 0.0015866 0.0006197 0.0164689 0.0128386 0.1355678 0.6580564 8.0769233 0.0487705 0.0144238 0.0186008 0.0153991 0.0000335 0.0000445 0.0000860 0.0006364 0.0000923 0.0001344 0.0013628 0.0008642 0.0231917 0.0014954 0.0078948 0.0123302 0.0118214 0.0016883 0.0032693 0.0126858 0.0026392 0.0016543 0.0177762 0.0008840
C9    0.0000375 0.0002056 0.0000283 0.0004590 0.0039393 0.0377373 0.4828438 0.0487705 3.8993976 0.4836196 0.0241451 0.0247568 0.0000089 0.0000044 0.0000054 0.0000259 0.0000052 0.0000245 0.0000314 0.0000417 0.0002430 0.0005324 0.0003966 0.4554635 0.4551344 0.0232722 0.0029977 0.0072078 0.0025686 0.0061806 0.0013771 0.0055051
C10   0.0000093 0.0000334 0.0000054 0.0000651 0.0008567 0.0050832 0.0195346 0.0144238 0.4836196 3.7780641 0.4920832 0.4889819 0.0000021 0.0000010 0.0000011 0.0000076 0.0000008 0.0000044 0.0000046 0.0000132 0.0000482 0.0001383 0.0000448 0.0189324 0.0185257 0.4553900 0.0184316 0.0184647 0.0210202 0.0218912 0.0182495 0.0199367
C11   0.0000011 0.0000058 0.0000012 0.0000371 0.0000534 0.0007351 0.0036932 0.0186008 0.0241451 0.4920832 3.9600858 0.0282334 0.0000003 0.0000003 0.0000011 0.0000014 0.0000006 0.0000006 0.0000030 0.0000234 0.0000474 0.0000096 0.0000265 0.0039714 0.0056865 0.0217027 0.4681649 0.4724630 0.4797679 0.0049293 0.0053645 0.0063874
C12   0.0000010 0.0000059 0.0000011 0.0000435 0.0000457 0.0007002 0.0033960 0.0153991 0.0247568 0.4889819 0.0282334 3.9583673 0.0000002 0.0000003 0.0000006 0.0000034 0.0000003 0.0000010 0.0000016 0.0000048 0.0000371 0.0000086 0.0000178 0.0060683 0.0049918 0.0222941 0.0131899 0.0029772 0.0027907 0.4753775 0.4663167 0.4788967
H13   0.4740307 0.0195232 0.0132882 0.0027390 0.0007620 0.0002562 0.0000317 0.0000335 0.0000089 0.0000021 0.0000003 0.0000002 0.4364218 0.0202237 0.0178711 0.0021419 0.0105946 0.0012378 0.0012793 0.0005739 0.0001929 0.0001327 0.0000908 0.0000017 0.0000027 0.0000006 0.0000001 0.0000003 0.0000002 0.0000001 0.0000002 0.0000001
H14   0.4799726 0.0218679 0.0029448 0.0027365 0.0006909 0.0002143 0.0000200 0.0000445 0.0000044 0.0000010 0.0000003 0.0000003 0.0202237 0.4533400 0.0203471 0.0062816 0.0004749 0.0007061 0.0003766 0.0002853 0.0006640 0.0000886 0.0000695 0.0000012 0.0000023 0.0000002 0.0000002 0.0000006 0.0000001 0.0000001 0.0000003 0.0000001
H15   0.4759355 0.0188323 0.0027459 0.0108659 0.0011045 0.0001509 0.0000194 0.0000860 0.0000054 0.0000011 0.0000011 0.0000006 0.0178711 0.0203471 0.4390339 0.0026326 0.0007063 0.0008806 0.0001372 0.0042708 0.0033376 0.0001671 0.0001559 0.0000015 0.0000015 0.0000003 0.0000001 0.0000034 0.0000002 0.0000002 0.0000004 0.0000001
H16   0.0211236 0.4615522 0.0229553 0.0199948 0.0048542 0.0005407 0.0001186 0.0006364 0.0000259 0.0000076 0.0000014 0.0000034 0.0021419 0.0062816 0.0026326 0.4650561 0.0009494 0.0037415 0.0061690 0.0017501 0.0059352 0.0053036 0.0002420 0.0000067 0.0000018 0.0000024 0.0000004 0.0000050 0.0000006 0.0000011 0.0000030 0.0000003
H17   0.0092733 0.0191865 0.4734699 0.0053529 0.0015174 0.0003503 0.0000577 0.0000923 0.0000052 0.0000008 0.0000006 0.0000003 0.0105946 0.0004749 0.0007063 0.0009494 0.4500631 0.0188918 0.0194466 0.0011590 0.0003240 0.0000998 0.0015581 0.0000050 0.0000027 0.0000002 0.0000001 0.0000014 0.0000002 0.0000001 0.0000002 0.0000001
H18   0.0053813 0.0197421 0.4771390 0.0013737 0.0054808 0.0009421 0.0000818 0.0001344 0.0000245 0.0000044 0.0000006 0.0000010 0.0012378 0.0007061 0.0008806 0.0037415 0.0188918 0.4524821 0.0194755 0.0003546 0.0004085 0.0006760 0.0090317 0.0000063 0.0000050 0.0000014 0.0000001 0.0000007 0.0000002 0.0000008 0.0000005 0.0000002
H19   0.0019464 0.0195701 0.4718692 0.0072995 0.0022747 0.0003734 0.0000668 0.0013628 0.0000314 0.0000046 0.0000030 0.0000016 0.0012793 0.0003766 0.0001372 0.0061690 0.0194466 0.0194755 0.4390060 0.0005934 0.0053371 0.0003998 0.0038228 0.0000054 0.0000095 0.0000005 0.0000006 0.0000020 0.0000010 0.0000003 0.0000015 0.0000003
H20   0.0052722 0.0204389 0.0058058 0.4699623 0.0203414 0.0050861 0.0003435 0.0008642 0.0000417 0.0000132 0.0000234 0.0000048 0.0005739 0.0002853 0.0042708 0.0017501 0.0011590 0.0003546 0.0005934 0.4553325 0.0166924 0.0022028 0.0057024 0.0000264 0.0000072 0.0000035 0.0000029 0.0000413 0.0000024 0.0000013 0.0000019 0.0000010
H21   0.0046565 0.0177291 0.0053403 0.4499596 0.0184805 0.0025727 0.0012651 0.0231917 0.0002430 0.0000482 0.0000474 0.0000371 0.0001929 0.0006640 0.0033376 0.0059352 0.0003240 0.0004085 0.0053371 0.0166924 0.3978675 0.0059937 0.0016138 0.0001000 0.0000335 0.0000078 0.0000059 0.0000848 0.0000067 0.0000066 0.0000309 0.0000025
H22   0.0006126 0.0051838 0.0008898 0.0199204 0.4504995 0.0329349 0.0045077 0.0014954 0.0005324 0.0001383 0.0000096 0.0000086 0.0001327 0.0000886 0.0001671 0.0053036 0.0000998 0.0006760 0.0003998 0.0022028 0.0059937 0.4247718 0.0153700 0.0000245 0.0000316 0.0000519 0.0000023 0.0000078 0.0000050 0.0000061 0.0000061 0.0000011
H23   0.0003462 0.0026393 0.0129189 0.0170952 0.4424866 0.0337607 0.0030347 0.0078948 0.0003966 0.0000448 0.0000265 0.0000178 0.0000908 0.0000695 0.0001559 0.0002420 0.0015581 0.0090317 0.0038228 0.0057024 0.0016138 0.0153700 0.4080668 0.0002229 0.0001381 0.0000093 0.0000031 0.0000199 0.0000094 0.0000080 0.0000111 0.0000043
