                                                       1848conf_1.sum LIDI values in a Matrix 
                                                    Note the DI values are divided by 2

          C1        C2        C3        C4        C5        C6        O7        C8        O9        C10       C11       H12       H13       H14       H15       H16       H17       H18       H19       H20       H21       H22       H23       H24       H25       H26       H27       

C1    3.9636021 0.4935972 0.0273611 0.0151298 0.0083373 0.0003386 0.0002006 0.0000367 0.0002051 0.0000150 0.0000031 0.4842760 0.4722371 0.4710271 0.0212563 0.0232313 0.0056626 0.0064043 0.0010285 0.0009264 0.0000484 0.0001677 0.0000041 0.0000021 0.0000017 0.0000006 0.0000002
C2    0.4935972 3.8775153 0.4801138 0.0284603 0.0120065 0.0010334 0.0003531 0.0000432 0.0002736 0.0000241 0.0000062 0.0209994 0.0212751 0.0208854 0.4754477 0.4683951 0.0200347 0.0220227 0.0043511 0.0008790 0.0000846 0.0005739 0.0000040 0.0000020 0.0000032 0.0000011 0.0000006
C3    0.0273611 0.4801138 3.8748782 0.5127096 0.0332487 0.0056945 0.0011840 0.0001294 0.0008054 0.0000399 0.0000100 0.0057731 0.0095392 0.0020249 0.0200244 0.0208340 0.4663010 0.4636635 0.0186182 0.0065529 0.0007024 0.0009031 0.0000087 0.0000091 0.0000046 0.0000021 0.0000008
C4    0.0151298 0.0284603 0.5127096 3.9160301 0.8663598 0.0370384 0.0126650 0.0018507 0.0176305 0.0006935 0.0001628 0.0020199 0.0036306 0.0127660 0.0055081 0.0065691 0.0197760 0.0218369 0.4647033 0.0307909 0.0088531 0.0096068 0.0001575 0.0000920 0.0000647 0.0000253 0.0000100
C5    0.0083373 0.0120065 0.0332487 0.8663598 3.9342089 0.4973991 0.0412498 0.0044601 0.0246194 0.0005017 0.0001317 0.0010724 0.0040133 0.0076987 0.0022166 0.0008927 0.0061003 0.0120607 0.0284833 0.4749743 0.0194970 0.0212121 0.0001818 0.0001658 0.0000689 0.0000322 0.0000150
C6    0.0003386 0.0010334 0.0056945 0.0370384 0.4973991 3.6024360 0.4090424 0.0118647 0.0162878 0.0041784 0.0008771 0.0000379 0.0001560 0.0004200 0.0002564 0.0000673 0.0005599 0.0010556 0.0075103 0.0191942 0.4494305 0.4550454 0.0001947 0.0002197 0.0001054 0.0001618 0.0000994
O7    0.0002006 0.0003531 0.0011840 0.0126650 0.0412498 0.4090424 7.9021279 0.4479777 0.1328708 0.0350157 0.0052447 0.0000273 0.0000530 0.0001841 0.0000435 0.0000302 0.0000782 0.0008034 0.0012369 0.0038509 0.0313227 0.0307568 0.0049923 0.0051269 0.0012857 0.0008617 0.0007479
C8    0.0000367 0.0000432 0.0001294 0.0018507 0.0044601 0.0118647 0.4479777 2.9577439 0.6705058 0.4731748 0.0217667 0.0000083 0.0000087 0.0000363 0.0000067 0.0000033 0.0000108 0.0001133 0.0002146 0.0003199 0.0028723 0.0043910 0.0238280 0.0256344 0.0053380 0.0035287 0.0022973
O9    0.0002051 0.0002736 0.0008054 0.0176305 0.0246194 0.0162878 0.1328708 0.6705058 8.0477214 0.0490469 0.0309417 0.0000617 0.0000619 0.0001491 0.0000549 0.0000199 0.0000808 0.0004570 0.0033891 0.0009409 0.0084687 0.0014818 0.0113945 0.0114172 0.0381877 0.0028057 0.0019350
C10   0.0000150 0.0000241 0.0000399 0.0006935 0.0005017 0.0041784 0.0350157 0.4731748 0.0490469 3.9066787 0.4969454 0.0000037 0.0000045 0.0000117 0.0000048 0.0000014 0.0000024 0.0000455 0.0000625 0.0000366 0.0003766 0.0006114 0.4633797 0.4624219 0.0185934 0.0235885 0.0223005
