                                                       3442conf_1.sum LIDI values in a Matrix 
                                                    Note the DI values are divided by 2

          O1        C2        C3        C4        C5        C6        C7        C8        C9        C10       C11       C12       C13       C14       H15       H16       H17       H18       H19       H20       H21       H22       H23       H24       H25       H26       

O1    8.0085416 0.4336156 0.0510365 0.0214038 0.0022515 0.0029113 0.0017749 0.0093372 0.0438727 0.0064528 0.0014169 0.0022474 0.0024795 0.0246749 0.3612197 0.0367215 0.0118573 0.0001241 0.0002306 0.0002807 0.0011846 0.0004147 0.0002278 0.0002136 0.0001471 0.0179387
C2    0.4336156 3.5083324 0.4818337 0.0217957 0.0044467 0.0023748 0.0042839 0.0279276 0.4779068 0.0244606 0.0043870 0.0027904 0.0045496 0.0251699 0.0083198 0.4443792 0.0031431 0.0007534 0.0001898 0.0006653 0.0067329 0.0034959 0.0008247 0.0001973 0.0006832 0.0041557
C3    0.0510365 0.4818337 3.8668026 0.6724159 0.0353861 0.0463222 0.0340863 0.6763645 0.0223176 0.0140430 0.0012182 0.0006921 0.0008681 0.0038421 0.0011949 0.0180112 0.0220391 0.0046940 0.0025414 0.0048052 0.0233078 0.0136005 0.0000551 0.0000973 0.0001813 0.0003711
C4    0.0214038 0.0217957 0.6724159 3.9418936 0.6886088 0.0362909 0.0525447 0.0361838 0.0073102 0.0076442 0.0007626 0.0003284 0.0005183 0.0008653 0.0004448 0.0041836 0.4712098 0.0247156 0.0052801 0.0029233 0.0049661 0.0065656 0.0000520 0.0000359 0.0000599 0.0001100
C5    0.0022515 0.0044467 0.0353861 0.6886088 3.9517626 0.6998632 0.0367108 0.0497138 0.0009163 0.0009825 0.0001853 0.0001161 0.0001978 0.0001901 0.0000725 0.0008246 0.0223040 0.4821747 0.0244920 0.0048399 0.0028962 0.0013149 0.0000110 0.0000080 0.0000151 0.0000232
C6    0.0029113 0.0023748 0.0463222 0.0362909 0.6998632 3.9644615 0.6916716 0.0371340 0.0017435 0.0006106 0.0000698 0.0000455 0.0001352 0.0003017 0.0001379 0.0005847 0.0044518 0.0245807 0.4805749 0.0249224 0.0051464 0.0006978 0.0000118 0.0000063 0.0000300 0.0000298
C7    0.0017749 0.0042839 0.0340863 0.0525447 0.0367108 0.6916716 3.9606009 0.6951644 0.0008549 0.0006630 0.0001403 0.0001055 0.0001760 0.0002040 0.0000438 0.0007026 0.0025315 0.0050811 0.0244722 0.4820368 0.0253359 0.0011150 0.0000098 0.0000080 0.0000184 0.0000259
C8    0.0093372 0.0279276 0.6763645 0.0361838 0.0497138 0.0371340 0.6951644 3.9562599 0.0051857 0.0039638 0.0004075 0.0002234 0.0003494 0.0008190 0.0003796 0.0081196 0.0047977 0.0027520 0.0050262 0.0238705 0.4776762 0.0060559 0.0000364 0.0000327 0.0000626 0.0000976
C9    0.0438727 0.4779068 0.0223176 0.0073102 0.0009163 0.0017435 0.0008549 0.0051857 3.8823585 0.6802975 0.0368459 0.0481784 0.0345003 0.6751317 0.0041126 0.0205712 0.0023767 0.0000496 0.0001092 0.0000891 0.0005627 0.0221688 0.0050103 0.0027787 0.0046231 0.0215003
C10   0.0064528 0.0244606 0.0140430 0.0076442 0.0009825 0.0006106 0.0006630 0.0039638 0.6802975 3.9539822 0.6920673 0.0363488 0.0497642 0.0350130 0.0009405 0.0055851 0.0017862 0.0000404 0.0000385 0.0000361 0.0003740 0.4682606 0.0253196 0.0052053 0.0026297 0.0048765
C11   0.0014169 0.0043870 0.0012182 0.0007626 0.0001853 0.0000698 0.0001403 0.0004075 0.0368459 0.6920673 3.9498555 0.6989647 0.0356391 0.0515445 0.0002522 0.0007559 0.0001586 0.0000079 0.0000046 0.0000082 0.0000488 0.0221442 0.4816418 0.0252996 0.0047860 0.0026370
C12   0.0022474 0.0027904 0.0006921 0.0003284 0.0001161 0.0000455 0.0001055 0.0002234 0.0481784 0.0363488 0.6989647 3.9491641 0.6916721 0.0389623 0.0004009 0.0025043 0.0001930 0.0000083 0.0000040 0.0000104 0.0000666 0.0044213 0.0243563 0.4823695 0.0238387 0.0049457
C13   0.0024795 0.0045496 0.0008681 0.0005183 0.0001978 0.0001352 0.0001760 0.0003494 0.0345003 0.0497642 0.0356391 0.6916721 3.9580835 0.6984173 0.0000724 0.0006462 0.0001232 0.0000117 0.0000076 0.0000135 0.0000601 0.0024905 0.0050458 0.0250732 0.4808614 0.0242033
C14   0.0246749 0.0251699 0.0038421 0.0008653 0.0001901 0.0003017 0.0002040 0.0008190 0.6751317 0.0350130 0.0515445 0.0389623 0.6984173 3.9489575 0.0008957 0.0061842 0.0003586 0.0000203 0.0000198 0.0000289 0.0001368 0.0046050 0.0028992 0.0052514 0.0239173 0.4692159
H15   0.3612197 0.0083198 0.0011949 0.0004448 0.0000725 0.0001379 0.0000438 0.0003796 0.0041126 0.0009405 0.0002522 0.0004009 0.0000724 0.0008957 0.0984682 0.0021356 0.0002625 0.0000032 0.0000113 0.0000076 0.0000477 0.0000559 0.0000436 0.0000213 0.0000032 0.0001627
H16   0.0367215 0.4443792 0.0180112 0.0041836 0.0008246 0.0005847 0.0007026 0.0081196 0.0205712 0.0055851 0.0007559 0.0025043 0.0006462 0.0061842 0.0021356 0.4381642 0.0002513 0.0002281 0.0000644 0.0000520 0.0066185 0.0002764 0.0000833 0.0001541 0.0000250 0.0008312
H17   0.0118573 0.0031431 0.0220391 0.4712098 0.0223040 0.0044518 0.0025315 0.0047977 0.0023767 0.0017862 0.0001586 0.0001930 0.0001232 0.0003586 0.0002625 0.0002513 0.4058147 0.0029076 0.0008698 0.0001726 0.0010830 0.0002645 0.0000061 0.0000105 0.0000090 0.0000194
H18   0.0001241 0.0007534 0.0046940 0.0247156 0.4821747 0.0245807 0.0050811 0.0027520 0.0000496 0.0000404 0.0000079 0.0000083 0.0000117 0.0000203 0.0000032 0.0002281 0.0029076 0.4316893 0.0031762 0.0009209 0.0001980 0.0000414 0.0000007 0.0000006 0.0000011 0.0000020
H19   0.0002306 0.0001898 0.0025414 0.0052801 0.0244920 0.4805749 0.0244722 0.0050262 0.0001092 0.0000385 0.0000046 0.0000040 0.0000076 0.0000198 0.0000113 0.0000644 0.0008698 0.0031762 0.4317692 0.0032142 0.0009708 0.0000319 0.0000007 0.0000004 0.0000016 0.0000022
H20   0.0002807 0.0006653 0.0048052 0.0029233 0.0048399 0.0249224 0.4820368 0.0238705 0.0000891 0.0000361 0.0000082 0.0000104 0.0000135 0.0000289 0.0000076 0.0000520 0.0001726 0.0009209 0.0032142 0.4303409 0.0031830 0.0000356 0.0000004 0.0000007 0.0000024 0.0000040
H21   0.0011846 0.0067329 0.0233078 0.0049661 0.0028962 0.0051464 0.0253359 0.4776762 0.0005627 0.0003740 0.0000488 0.0000666 0.0000601 0.0001368 0.0000477 0.0066185 0.0010830 0.0001980 0.0009708 0.0031830 0.4406468 0.0002539 0.0000038 0.0000041 0.0000056 0.0000082
H22   0.0004147 0.0034959 0.0136005 0.0065656 0.0013149 0.0006978 0.0011150 0.0060559 0.0221688 0.4682606 0.0221442 0.0044213 0.0024905 0.0046050 0.0000559 0.0002764 0.0002645 0.0000414 0.0000319 0.0000356 0.0002539 0.4049263 0.0031910 0.0007977 0.0001922 0.0010017
H23   0.0002278 0.0008247 0.0000551 0.0000520 0.0000110 0.0000118 0.0000098 0.0000364 0.0050103 0.0253196 0.4816418 0.0243563 0.0050458 0.0028992 0.0000436 0.0000833 0.0000061 0.0000007 0.0000007 0.0000004 0.0000038 0.0031910 0.4350003 0.0034055 0.0008540 0.0001757
H24   0.0002136 0.0001973 0.0000973 0.0000359 0.0000080 0.0000063 0.0000080 0.0000327 0.0027787 0.0052053 0.0252996 0.4823695 0.0250732 0.0052514 0.0000213 0.0001541 0.0000105 0.0000006 0.0000004 0.0000007 0.0000041 0.0007977 0.0034055 0.4420982 0.0031576 0.0010690
H25   0.0001471 0.0006832 0.0001813 0.0000599 0.0000151 0.0000300 0.0000184 0.0000626 0.0046231 0.0026297 0.0047860 0.0238387 0.4808614 0.0239173 0.0000032 0.0000250 0.0000090 0.0000011 0.0000016 0.0000024 0.0000056 0.0001922 0.0008540 0.0031576 0.4256737 0.0032823
H26   0.0179387 0.0041557 0.0003711 0.0001100 0.0000232 0.0000298 0.0000259 0.0000976 0.0215003 0.0048765 0.0026370 0.0049457 0.0242033 0.4692159 0.0001627 0.0008312 0.0000194 0.0000020 0.0000022 0.0000040 0.0000082 0.0010017 0.0001757 0.0010690 0.0032823 0.4152488
