                                                       2047conf_1.sum LIDI values in a Matrix 
                                                    Note the DI values are divided by 2

          C1        C2        C3        C4        C5        C6        C7        C8        C9        C10       C11       O12       O13       C14       C15       C16       C17       C18       H19       H20       H21       H22       H23       H24       H25       H26       H27       H28       H29       H30       H31       H32       H33       H34       H35       H36       H37       H38       H39       H40       H41       H42       H43       H44       H45       H46       H47       H48       

C1    3.9624852 0.5029740 0.0247411 0.0102921 0.0009978 0.0005788 0.0001564 0.0000350 0.0000115 0.0000026 0.0000002 0.0000039 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4783097 0.4725802 0.4735563 0.0226995 0.0225614 0.0054977 0.0051352 0.0143071 0.0011979 0.0000661 0.0000556 0.0000312 0.0002564 0.0000042 0.0000099 0.0000017 0.0000060 0.0000008 0.0000007 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000
C2    0.5029740 3.8632483 0.4780349 0.0250505 0.0055380 0.0005596 0.0011481 0.0000884 0.0000368 0.0000097 0.0000006 0.0000026 0.0000005 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0228221 0.0208653 0.0199130 0.4714194 0.4692670 0.0227269 0.0194812 0.0039483 0.0064508 0.0010637 0.0001512 0.0001048 0.0015836 0.0000120 0.0000532 0.0000059 0.0000099 0.0000031 0.0000013 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C3    0.0247411 0.4780349 3.8707340 0.5007366 0.0218752 0.0039722 0.0070334 0.0005131 0.0001738 0.0000461 0.0000026 0.0000073 0.0000017 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0067963 0.0067902 0.0016256 0.0208993 0.0209698 0.4659252 0.4620024 0.0193263 0.0199457 0.0066882 0.0003058 0.0005031 0.0138493 0.0000481 0.0004046 0.0000261 0.0000146 0.0000108 0.0000025 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C4    0.0102921 0.0250505 0.5007366 3.8828798 0.5274478 0.0309863 0.0032680 0.0006054 0.0002347 0.0000487 0.0000037 0.0000282 0.0000027 0.0000003 0.0000001 0.0000000 0.0000000 0.0000000 0.0018610 0.0014302 0.0069503 0.0052754 0.0056024 0.0201310 0.0211252 0.4422242 0.4526326 0.0227943 0.0063112 0.0006858 0.0012282 0.0001193 0.0000854 0.0000377 0.0002960 0.0000048 0.0000182 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C5    0.0009978 0.0055380 0.0218752 0.5274478 3.9878976 0.8902429 0.0329570 0.0128172 0.0014023 0.0002165 0.0000456 0.0006674 0.0000396 0.0000023 0.0000006 0.0000003 0.0000001 0.0000001 0.0002097 0.0001233 0.0007473 0.0011317 0.0005163 0.0022976 0.0027155 0.0238469 0.0240312 0.4676628 0.0333458 0.0134656 0.0032434 0.0019604 0.0011071 0.0004633 0.0016213 0.0000775 0.0001460 0.0000019 0.0000016 0.0000003 0.0000003 0.0000001 0.0000001 0.0000001 0.0000002 0.0000001 0.0000001 0.0000001
C6    0.0005788 0.0005596 0.0039722 0.0309863 0.8902429 3.9425180 0.5223235 0.0265918 0.0085979 0.0010216 0.0000961 0.0011311 0.0000807 0.0000046 0.0000011 0.0000006 0.0000001 0.0000001 0.0002386 0.0000830 0.0004755 0.0000834 0.0003951 0.0009773 0.0013181 0.0128335 0.0127465 0.0323872 0.4607061 0.0258267 0.0195976 0.0057435 0.0035000 0.0007095 0.0101726 0.0000629 0.0003996 0.0000019 0.0000013 0.0000004 0.0000003 0.0000002 0.0000001 0.0000002 0.0000002 0.0000001 0.0000001 0.0000001
C7    0.0001564 0.0011481 0.0070334 0.0032680 0.0329570 0.5223235 3.8727561 0.4810971 0.0241238 0.0057046 0.0006102 0.0011131 0.0001852 0.0000239 0.0000035 0.0000020 0.0000003 0.0000002 0.0000719 0.0000294 0.0000286 0.0000438 0.0001317 0.0039527 0.0041396 0.0006684 0.0006617 0.0074903 0.0188777 0.4528916 0.4616837 0.0229883 0.0181606 0.0052538 0.0027549 0.0011908 0.0005485 0.0000051 0.0000054 0.0000005 0.0000014 0.0000005 0.0000001 0.0000002 0.0000002 0.0000001 0.0000001 0.0000001
C8    0.0000350 0.0000884 0.0005131 0.0006054 0.0128172 0.0265918 0.4810971 3.8764710 0.4892508 0.0249719 0.0040204 0.0170058 0.0007072 0.0000658 0.0000130 0.0000036 0.0000007 0.0000005 0.0000079 0.0000099 0.0000226 0.0000074 0.0000289 0.0004124 0.0007248 0.0006123 0.0005372 0.0009463 0.0019682 0.0223551 0.0190362 0.4648952 0.4580851 0.0210047 0.0178259 0.0057795 0.0054108 0.0000214 0.0000405 0.0000017 0.0000052 0.0000008 0.0000002 0.0000004 0.0000005 0.0000004 0.0000002 0.0000004
C9    0.0000115 0.0000368 0.0001738 0.0002347 0.0014023 0.0085979 0.0241238 0.4892508 3.8691610 0.4918692 0.0205531 0.0155406 0.0053363 0.0009364 0.0001608 0.0000736 0.0000045 0.0000050 0.0000045 0.0000021 0.0000043 0.0000019 0.0000033 0.0001614 0.0001200 0.0000877 0.0000301 0.0001476 0.0079451 0.0073826 0.0048711 0.0225021 0.0174642 0.4627468 0.4559818 0.0178297 0.0186456 0.0000517 0.0000472 0.0000094 0.0000098 0.0000216 0.0000011 0.0000019 0.0000014 0.0000022 0.0000010 0.0000023
C10   0.0000026 0.0000097 0.0000461 0.0000487 0.0002165 0.0010216 0.0057046 0.0249719 0.4918692 3.8945195 0.4829732 0.0467736 0.0376911 0.0041704 0.0004847 0.0002674 0.0000240 0.0000255 0.0000012 0.0000006 0.0000007 0.0000009 0.0000011 0.0000414 0.0000142 0.0000116 0.0000093 0.0000508 0.0008388 0.0006802 0.0009276 0.0046980 0.0024019 0.0232622 0.0198094 0.4600257 0.4524476 0.0004082 0.0004025 0.0000408 0.0000477 0.0000661 0.0000050 0.0000083 0.0000078 0.0000123 0.0000054 0.0000100
