                                                       664conf_1.sum LIDI values in a Matrix 
                                                    Note the DI values are divided by 2

          C1        C2        O3        C4        O5        C6        C7        C8        C9        C10       C11       C12       C13       H14       H15       H16       H17       H18       H19       H20       H21       H22       H23       H24       H25       H26       H27       

C1    3.9834181 0.4826603 0.0424498 0.0047467 0.0216468 0.0004372 0.0002277 0.0000446 0.0000081 0.0000025 0.0000022 0.0000024 0.0000066 0.4716301 0.4806026 0.4716679 0.0195046 0.0211766 0.0001771 0.0000571 0.0001358 0.0000332 0.0000015 0.0000008 0.0000003 0.0000004 0.0000022
C2    0.4826603 3.5999118 0.4101273 0.0122384 0.0180039 0.0040350 0.0003403 0.0000758 0.0000424 0.0000050 0.0000196 0.0000057 0.0000303 0.0186966 0.0220223 0.0224334 0.4552089 0.4578107 0.0002078 0.0007307 0.0002110 0.0000379 0.0000059 0.0000007 0.0000013 0.0000011 0.0000037
O3    0.0424498 0.4101273 7.8834285 0.4457902 0.1363867 0.0322293 0.0098840 0.0014358 0.0004016 0.0000840 0.0001016 0.0000501 0.0002090 0.0019978 0.0067059 0.0141375 0.0326204 0.0314596 0.0048267 0.0044874 0.0078810 0.0009584 0.0000507 0.0000219 0.0000077 0.0000100 0.0000737
C4    0.0047467 0.0122384 0.4457902 2.9792460 0.6798274 0.4743813 0.0294325 0.0057191 0.0011420 0.0001614 0.0005201 0.0001962 0.0011598 0.0008465 0.0010133 0.0015318 0.0030922 0.0048469 0.0219531 0.0190459 0.0024152 0.0046263 0.0001160 0.0000284 0.0000303 0.0000278 0.0001232
O5    0.0216468 0.0180039 0.1363867 0.6798274 8.0818154 0.0498432 0.0113815 0.0020445 0.0004915 0.0000920 0.0003090 0.0001515 0.0007050 0.0175102 0.0027254 0.0025628 0.0098333 0.0018161 0.0103219 0.0113704 0.0006013 0.0028822 0.0001125 0.0000161 0.0000212 0.0000217 0.0001149
C6    0.0004372 0.0040350 0.0322293 0.4743813 0.0498432 3.8848981 0.4817249 0.0278660 0.0074935 0.0008940 0.0027044 0.0008621 0.0075349 0.0001989 0.0002583 0.0001410 0.0004129 0.0006331 0.4587190 0.4599466 0.0194328 0.0203800 0.0010356 0.0000595 0.0001564 0.0000533 0.0009060
C7    0.0002277 0.0003403 0.0098840 0.0294325 0.0113815 0.4817249 3.8703877 0.5003284 0.0287309 0.0046803 0.0027510 0.0047196 0.0261159 0.0000270 0.0000593 0.0000298 0.0001590 0.0000284 0.0196424 0.0174258 0.4591936 0.4655544 0.0063384 0.0008204 0.0002171 0.0007320 0.0056421
C8    0.0000446 0.0000758 0.0014358 0.0057191 0.0020445 0.0278660 0.5003284 3.8793649 0.6645240 0.0361225 0.0490001 0.0346860 0.6898892 0.0000066 0.0000096 0.0000055 0.0000360 0.0000130 0.0051500 0.0044859 0.0214482 0.0196750 0.0222149 0.0051965 0.0026193 0.0047052 0.0240740
C9    0.0000081 0.0000424 0.0004016 0.0011420 0.0004915 0.0074935 0.0287309 0.6645240 3.9591491 0.7095481 0.0357699 0.0503517 0.0359191 0.0000018 0.0000031 0.0000029 0.0000112 0.0000062 0.0005420 0.0037194 0.0052401 0.0076290 0.4766923 0.0256472 0.0048467 0.0027241 0.0052844
C10   0.0000025 0.0000050 0.0000840 0.0001614 0.0000920 0.0008940 0.0046803 0.0361225 0.7095481 3.9461869 0.6834567 0.0369829 0.0501281 0.0000006 0.0000009 0.0000007 0.0000021 0.0000011 0.0003202 0.0004881 0.0010014 0.0007021 0.0248493 0.4819672 0.0252205 0.0051610 0.0027996
C11   0.0000022 0.0000196 0.0001016 0.0005201 0.0003090 0.0027044 0.0027510 0.0490001 0.0357699 0.6834567 3.9626130 0.7061671 0.0377825 0.0000012 0.0000010 0.0000013 0.0000081 0.0000022 0.0002820 0.0002409 0.0009013 0.0009238 0.0050018 0.0245616 0.4801138 0.0248998 0.0049802
C12   0.0000024 0.0000057 0.0000501 0.0001962 0.0001515 0.0008621 0.0047196 0.0346860 0.0503517 0.0369829 0.7061671 3.9432788 0.6864152 0.0000007 0.0000007 0.0000007 0.0000028 0.0000011 0.0004356 0.0003036 0.0006489 0.0008836 0.0027022 0.0048307 0.0235827 0.4811787 0.0245246
C13   0.0000066 0.0000303 0.0002090 0.0011598 0.0007050 0.0075349 0.0261159 0.6898892 0.0359191 0.0501281 0.0377825 0.6864152 3.9515700 0.0000028 0.0000027 0.0000018 0.0000124 0.0000032 0.0036578 0.0004242 0.0074324 0.0048890 0.0045698 0.0028380 0.0053134 0.0238139 0.4776214
H14   0.4716301 0.0186966 0.0019978 0.0008465 0.0175102 0.0001989 0.0000270 0.0000066 0.0000018 0.0000006 0.0000012 0.0000007 0.0000028 0.3980203 0.0168709 0.0171237 0.0026499 0.0050726 0.0000756 0.0000228 0.0000077 0.0000081 0.0000005 0.0000001 0.0000001 0.0000001 0.0000006
H15   0.4806026 0.0220223 0.0067059 0.0010133 0.0027254 0.0002583 0.0000593 0.0000096 0.0000031 0.0000009 0.0000010 0.0000007 0.0000027 0.0168709 0.4492714 0.0190574 0.0009015 0.0041123 0.0000621 0.0000304 0.0000340 0.0000122 0.0000005 0.0000002 0.0000001 0.0000001 0.0000008
H16   0.4716679 0.0224334 0.0141375 0.0015318 0.0025628 0.0001410 0.0000298 0.0000055 0.0000029 0.0000007 0.0000013 0.0000007 0.0000018 0.0171237 0.0190574 0.4330210 0.0055820 0.0012957 0.0000592 0.0000156 0.0000146 0.0000141 0.0000003 0.0000001 0.0000001 0.0000001 0.0000003
H17   0.0195046 0.4552089 0.0326204 0.0030922 0.0098333 0.0004129 0.0001590 0.0000360 0.0000112 0.0000021 0.0000081 0.0000028 0.0000124 0.0026499 0.0009015 0.0055820 0.4197483 0.0165292 0.0001644 0.0000337 0.0000249 0.0000252 0.0000015 0.0000003 0.0000005 0.0000005 0.0000016
H18   0.0211766 0.4578107 0.0314596 0.0048469 0.0018161 0.0006331 0.0000284 0.0000130 0.0000062 0.0000011 0.0000022 0.0000011 0.0000032 0.0050726 0.0041123 0.0012957 0.0165292 0.4257168 0.0000271 0.0001990 0.0000215 0.0000030 0.0000014 0.0000002 0.0000002 0.0000002 0.0000006
H19   0.0001771 0.0002078 0.0048267 0.0219531 0.0103219 0.4587190 0.0196424 0.0051500 0.0005420 0.0003202 0.0002820 0.0004356 0.0036578 0.0000756 0.0000621 0.0000592 0.0001644 0.0000271 0.4107495 0.0153133 0.0024359 0.0064049 0.0001350 0.0000212 0.0000256 0.0000175 0.0012440
H20   0.0000571 0.0007307 0.0044874 0.0190459 0.0113704 0.4599466 0.0174258 0.0044859 0.0037194 0.0004881 0.0002409 0.0003036 0.0004242 0.0000228 0.0000304 0.0000156 0.0000337 0.0001990 0.0153133 0.3948657 0.0064255 0.0014446 0.0012314 0.0000218 0.0000201 0.0000178 0.0001043
H21   0.0001358 0.0002110 0.0078810 0.0024152 0.0006013 0.0194328 0.4591936 0.0214482 0.0052401 0.0010014 0.0009013 0.0006489 0.0074324 0.0000077 0.0000340 0.0000146 0.0000249 0.0000215 0.0024359 0.0064255 0.4252658 0.0173526 0.0005458 0.0002097 0.0000867 0.0000467 0.0045025
H22   0.0000332 0.0000379 0.0009584 0.0046263 0.0028822 0.0203800 0.4655544 0.0196750 0.0076290 0.0007021 0.0009238 0.0008836 0.0048890 0.0000081 0.0000122 0.0000141 0.0000252 0.0000030 0.0064049 0.0014446 0.0173526 0.4352790 0.0045767 0.0000625 0.0000770 0.0001691 0.0004270
H23   0.0000015 0.0000059 0.0000507 0.0001160 0.0001125 0.0010356 0.0063384 0.0222149 0.4766923 0.0248493 0.0050018 0.0027022 0.0045698 0.0000005 0.0000005 0.0000003 0.0000015 0.0000014 0.0001350 0.0012314 0.0005458 0.0045767 0.4309705 0.0035819 0.0008379 0.0002063 0.0010736
H24   0.0000008 0.0000007 0.0000219 0.0000284 0.0000161 0.0000595 0.0008204 0.0051965 0.0256472 0.4819672 0.0245616 0.0048307 0.0028380 0.0000001 0.0000002 0.0000001 0.0000003 0.0000002 0.0000212 0.0000218 0.0002097 0.0000625 0.0035819 0.4406950 0.0036532 0.0009253 0.0001918
H25   0.0000003 0.0000013 0.0000077 0.0000303 0.0000212 0.0001564 0.0002171 0.0026193 0.0048467 0.0252205 0.4801138 0.0235827 0.0053134 0.0000001 0.0000001 0.0000001 0.0000005 0.0000002 0.0000256 0.0000201 0.0000867 0.0000770 0.0008379 0.0036532 0.4301557 0.0030824 0.0010407
H26   0.0000004 0.0000011 0.0000100 0.0000278 0.0000217 0.0000533 0.0007320 0.0047052 0.0027241 0.0051610 0.0248998 0.4811787 0.0238139 0.0000001 0.0000001 0.0000001 0.0000005 0.0000002 0.0000175 0.0000178 0.0000467 0.0001691 0.0002063 0.0009253 0.0030824 0.4298718 0.0033410
H27   0.0000022 0.0000037 0.0000737 0.0001232 0.0001149 0.0009060 0.0056421 0.0240740 0.0052844 0.0027996 0.0049802 0.0245246 0.4776214 0.0000006 0.0000008 0.0000003 0.0000016 0.0000006 0.0012440 0.0001043 0.0045025 0.0004270 0.0010736 0.0001918 0.0010407 0.0033410 0.4379451
