                                                       2487conf_1.sum LIDI values in a Matrix 
                                                    Note the DI values are divided by 2

          C1        C2        C3        C4        O5        C6        O7        C8        C9        C10       C11       O12       C13       O14       C15       C16       H17       H18       H19       H20       H21       H22       H23       H24       H25       H26       H27       H28       H29       H30       H31       H32       

C1    3.9654541 0.4946174 0.0269975 0.0059769 0.0016024 0.0000937 0.0001790 0.0000426 0.0000149 0.0000015 0.0000041 0.0000016 0.0000031 0.0000013 0.0000001 0.0000115 0.4743097 0.4799482 0.4842739 0.0224493 0.0224792 0.0051857 0.0051434 0.0007832 0.0007214 0.0000122 0.0000003 0.0000001 0.0000001 0.0000001 0.0000001 0.0000013
C2    0.4946174 3.8731852 0.4869436 0.0296347 0.0075250 0.0006802 0.0014507 0.0002042 0.0000711 0.0000057 0.0000285 0.0000108 0.0000119 0.0000043 0.0000002 0.0000575 0.0207391 0.0215304 0.0206683 0.4694021 0.4704765 0.0172740 0.0215793 0.0062476 0.0054772 0.0000410 0.0000016 0.0000002 0.0000003 0.0000003 0.0000002 0.0000083
C3    0.0269975 0.4869436 3.8700859 0.4834805 0.0370896 0.0036340 0.0186939 0.0004309 0.0002631 0.0000288 0.0001146 0.0000435 0.0000423 0.0000096 0.0000007 0.0002053 0.0129979 0.0019430 0.0038366 0.0196137 0.0204641 0.4548110 0.4637816 0.0174788 0.0196496 0.0001120 0.0000044 0.0000008 0.0000011 0.0000013 0.0000003 0.0000429
C4    0.0059769 0.0296347 0.4834805 3.6044116 0.4099154 0.0116905 0.0166751 0.0039760 0.0005423 0.0000358 0.0001070 0.0000372 0.0001763 0.0000659 0.0000021 0.0007123 0.0013018 0.0005298 0.0009646 0.0049702 0.0049308 0.0173294 0.0221994 0.4512186 0.4504356 0.0004476 0.0000108 0.0000013 0.0000014 0.0000022 0.0000013 0.0000742
O5    0.0016024 0.0075250 0.0370896 0.4099154 7.8884431 0.4434453 0.1300145 0.0342973 0.0150034 0.0012559 0.0022877 0.0008782 0.0017574 0.0005592 0.0000230 0.0061254 0.0001529 0.0001451 0.0003249 0.0008430 0.0005394 0.0026002 0.0049296 0.0328627 0.0322819 0.0137638 0.0000677 0.0000235 0.0000267 0.0000295 0.0000072 0.0008506
C6    0.0000937 0.0006802 0.0036340 0.0116905 0.4434453 2.9376968 0.6571655 0.4987933 0.0290792 0.0052776 0.0053697 0.0024190 0.0057328 0.0013911 0.0000645 0.0275719 0.0000264 0.0000199 0.0000195 0.0000624 0.0001334 0.0016098 0.0003175 0.0029259 0.0046869 0.0033055 0.0006743 0.0000357 0.0000428 0.0000652 0.0000281 0.0031654
O7    0.0001790 0.0014507 0.0186939 0.0166751 0.1300145 0.6571655 8.1070970 0.0522801 0.0168054 0.0031778 0.0067629 0.0027324 0.0024516 0.0002847 0.0001191 0.0263924 0.0000973 0.0000338 0.0000376 0.0002866 0.0004972 0.0243172 0.0011326 0.0077659 0.0017622 0.0010291 0.0004191 0.0000382 0.0000532 0.0001971 0.0000173 0.0176020
C8    0.0000426 0.0002042 0.0004309 0.0039760 0.0342973 0.4987933 0.0522801 3.8746328 0.6719241 0.0354119 0.0382371 0.0111669 0.0357570 0.0076828 0.0010396 0.6616908 0.0000057 0.0000064 0.0000054 0.0000169 0.0000259 0.0002706 0.0000398 0.0004040 0.0005946 0.0218344 0.0047336 0.0001588 0.0002831 0.0008093 0.0001196 0.0185639
C9    0.0000149 0.0000711 0.0002631 0.0005423 0.0150034 0.0290792 0.0168054 0.6719241 3.9333607 0.6964068 0.0368085 0.0080160 0.0395765 0.0105342 0.0005788 0.0350285 0.0000033 0.0000022 0.0000042 0.0000087 0.0000068 0.0000984 0.0000250 0.0002845 0.0000458 0.4706828 0.0224194 0.0008633 0.0005908 0.0005877 0.0001249 0.0044565
C10   0.0000015 0.0000057 0.0000288 0.0000358 0.0012559 0.0052776 0.0031778 0.0354119 0.6964068 3.9422204 0.6629009 0.0543462 0.0327800 0.0062695 0.0009006 0.0440052 0.0000005 0.0000003 0.0000005 0.0000011 0.0000014 0.0000216 0.0000036 0.0000276 0.0000089 0.0227462 0.4735804 0.0040313 0.0003229 0.0002293 0.0001989 0.0020595
